,uuid,user_name,text_clean,mentions_name
228860,1040784209339486228, MojitoMorales Parking Lot Papi ,You can rotate the shaft and sack. Respectfully,['Amanda ']
228861,1040784282580430869, T L4G1RL ,I just took some extra strength Tylenol,
228862,1040784347772497951, Amanda ,I wasn t talking to you. Mind your business.,['MojitoMorales  Parking Lot Papi ']
228863,1040784348879781928, MojitoMorales Parking Lot Papi ,We need a BeefRamen,
228864,1040784415149797496, MojitoMorales Parking Lot Papi ,Lower your voice woman,['Amanda ']
228865,1040784420807901324, Amanda ,Hope that helps cozypepe ,['  T  L4G1RL  ']
228866,1040784551741501460, Mona ,Feel better prayge ,['  T  L4G1RL  ']
228867,1040784636944597012, Alexckooo ,Anyone got 6k Eth for sell please send a DM legit seller only pls,
228868,1040784774953975890, ScottieRippen ,,
228869,1040784786379247636, ScottieRippen , LMFAOO ,
228870,1040785373166571581, Pusherman , ,
228871,1040785533351235655, T L4G1RL ,Self soothing might help for the moment but I go back to feeling blah besides the muscle fatigue and aching groin lymph glands make it a not so amusing endeavor,['MojitoMorales  Parking Lot Papi ']
228872,1040785789182824508, frozety withdraw ,,
228873,1040785913116110890, frozety withdraw , Canucknucklehead,['Canucknucklehead']
228874,1040785991235010570, wildboarz ,,
228875,1040786084264677376, Deleted User ,weird,
228876,1040786126346141726, Deleted User ,i thought it was a target for nutting,
228877,1040786715784269874, Amanda ,How d u find my twitter ,['Pusherman']
228878,1040786745341517845, frozety withdraw , ,['ScottieRippen']
228879,1040786750542450728, Pusherman ,i know ppl,
228880,1040786846965321768, ScottieRippen ,,['frozety  withdraw ']
228881,1040786964783308800, NickJ ,,
228882,1040787088909533245, wafflesource ,barry,
228883,1040787117963481119, wafflesource ,top bloke,
228884,1040787509044580434, frozety withdraw ,,['ScottieRippen']
228885,1040787581295677500, TM17 ,Denise ,['Pusherman']
228886,1040787612115423293, Razvaluha ,Imagine getting a short position before fake tw tter,['ScottieRippen']
228887,1040787770001604669, Razvaluha ,Market manipulation ,
228888,1040788144037044274, ScottieRippen ,so we should buy calls bc it ll go back up then ,
228889,1040788474338496633, NickJ ,yes,
228890,1040788543380926596, Alatar ,I think it was the CPI report that showed inflation was slowing,
228891,1040788657147236382, Alatar ,3 fed officials went on record and said they would be amendable to lowering basis point hikes to 50 bps from 75,
228892,1040788737019359242, NickJ ,you mean the report dedicated to showing the status of inflation showed that inflation was doing something ,
228893,1040788753570070598, Razvaluha ,It would be interesting to see where the massive transfer of wealth due to bitcoin went.,
228894,1040788755776278579, Alatar ,Fed raised 75 bps and said they would be ameniable to lowering the rate hikes in the future,
228895,1040788819793948672, NickJ , ,['  Razvaluha  ']
228896,1040788835539370105, Alatar ,CPI report showed slowing inflation,
228897,1040788929449832498, Alatar ,FRR is near where Powell said he was going to put it at the start of the year,
228898,1040788987327029310, Razvaluha ,When large investors move money they don t cash out they change investments.,['NickJ']
228899,1040789019111456949, Alatar ,If stocks price in 50 BPS we can see a rise indices,
228900,1040789135327248484, Razvaluha , pepeweed indicas,
228901,1040789196073336872, chromeowl ,just went to the store and they have a lot of FTX on sale,
228902,1040789203690213466, Alatar ,I still wouldn t play growth earnings or do dip buying Diamond hands yet,
228903,1040789216684163154, Razvaluha ,smoke the markets,
228904,1040789223835455490, chromeowl ,only thing I can afford,
228905,1040789292521357405, Alatar ,What s FTX all time high market cap ,
228906,1040789339333984347, Thatskindawild ,Like 44 000,
228907,1040789356459327578, Razvaluha ,practice grabbing ur nutz so you know how to hold the bag,
228908,1040789376155795497, Alatar ,44 Billion ,
228909,1040789396057767986, Thatskindawild ,Yea,
228910,1040789419654918184, Alatar ,Oh,
228911,1040789473883070484, Alatar ,That shouldn t crash the total crypto market,
228912,1040789510805540936, Alatar ,And that shouldn t even affect TradFi markets,
228913,1040789576098258944, ScottieRippen , frozety withdraw ,['frozety  withdraw ']
228914,1040789633967083600, Alatar ,Cryptos like 1T verifiable market cap right ,
228915,1040789724467568730, Alatar ,So 50b and a company backed on over margin and fake liquidity is just a learning lesson,
228916,1040789790708219965, Alatar ,It really makes me like Coinbase as a company though,
228917,1040789803786047518, NickJ ,he s not even canadian,['ScottieRippen']
228918,1040789836640047145, Thatskindawild ,Nah I was I just making up the 44 b,
228919,1040789860203634708, ScottieRippen ,he s the closest thing we have,
228920,1040789876095856760, frozety withdraw ,,['ScottieRippen']
228921,1040789879749103686, Alatar ,They have a good market it s regulatory compliant crypto transactions,
228922,1040789886615158855, Razvaluha , ,
228923,1040789905527296071, Alatar ,Oh I m stoned,
228924,1040789909805465660, NickJ ,tf do you think I am lmao,['ScottieRippen']
228925,1040789920442224660, Alatar ,Let s look it up,
228926,1040789973319811123, .xTc , ,['frozety  withdraw ']
228927,1040790005213311017, Market Junkie ,Hey google,
228928,1040790005221687296, Fuckboy , L for your information I dont care L ,
228929,1040790036200820746, Alatar ,Get that little shit off my screen,
228930,1040790087031603271, ScottieRippen ,you might be canadian but you act more like an american,['NickJ']
228931,1040790136704733244, NickJ ,not true,
228932,1040790148587192320, ScottieRippen ,it s not a bad thing,
228933,1040790148771745812, NickJ ,im so nice,
228934,1040790155616849970, NickJ , wiggle ,
228935,1040790208725131304, frozety withdraw ,,
228936,1040790236671783022, Razvaluha , ,
228937,1040790241553940502, elrizzabeth ,,
228938,1040790294486057000, ScottieRippen ,did you eat any kind of fast food today ,['NickJ']
228939,1040790302178414663, Alatar , weirdkekw ,
228940,1040790326140481598, NickJ ,wtf .xTc,['.xTc']
228941,1040790347191701534, Fuckboy , You have just given elrizzabeth a reputation point ,['elrizzabeth']
228942,1040790353265049681, Alatar ,I took the whole day off today,
228943,1040790360818978877, Thatskindawild , 1000 ,
228944,1040790362559611031, Razvaluha , ,
228945,1040790384047050843, Alatar ,All I need was smoke a joint and do laundry,
228946,1040790385443733514, NickJ ,tf no,['ScottieRippen']
228947,1040790409837805609, elrizzabeth ,Who,
228948,1040790428217253919, elrizzabeth ,Rep,
228949,1040790430670925924, .xTc , HYPERSL ,['NickJ']
228950,1040790469766021120, NickJ ,ill burn ur house down,['.xTc']
228951,1040790478423080991, ThickGary Dell Abate G.E.D. ,i did this but added in the gym,['Alatar']
228952,1040790494898298910, ThickGary Dell Abate G.E.D. ,some cardio,
228953,1040790525764182106, .xTc ,you couldnt come near it lol,['NickJ']
228954,1040790545544523806, Thatskindawild , ,['elrizzabeth']
228955,1040790548212088862, Dashie ,Hi queen,['.xTc']
228956,1040790548962869279, ScottieRippen ,kek this,
228957,1040790557036924939, Mona ,,
228958,1040790564804775996, NickJ ,im already in your walls,['.xTc']
228959,1040790569884073984, ThickGary Dell Abate G.E.D. ,now im trying to find whores on seeking arrangements,
228960,1040790576041295954, elrizzabeth ,Ty my love,['Thatskindawild']
228961,1040790592822714439, Dashie ,Hi queen thumbsup ,['Mona']
228962,1040790593988739072, ThickGary Dell Abate G.E.D. ,i have set up for tomorrow i hope,
228963,1040790618269556828, ScottieRippen ,kek this again,
228964,1040790621381738586, Alatar ,I had a date last night,
228965,1040790648514682919, Alatar ,Good sex but terrible date,
228966,1040790664209768578, .xTc ,how come I dont get an emoji,['Dashie']
228967,1040790694081605632, ScottieRippen ,what was his occupation,['Alatar']
228968,1040790702201778296, elrizzabeth ,This sucks,['Alatar']
228969,1040790726021238815, Dashie , thumbsup ,['.xTc']
228970,1040790734061699072, . ,China town ,['mushu']
228971,1040790754727039016, .xTc , Hmm ,
228972,1040790789225193494, Dashie , Razvaluha ,['  Razvaluha  ']
228973,1040790792702267422, Alatar ,Made me so angry bro,['elrizzabeth']
228974,1040790805331316836, ScottieRippen , kekw ,
228975,1040790870527582290, elrizzabeth ,Better than the other way around tho,['Alatar']
228976,1040790904417570866, .xTc , kekw ,['Dashie']
228977,1040790919114399825, Alatar ,I m throwing a party tomorrow so I m gonna invite girls I think are hot,
228978,1040790977385865276, ScottieRippen ,cool story m8,
228979,1040790993122885724, .xTc , NickJ,"['Alatar', 'NickJ']"
228980,1040790995157143573, NickJ ,Who wants a glow job ,
228981,1040791054779154514, Alatar ,Get this cynic out of my mentions,['.xTc']
228982,1040791146223378442, ThickGary Dell Abate G.E.D. ,tomorrow is so hype,
228983,1040791150900035614, Razvaluha , AMOGUS ,
228984,1040791184798404668, ThickGary Dell Abate G.E.D. ,i hope he beats izzys ass,
228985,1040791195972018176, mik ,,
228986,1040791201735000165, Dashie ,Can you get these sheep out my mentions,
228987,1040791215651688458, ScottieRippen ,bruh that woman has never worked a real job in her life,
228988,1040791215995625493, . ,Dana white ,[' ThickGary Dell Abate G.E.D.']
228989,1040791252888723546, .xTc , NickJ,"['Alatar', 'NickJ']"
228990,1040791300582158366, Fuckboy ,You got caught while trying to steal .xTc s Ts tendies Your penalty is 3971 Ts tendies which they got ,
228991,1040791309482475601, NickJ ,I am not a cynic silly,['Alatar']
228992,1040791331125071924, .xTc ,ty,
228993,1040791349965885510, Alatar ,You win this time,['Fuckboy']
228994,1040791429896753284, Fuckboy , .xTc has gifted 69 Ts tendies to Alatar,"['Alatar', '.xTc']"
228995,1040791454303391835, Alatar , gigachad ,
228996,1040791510360277113, Alatar , zoot zoot zoot ,
228997,1040791556124332042, Pusherman ,but she said she loves me bro,['mik']
228998,1040791568833064980, Alatar ,About to eat Al pastor need to roll another joint,
228999,1040791627347787857, mik ,drop the fucking jdam,['Pusherman']
229000,1040791636428455997, NickJ ,she does dude dw,['Pusherman']
229001,1040791681076838401, Pusherman ,you know how much I think war is bussin too,['mik']
229002,1040791683736023130, james2 ,See a House on fire go visit Twitter,
229003,1040791725490327593, Pusherman ,ong war is straight gas,
229004,1040791851088744509, Teddy ,,
229005,1040791886161510540, Alatar ,You guys think Elon will pursue private market financing for a higher valuation of Twitter,
229006,1040791907086893056, NickJ ,what,['Teddy']
229007,1040791967220629524, Teddy ,drake asked 21 savage to do him a favor,['NickJ']
229008,1040791976431325205, . ,lmfao,['Teddy']
229009,1040791999659397200, NickJ , sheesh ,['Teddy']
229010,1040792058648084500, Alatar ,Because at the rate it s going he s going to need to make it a profitable business in under 36 months or bleed cash from another thing,
229011,1040792166139707422, Pusherman ,gayest drake has ever sounded ,
229012,1040792222355951656, Alatar ,I think Drake is gay,
229013,1040792265787973693, . ,he is,
229014,1040792278274420846, NickJ ,damn is that s76.Petunia as the album art ,"['s76.Petunia', 'Pusherman']"
229015,1040792326051745882, Boogie ,Loll,
229016,1040792359996240042, Alatar , nurrr ,
229017,1040792396931272804, james2 ,Teeth look strange,
229018,1040792503659540480, Mona ,I think they re gold,['james2   ']
229019,1040793002341302272, ScottieRippen ,would a gay man do this ,['Alatar']
229020,1040793026903167177, frozety withdraw ,,
229021,1040793033354006610, frozety withdraw , sadge ,
229022,1040793195388350464, s76.Petunia ,They told him they weren t coming back to this establishment,['frozety  withdraw ']
229023,1040793251361329152, Alatar ,Very sus for him to seek it out,['ScottieRippen']
229024,1040793266452451439, s76.Petunia ,Yes actually,['NickJ']
229025,1040793364011946004, Amanda ,What happened ,['frozety  withdraw ']
229026,1040793537354149968, Ziffy ,Bussy,
229027,1040793688919511090, skrvio ,Wassup nerds,
229028,1040793827222507600, james2 , ,
229029,1040793833170018364, james2 ,Some folks here are showing signs of. INFJ . Emotionally abused ,
229030,1040793842242293860, .xTc ,when I ask for light ice,['frozety  withdraw ']
229031,1040793958873300993, Dashie ,Da bussy,
229032,1040793972756459540, Dashie , YEP ,
229033,1040794146400649236, ivanbliminse ,Yeah I am,
229034,1040794475284398202, Neuer , boobs ,
229035,1040794495538712679, Neuer ,My message has been delivered,
229036,1040794506926239784, Neuer ,See you tomorrow,
229037,1040794689810468904, NickJ ,no one care,
229038,1040794979603324928, NickJ ,,
229039,1040795167629787136, s76.Petunia ,This is what I mean when I say black people wash their meat LOL mik,['mik']
229040,1040795829763571854, bubu ,,
229041,1040795897153458227, Pusherman ,,['s76.Petunia']
229042,1040795980217471066, mik ,that s sEaSoNiNg,['SnoopDOGGE']
229043,1040796009959276545, uatemycookie , HUGERS ,['Mona']
229044,1040796297797578752, NickJ ,yknow what... im starting to understand racism,['s76.Petunia']
229045,1040796346518622208, atlantis ,I don t think you re supposed to do more than rinse off chicken and I ve heard people say even that is unncessary,['SnoopDOGGE']
229046,1040796448998047774, NickJ ,it is unnecessary,
229047,1040796478370762752, mik ,lawwwrys,
229048,1040796510784340008, NickJ ,lawwwwwwrys sea salt,
229049,1040796522448683008, ThickGary Dell Abate G.E.D. ,you havent lived until you hollowed out a bar of soap to smuggle drugs,
229050,1040796595542835320, Ziffy ,strats,
229051,1040796699221823568, atlantis , boiling chicken,['SnoopDOGGE']
229052,1040796716267487333, atlantis , weirdcringe ,
229053,1040796775474270332, atlantis , pepecringe ,
229054,1040796804230426694, atlantis ,Doesn t mean you should,
229055,1040796849914781778, bubu ,,
229056,1040796859905605662, Yellow Monkie Man , ,
229057,1040796873809731604, Yellow Monkie Man ,yeah i say the nword,
229058,1040796975068610570, wafflesource ,oh yeah ,
229059,1040796988779802717, atlantis ,I bake in a dish and as water seeps off it kinda boils it,
229060,1040796996358914058, Yellow Monkie Man ,yeah,['wafflesource']
229061,1040797012691529759, wafflesource , ,
229062,1040797052499677287, bubu ,,
229063,1040797062352093224, Dashie , prayge ,
229064,1040797120468357192, . ,Faded than a hoe in lowes,
229065,1040797124406824970, atlantis ,I only eat chicken breast ping ,
229066,1040797149459386409, Pusherman ,,
229067,1040797257961832458, atlantis ,You save like no money why put yourself through that,
229068,1040797272310562828, bubu ,,
229069,1040797427873091694, bubu ,Eating chicken off the bone. I dunno man. Sounds kinda gay,
229070,1040797441785598002, Yellow Monkie Man ,HAAHHAHAH i dont get it.,['Pusherman']
229071,1040797446911033344, atlantis ,You get more protein per dollar with breast,['SnoopDOGGE']
229072,1040797506063319040, atlantis ,Wings are like 90 bone,
229073,1040797533598912563, atlantis ,Yes it is,
229074,1040797623759667210, atlantis ,Nibba how does that change the anatomy of a chicken,
229075,1040797654197751879, atlantis ,They have like no meat on their wings,
229076,1040797716403474523, bubu ,You guys actually down bad so much you think of bone to meat ratio to save money ,
229077,1040797723303092286, atlantis ,Legs sure but you buy breast and it s all meat,
229078,1040797859412459560, atlantis ,I pay like 4 lb and don t have to deal with bone,
229079,1040797942413537331, NickJ ,easiest no,
229080,1040797951515164713, bubu ,Whats to deal with Putting it in the bin ,
229081,1040797954769948793, atlantis ,That is way too much effort,
229082,1040797954979659828, NickJ ,cheapest sure,
229083,1040798051666759742, atlantis ,I don t like rotisserie chicken,
229084,1040798087880376400, atlantis ,I d rather bake it or air fry,
229085,1040798168213884980, bubu ,Air fry thick meats are nasty,
229086,1040798170768232548, Boogie , ,
229087,1040798228137906286, atlantis ,No,['leash']
229088,1040798255543504906, NickJ ,air fry d chicken thighs are delightful,
229089,1040798354168352768, ThickGary Dell Abate G.E.D. ,chicken thighs are delightful when cooked properly yes,
229090,1040798362179477504, NickJ ,chicken skin too much fat,
229091,1040798375395737700, bubu ,I honestly dont get the aur frier obsession,
229092,1040798422506143875, ThickGary Dell Abate G.E.D. ,dark meat ,
229093,1040798435395248208, ThickGary Dell Abate G.E.D. ,humans too,
229094,1040798443259559996, NickJ ,its just a different cook style,['      bubu']
229095,1040798446711484436, bubu ,Sus,[' ThickGary Dell Abate G.E.D.']
229096,1040798450251472946, NickJ ,thats all,
229097,1040798486507032586, ThickGary Dell Abate G.E.D. ,no its not,['NickJ']
229098,1040798522359939146, ThickGary Dell Abate G.E.D. ,its a fucking fan,
229099,1040798531595800616, ThickGary Dell Abate G.E.D. ,thats it,
229100,1040798535160975400, s76.Petunia , ,
229101,1040798556149272606, bubu ,It doesnt cook meats well unless its small imo,['NickJ']
229102,1040798565947150357, atlantis ,Doesn t taste as good as what I make,['SnoopDOGGE']
229103,1040798589389131797, NickJ ,well yeah,['      bubu']
229104,1040798599455461476, Hey , cat ,
229105,1040798600436912198, NickJ ,thats the point,
229106,1040798602722803782, ThickGary Dell Abate G.E.D. ,most people with modern ovens have a convection oven,
229107,1040798625002946590, atlantis ,Why should I settle for something it only takes like an hour to make chicken,
229108,1040798638428921956, ThickGary Dell Abate G.E.D. ,air fryers are for people who dont know how to cook tbh,
229109,1040798667105378314, ThickGary Dell Abate G.E.D. ,just use the setting in your oven,
229110,1040798695039451226, NickJ ,convection ovens although similar to air fryers do not cook the same way,
229111,1040798712357724241, atlantis ,I use it to make chicken nuggies,[' ThickGary Dell Abate G.E.D.']
229112,1040798729663434814, atlantis , ping ,
229113,1040798736709849088, ThickGary Dell Abate G.E.D. ,you wouldnt buy a 2nd microwave,
229114,1040798754112016495, bubu ,Just cook on a hob ove. Or am i turning into a family man ,
229115,1040798761540145212, ThickGary Dell Abate G.E.D. ,its a fan,['NickJ']
229116,1040798767353434253, ThickGary Dell Abate G.E.D. ,thats all it is,
229117,1040798777679826984, ThickGary Dell Abate G.E.D. ,hahaha,
229118,1040798779844079708, atlantis ,I don t even own a 1st microwave,
229119,1040798792976453682, NickJ ,I know what it is dumbass,
229120,1040798808155635732, NickJ ,but there is a difference,
229121,1040798829307502672, ThickGary Dell Abate G.E.D. ,cooking normies dont know,
229122,1040798833149489232, atlantis ,And not all ovens have convection,
229123,1040798866762641518, atlantis ,Also many have gas ovens,
229124,1040798891307700376, atlantis ,Where as air fryers are electric,
229125,1040798906168131654, bubu ,Unless you got a massive air fryer i dunno. Barly does much for 3 of us,
229126,1040798969019760731, NickJ ,maybe you just eat too much,
229127,1040798974141005865, ThickGary Dell Abate G.E.D. ,bro its 2022 if you dont have an oven with convection already you re poor,['atlantis']
229128,1040798992717582388, bubu ,Gas ovens are shit,
229129,1040798992835022928, mik ,air fryers op,
229130,1040799003018801162, ThickGary Dell Abate G.E.D. ,its that simple,
229131,1040799025974218762, s76.Petunia ,,
229132,1040799067409756230, atlantis ,You seen his sausage fingers ,['NickJ']
229133,1040799094194569248, ThickGary Dell Abate G.E.D. ,yall getting tricked by the culinary community,
229134,1040799103287840878, Teddy ,OFF BRAND LAWRYS,['s76.Petunia']
229135,1040799114247557120, atlantis ,Old building,[' ThickGary Dell Abate G.E.D.']
229136,1040799121365286932, mik ,LAWRYS,
229137,1040799138738094130, s76.Petunia ,,
229138,1040799158786859028, ThickGary Dell Abate G.E.D. ,low rent,['atlantis']
229139,1040799160057733190, atlantis ,Idk why you re sperging out over air fryers tbh,
229140,1040799160619765880, Teddy ,LAWWWWWWWWWWRYS,
229141,1040799165250281483, ThickGary Dell Abate G.E.D. ,poverty,
229142,1040799193721221222, s76.Petunia ,IM JEWISH peeposcreech ,['Teddy']
229143,1040799208896221204, mik ,ion no gorton ramsey,
229144,1040799210087387198, ThickGary Dell Abate G.E.D. ,i like to laugh at idiots,['atlantis']
229145,1040799216169144340, ThickGary Dell Abate G.E.D. ,like myself,
229146,1040799218262093947, Teddy ,you and me both,['s76.Petunia']
229147,1040799222502535178, atlantis ,Why pay more when I get the same thing,[' ThickGary Dell Abate G.E.D.']
229148,1040799255763370094, ThickGary Dell Abate G.E.D. ,i want to see your place,['atlantis']
229149,1040799271194210354, ThickGary Dell Abate G.E.D. ,hahaha,
229150,1040799282598523022, bubu ,I like my air fryer. But its just nothing special. Its lazy for odd bits and bobs,
229151,1040799309131685908, atlantis ,It s cozy,[' ThickGary Dell Abate G.E.D.']
229152,1040799323321008229, bubu ,Rice cooker was a game changer for me,
229153,1040799326466740334, ThickGary Dell Abate G.E.D. ,just buy a regular fryer,
229154,1040799331407630436, ThickGary Dell Abate G.E.D. ,its nice,
229155,1040799347085942814, Boogie ,Is this the one made out of rat poison,['s76.Petunia']
229156,1040799348201640109, ThickGary Dell Abate G.E.D. ,but you could use a pot,
229157,1040799352844722196, Pusherman ,,
229158,1040799376496414770, ThickGary Dell Abate G.E.D. ,nice pot and thermometer,
229159,1040799390916419654, bubu ,If you dont have a rice cooker get one. Change your life,
229160,1040799424248545300, ThickGary Dell Abate G.E.D. ,get a zojirushi rice cooker,
229161,1040799444435738624, s76.Petunia ,Ummmm weirdkekw ,['Boogie']
229162,1040799445744369725, Boogie ,Loll,
229163,1040799467613454436, atlantis , honk ,['s76.Petunia']
229164,1040799470679502899, NickJ ,bro just cook on a stove,['      bubu']
229165,1040799492313727037, NickJ ,tf you need a rice cooker for,
229166,1040799503869018162, echelon ,,
229167,1040799511490080798, bubu ,Its not the same.,['NickJ']
229168,1040799532071534662, bubu ,Trust me,
229169,1040799532851666964, s76.Petunia ,,['atlantis']
229170,1040799544427950140, atlantis ,Rice cooks itself perfectly everytime never burns,['NickJ']
229171,1040799550505492560, ThickGary Dell Abate G.E.D. ,i agree on the rice cooker because it has so many options,
229172,1040799565227503636, ThickGary Dell Abate G.E.D. ,compared to an airfryer,
229173,1040799594763792444, Pusherman ,,
229174,1040799600581296219, Hugh GME Rektshun ,Rice cookers use science and magnets to make it perfect every time,['NickJ']
229175,1040799603567632404, NickJ ,you were just crying about air fryers saying to use an oven,['      bubu']
229176,1040799606084214784, bubu ,I throw all sorts in rice cooker too. Its great,
229177,1040799635490484354, ThickGary Dell Abate G.E.D. ,that was me,['NickJ']
229178,1040799663034470450, ThickGary Dell Abate G.E.D. ,you can bring it back to me,
229179,1040799665257463858, Deleted User ,If you fall asleep it does,['atlantis']
229180,1040799670693269544, NickJ ,he did as well,[' ThickGary Dell Abate G.E.D.']
229181,1040799675520913488, ThickGary Dell Abate G.E.D. ,im a big boy,
229182,1040799723273076796, Teddy , not having a rice cooker in 2022,
229183,1040799723516350524, atlantis ,My rice cooker has a steam basket too that I throw broccoli in it s convenient,
229184,1040799750502502452, Teddy ,theta get out of the 1800s u fucking weirdo,
229185,1040799756093509673, ThickGary Dell Abate G.E.D. ,the problem with a pot for rice is you have to sit there and stir it,
229186,1040799782467280956, atlantis ,Make my rice and broccoli at the same time,
229187,1040799804554494044, bubu ,Because there are size limits on air fryer. Rice cooker can go bananas. Throw lodes in. Steam shit. Easy to clean.,['NickJ']
229188,1040799860489719918, ThickGary Dell Abate G.E.D. ,most modern ovens have an air fryer built in,
229189,1040799861345366106, Hugh GME Rektshun ,Are you just yelling into the wind or assuming he s just lurking,['Teddy']
229190,1040799870044352564, NickJ ,if you say so lol,['      bubu']
229191,1040799889308786700, ThickGary Dell Abate G.E.D. ,then the idiots buy it again,
229192,1040799928437440562, NickJ , leash lets watch,['leash']
229193,1040799964281962607, ThickGary Dell Abate G.E.D. ,yall the same people who buy chicken already cut when its cheaper to break it down yourself,
229194,1040799968916688946, atlantis ,Are you tarded I have on,['Teddy']
229195,1040799970934136962, mik , Pusherman s76.Petunia,"['s76.Petunia', 'Pusherman']"
229196,1040799974792904764, Teddy ,atlantis is theta i assume because its the same pfp but diff name,['Hugh GME Rektshun ']
229197,1040799985287049346, ThickGary Dell Abate G.E.D. ,my wife does that shit,
229198,1040799991880499200, Deleted User ,This is the bottom bullpoint ,
229199,1040799992060850196, ThickGary Dell Abate G.E.D. ,i get so mad,
229200,1040800011866361947, Teddy ,no you dont,['atlantis']
229201,1040800034385563689, ThickGary Dell Abate G.E.D. ,ill debone all your thighs girl,
229202,1040800044783255602, bubu ,Boiled eggs and steamed buns too. Easy,['atlantis']
229203,1040800047425671208, ThickGary Dell Abate G.E.D. , patgasm ,
229204,1040800059232620554, NickJ , hmm ,['leash']
229205,1040800061560471623, s76.Petunia , gigachad gigachad ,['leash']
229206,1040800106171093042, minutemaid ,how much is twitter worth,
229207,1040800107483889674, atlantis , weirdcringe ,['      bubu']
