,uuid,user_name,text_clean,mentions_name
341057,1049115293890396310, Rowow ,far more profitable and better ROI than any bs ur gonna do with gold,
341058,1049115307735785602, ScottieRippen ,and remember Rowow knows nothing,['Rowow']
341059,1049115347262918726, 6soup ,Never go full r tard,['SharkTrader90']
341060,1049115364304359475, Yellow Monkie Man ,To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled.,
341061,1049115389327585300, ScottieRippen ,To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled.,
341062,1049115403755978823, Swolsby , agonylmfaoo ,['Jkilla G. Peepo   Cum Monster  ']
341063,1049115410156503071, 6soup ,To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled.,
341064,1049115411507056700, Rowow ,cringe fail,['ScottieRippen']
341065,1049115424526176407, kewch , sheeesh ,
341066,1049115437641781329, Rowow ,To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled.,
341067,1049115445933907998, ScottieRippen ,doubt,['Rowow']
341068,1049115449880743936, Swolsby ,To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled.,
341069,1049115460479766599, Fuckboy , You have just given Rowow a reputation point ,['Rowow']
341070,1049115463285739632, ScottieRippen ,read it again,
341071,1049115471309451316, 6soup , trumpsalute ,
341072,1049115491454681088, Rowow ,edited,['ScottieRippen']
341073,1049115525546004581, Jimmy booba , claims to not be sheep,['Swolsby']
341074,1049115525860573214, Fuckboy , You have just given 6soup a reputation point ,['6soup']
341075,1049115547444445254, 6soup , ,
341076,1049115574279602246, SharkTrader90 ,i been paper trading commodities for amost all year monkaS mentor told me its time for me to go live on gold,['Rowow']
341077,1049115682765283378, Swolsby ,Go tuck your dick between ur legs,['Jimmy booba']
341078,1049115690436669470, ScottieRippen ,Like you haven t been on Ari s server in weeks,['Rowow']
341079,1049115697768316980, SharkTrader90 ,I dont invest in gold i just day trade it or scalb,
341080,1049115826046906428, 6soup ,Done what s next,['Swolsby']
341081,1049115831826657360, kewch , happi ,
341082,1049115852244537354, Swolsby , weirdcringe ,['6soup']
341083,1049115887468294194, kewch ,Meow for me,['6soup']
341084,1049115921970647191, Jkilla G. Peepo Cum Monster , To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled. ,['Rowow']
341085,1049115928270483646, 6soup ,I thought it was for a new lift,['Swolsby']
341086,1049115954367438898, ScottieRippen , To all my PogChamps and piss babies I m sorry pilled. To all the himbo simps and normie incels F in the chat. I horny posted on main and that was cringecore to say the least. I m working hard to stop being the shit lib sigma cumlord. I m working hard every day to be the turbo charged mommy dom gamer girl that I know that I can be. In the past I was in power cringe mode but I m built different now. I m based and chadpilled and I hope you all can see that. I need a big cope. My vibes have apology energy right now and I just hope you guys are forgiveness pilled. ,
341087,1049115958972797008, Jimmy booba ,that isn t what tucking is lol,['Swolsby']
341088,1049115960822481016, Swolsby , ree ,['6soup']
341089,1049116002073448529, Jimmy booba ,you tuck your dick and your balls into your skin,
341090,1049116011628089415, Rowow ,what ,['ScottieRippen']
341091,1049116031928504351, Swolsby ,You would know so go do that,['Jimmy booba']
341092,1049116051322966097, kewch ,Ayo,['Jimmy booba']
341093,1049116078497857566, Jimmy booba ,why bother,['Swolsby']
341094,1049116082910273536, 6soup ,I can wrap my scrotum around my penis,
341095,1049116083119980544, kewch ,What,
341096,1049116125826396170, kewch ,WHAT,['6soup']
341097,1049116140732960879, Jimmy booba ,i m not going anywhere for a while,
341098,1049116153089359882, Swolsby ,Why yall gotta start drama,
341099,1049116190729064449, Jimmy booba ,what drama,['Swolsby']
341100,1049116201474855045, kewch ,Where is the drama,['Swolsby']
341101,1049116220944814100, ScottieRippen ,cope,['Rowow']
341102,1049116247264079893, noskopejfk , pepenotes ,
341103,1049116299311194242, ScottieRippen ,yo noskopejfk,['noskopejfk']
341104,1049116306441515118, Swolsby ,Where is towelie when you need this shit to start popping,
341105,1049116321578766336, ScottieRippen ,wyb,
341106,1049116342634151936, Rowow , pepecringe ,
341107,1049116374770921482, Jkilla G. Peepo Cum Monster ,,['Yellow Monkie Man']
341108,1049116383423770705, noskopejfk ,,['ScottieRippen']
341109,1049116390923186276, Swolsby , noskopejfk ,['noskopejfk']
341110,1049116416839778324, Rowow , ,
341111,1049116417389232269, NickJ ,,
341112,1049116431796666378, kewch , ,['noskopejfk']
341113,1049116502638477382, ScottieRippen ,with news about Trump tryn to kill constitution towelie is mad confused,['Swolsby']
341114,1049116581529141331, Swolsby ,Wtf,['Jkilla G. Peepo   Cum Monster  ']
341115,1049116629876887672, ScottieRippen , ,
341116,1049116660574998559, Swolsby ,Lmao i love him tho his stuff is gold,['ScottieRippen']
341117,1049116750442139658, ScottieRippen ,the newest one is Kyle Rittenhouse is jesus,
341118,1049116786655768627, Dashie ,Cheating stank ass hoes burn in hell cozypepe ,
341119,1049116803235860552, Swolsby ,If you didnt think trump was a traitor before and after a failed coup he now says our constitution needs to be removed,
341120,1049116819560091748, Swolsby ,Im just saying,
341121,1049116843178209360, Swolsby , shrug ,
341122,1049116914015805553, Fuckboy ,,
341123,1049116961650520134, Rowow ,what exactly did he say about the constitution,
341124,1049116966570434621, Swolsby , pepeyoinks ,
341125,1049116983137939517, Rowow ,does someone actually have the full context,
341126,1049117020412715008, Rowow ,and not some one sentace out of context bs,
341127,1049117027408805998, NickJ ,Something about wanting a part of it changed,['Rowow']
341128,1049117047856042137, Rowow ,lets not be sheeple,
341129,1049117073810391050, Fuckboy ,,
341130,1049117080819089408, Rowow ,ok so whats wrong,['NickJ']
341131,1049117096128290876, Rowow ,libtards say that 24 7,
341132,1049117132882976769, Rowow ,thanks for the clarification,
341133,1049117203166937161, Swolsby ,Show me an example of a person in power on the left saying that or ur a fucking pig fucker,['Rowow']
341134,1049117220057382912, Swolsby ,Im just saying,
341135,1049117240517201950, Swolsby , shrug ,
341136,1049117255826419773, Yellow Monkie Man , woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw woeisme weirdkekw ,['Jkilla G. Peepo   Cum Monster  ']
341137,1049117320271900692, Rowow ,haha xd so original,['Swolsby']
341138,1049117361585803264, Rowow ,so glad u pinged me for something I never read before,
341139,1049117364307894312, Swolsby , ,['Rowow']
341140,1049117388236398615, Rowow ,has so much relavency to chat,
341141,1049117397426122772, NickJ ,Idk dude I m just saying approximately what he said,['Rowow']
341142,1049117409765752873, Rowow ,got u much karma,
341143,1049117463083761705, Yellow Monkie Man ,WTF IS A PISS BABAY,
341144,1049117488052441140, Swolsby ,Oh look rowow cant provide a link,
341145,1049117511360192643, Swolsby ,Sad nigga hours,
341146,1049117531996168192, Swolsby , sadge ,
341147,1049117713445949500, Jkilla G. Peepo Cum Monster ,,['Yellow Monkie Man']
341148,1049117727039684608, ScottieRippen ,i dunno e dating a tr ns man seems libtarded,
341149,1049117756093640825, Rowow ,the 2020 election fraud situation was pretty interesting loop hole the judges pulled,
341150,1049117771247665223, Swolsby , hesright ,['ScottieRippen']
341151,1049117819482157126, Rowow ,they argued that in the constitution gives states full authority over their own elections,
341152,1049117831033270372, Swolsby ,Rowow is a fucking libtard,
341153,1049117843649744948, Swolsby , degenkek ,
341154,1049117852705243176, Rowow ,and therefore fraud within the election is the states problem,
341155,1049117912914473052, ScottieRippen ,but too autist to understand the difference,
341156,1049118006430679050, Rowow ,zero intellectual exchange to be had here,
341157,1049118033051930706, Rowow ,pure cringe,
341158,1049118040744267776, Swolsby ,I cant gangup on rowow the main character needs to 1 on 1,
341159,1049118061401215036, ab tract ,,
341160,1049118085619138691, Swolsby ,Still no link of ur bs claim ,
341161,1049118147082465311, Rowow ,they have a 0 option,['ab tract']
341162,1049118198655627458, noskopejfk , ,
341163,1049118211016233040, Swolsby ,Im holding rowow to the fire as close as i had towelie,
341164,1049118235192197201, Swolsby ,And towelie is my boi,
341165,1049118252023955547, Swolsby ,Love that dude,
341166,1049118286232699010, ScottieRippen ,where is he ,
341167,1049118306281459752, ScottieRippen ,haven t seen him,
341168,1049118340649586698, Swolsby ,He rage and left chat,
341169,1049118355342246008, Swolsby , sadge ,
341170,1049118409998225499, Rowow ,I just wanna discuss and learn new information,
341171,1049118529024167966, Rowow ,not say 1 1 2 and get people yelling U LIVE IN FLORIDA and U HAVE A MASK IN UR PFP ,
341172,1049118591934529577, peepee ,me,['Yellow Monkie Man']
341173,1049118601749213204, Swolsby ,Rowow could make a killing if he can make some sort of corn protein superfood,
341174,1049118616722870302, Swolsby ,Im just saying,
341175,1049118652085047349, Swolsby , shrug ,
341176,1049118745244749905, ab tract ,My favorite option,['Rowow']
341177,1049118820192763945, peepee ,on his period ,['Swolsby']
341178,1049118865805815908, Lovelace ,he starts selling all manner of corn based supplements online,
341179,1049118887255478302, Dashie , cozypepe ,
341180,1049118906163400714, Dashie ,Burn,
341181,1049119193934614599, Swolsby , shrug ,['peepee']
341182,1049119238654283786, Yellow Monkie Man ,you like it when guys piss on u weirdkekw ,['peepee']
341183,1049119283076153385, peepee ,how u think i got my username,['Yellow Monkie Man']
341184,1049119304123154513, Swolsby ,Yeah man next alex jones,['Lovelace']
341185,1049119384813195356, Yellow Monkie Man , handsup weirdkekw ,
341186,1049119395152146483, Rowow ,u are why I hate british people,['peepee']
341187,1049119462231642152, Lovelace , ,
341188,1049119473329774696, Rowow ,did you watch chainsaw man peepee,['peepee']
341189,1049119520159178863, Tibby Tubbs ,you are why i love gays,['Rowow']
341190,1049119980811190313, s76.Petunia , ,['peepee']
341191,1049120524875341834, SnoopDOGGE , ,['s76.Petunia']
341192,1049120911908937840, Lovelace , ,
341193,1049121014497411142, Swolsby ,I knew it this server is a jewish pysops,
341194,1049121025771704390, Swolsby , weirdcringe ,
341195,1049121089671921694, Swolsby ,,
341196,1049121122660122626, SnoopDOGGE , weirdcringe ,
341197,1049121251165220959, SnoopDOGGE ,why would you wanna drown in pussy ,
341198,1049121260136837120, xLucifer , weirdcringe ,
341199,1049121300582498304, Lovelace , hisssss ,['Swolsby']
341200,1049121416513069176, Lovelace ,no alchemy in chat,
341201,1049121635116003350, Swolsby , PepeLaugh ,
341202,1049121719333421138, xLucifer , caroline ,
341203,1049122118664732762, Rich Kid ,Just curious how many people in here are millionaires ,
341204,1049122206166306877, Lovelace ,i d say prolly 2 maybe 3,['Rich Kid']
341205,1049122223065149510, Rowow ,no one makes money trading,['Rich Kid']
341206,1049122239146110987, Lovelace ,they re not here consistently tho,
341207,1049122256384688240, Rowow ,buy land,
341208,1049122263011704872, Rowow ,start a farm,
341209,1049122273640054855, 1THC ,Me but I started as a billionaire,['Rich Kid']
341210,1049122326626697296, Lovelace ,classic rowow,
341211,1049122675181752332, Thatskindawild ,I need more money rn,
341212,1049122742626160780, Rich Kid ,Start a biz,
341213,1049122758610657360, Rowow ,reduce your expenses,
341214,1049122849018888202, Rich Kid ,Maximize assets minimize liabilities.,
341215,1049122936197484604, TONIGHT69 ,idk what finance is i just know here are lit memes,['Rich Kid']
341216,1049123229966553138, Rich Kid ,What do you consider poor ,['Deleted User']
341217,1049123557025779762, Rich Kid ,It s all relative at this point...,['Deleted User']
341218,1049123599568601209, ,finance is money in vs money out hesright CatLick ,['TONIGHT69']
341219,1049123712458309742, Doubleup ,As long as you re making more money than spending you should be fine,
341220,1049123761871405066, 1THC ,The white names have taken over,
341221,1049123775930707978, 1THC ,ban them all,
341222,1049123847246446652, Doubleup ,I m just trying to get to level 10,['1THC']
341223,1049123888296099901, Doubleup ,Cmon bruh,
341224,1049123930260119583, 1THC ,Fake news,['Deleted User']
341225,1049124046991802378, Doubleup ,Typical smooth brain statement,
341226,1049124184518836234, Fuckboy , Ranking Statistics for Doubleup ,['Doubleup']
341227,1049124344829329481, Rich Kid ,At some point once all living expenses are covered the only point to making more money is so that you can have more fun making more money buying bigger and funner investments,['Deleted User']
341228,1049124377528119418, leash ,back office ,
341229,1049124568125689978, Doubleup ,Would someone ever buy a thing that s not an investment ,['Rich Kid']
341230,1049124593786433556, Doubleup , o,
341231,1049124712774647849, Doubleup , I m mostly curious about your definition of investments ,
341232,1049124840835129424, Rich Kid ,Maybe but you hit a point where more stuff doesn t bring you anymore joy.,['Doubleup']
341233,1049125107701928016, Doubleup ,I love how warren buffet once said in a public forum I have everything I could possibly want. ,
341234,1049125185703387264, Doubleup ,He also said his house is one of his worst investments.,
341235,1049125303571722351, Doubleup ,It s a shame we can t just hack the market by literally memorizing every company in existence anymore.,
341236,1049125366603710524, Swolsby , . ,['. ']
341237,1049125405753364510, Rich Kid ,I think the goal is to reach that level of contentment as quick as possible so that we can have the most fun playing the game.,['Doubleup']
341238,1049126166302306436, Doubleup ,So I ve found an algorithm that produces an infinite amount of money by automatically trading.,
341239,1049126336947556392, Xye ,uh,
341240,1049126347668197406, Xye ,uhhh,
341241,1049126354160996462, Doubleup ,Now I have to figure out how to beat the feds by bypassing their different levels of spyware,
341242,1049126455310819328, Rich Kid ,Even if it worked money is not the goal assets are.,['Doubleup']
341243,1049126513255141527, Dashie , ,
341244,1049126607685681172, Xye ,man linked a fortnite video in 2022,
341245,1049126630980857956, Xye ,peak,
341246,1049126675440476220, Doubleup ,In your mind what really is an asset Is health an asset ,['Rich Kid']
341247,1049127069877018675, Rich Kid ,Yes,
341248,1049127173233070090, . ,NOOOO,['Swolsby']
341249,1049127183899164682, . ,NO NO NO,
341250,1049127207852847195, Rich Kid ,Contentment is the greatest level of health I could ask for.,
341251,1049127264236884018, Rich Kid ,Keeps me money too.,
341252,1049127396634267678, Xye ,,
341253,1049127477366239272, Doubleup ,Perhaps instead of personal wealth having the ability to influence and shape society is an asset worth having ,
341254,1049127707436396554, Doubleup ,Motivation and wealth are very interesting.,
341255,1049127814072377396, Xye ,Depends in which way you are going to shape it,
341256,1049128289320570960, Doubleup ,Peace in society is a contradiction.,
341257,1049128479863623700, Rich Kid ,Yes,
341258,1049128615918448662, Doubleup ,We aren t ready as a society to embrace this new age of technology,
341259,1049128638181814352, AyyLamo ,The key to personal wealth on the wall st is the pre market open poo,
341260,1049128846466764810, Rich Kid , ,
341261,1049129042005213205, dizzy , AyyLamo you remind me of this friend I used to have.. every time he came over to someone s house he would take a poo. as a show of dominance.,['AyyLamo']
341262,1049129702499041301, kewch ,Epic fail,
341263,1049130676156370975, Fuckboy ,,
341264,1049130722348236801, Fuckboy ,Your fortune is ,
341265,1049130723338113054, Fuckboy ,Lucky numbers Lotto 24 37 44 38 12 03 Daily numbers Pick3 356,
341266,1049130792988704808, Bordeaux Papa Quant Doctah ,good find lol,['Xye']
341267,1049130806242717696, Fuckboy ,,
341268,1049130900476145704, Fuckboy ,Today s horoscope for Cancer is There may be a thousand things for you to do today Cancer but you can only get them done if you concentrate on one at a time. Take a lighthearted approach. You will never finish by focusing on the sheer amount of work you have to do. Break it up into smaller pieces and delegate tasks if you can. Try to see the fun side of things. Schedule in breaks and snacks. Dec 4 2022 ,
341269,1049131039332765757, Fuckboy ,,
341270,1049131294468100228, Swolsby , ,['. ']
341271,1049131427360411690, . ,NO,['Swolsby']
341272,1049131462147977247, . ,why are you so sus,
341273,1049131697175810078, NickJ , ,
341274,1049132555762405437, Swolsby , NickJ is wilson really doing that bad ,['NickJ']
341275,1049133033342652426, CAPT T. FRAUD ,Had a dream tried to shoot an opposition,['NickJ']
341276,1049133071951220906, CAPT T. FRAUD ,Glock 43 decided to jam,
341277,1049133108089331712, CAPT T. FRAUD ,As I am trying to Jill him and he s trying to kill mr,
341278,1049133151517151252, CAPT T. FRAUD ,So I tap rack banged that bitch,
341279,1049133168399224932, CAPT T. FRAUD ,And it failed again,
341280,1049133206177337354, ant ,glocks arent supposed to jam ,
341281,1049133251538735165, CAPT T. FRAUD ,Germans are dumb,['ant']
341282,1049133303145439242, ant ,what did the Germans do ,
341283,1049133332744654960, CAPT T. FRAUD ,So then I slammed the mag and it decided to work,
341284,1049133358342475858, CAPT T. FRAUD ,Then I popped that nigga in the forebears,
341285,1049133380077359115, CAPT T. FRAUD ,Invent glock,['ant']
341286,1049133422355943474, ant ,wrong,
341287,1049133435983237120, NickJ ,He s doing worse than you can even imagine,['Swolsby']
341288,1049133446540316696, CAPT T. FRAUD ,Austrians,
341289,1049133463564996618, CAPT T. FRAUD ,Basically germs,
341290,1049133518225145896, CAPT T. FRAUD ,According to Hitler,
341291,1049133531995045970, Swolsby ,Ooof,['NickJ']
341292,1049133534704582739, CAPT T. FRAUD ,Who I am,
341293,1049133556808568873, mik ,de jure part of greater germany,
341294,1049134882514812979, Pusherman ,,
341295,1049135132633731132, leash , BOOnewyears princess wyd,['BOOnewyears  ']
341296,1049135201994952834, Pusherman ,,
341297,1049135491913613333, Sech ,I only buy guns that are supposed to jam.,['ant']
341298,1049135548922613800, ant , wat ,
341299,1049135580363108433, Sech ,Exactly.,
341300,1049135581239726110, Xye ,,
341301,1049135600848093295, Sech ,No gun is supposed to jam ,
341302,1049135622905937960, Sech ,Your statement makes no sense.,
341303,1049135628912181348, Sech ,Lol,
341304,1049135677217984603, Sech ,Doesn t mean it doesn t happen I ve seen plenty of glocks jam.,
341305,1049135707974795285, Sech ,And experience various malfunctions.,
341306,1049135751738163201, Dashie ,Where are my tittyfuck princesses,
341307,1049135802455707689, ant ,a planet made of glocks wat ,
341308,1049135827709612072, wildboarz ,How do I get to planet Glock,
341309,1049135828770750564, Sech ,Typo.,
341310,1049135829160829059, I go by soundcloud ,,
341311,1049135930151280750, wildboarz , ,
341312,1049136091204161557, Sech ,Not sure but I do have a feeling you have to go through Chicago,['wildboarz']
341313,1049136172615614504, Pusherman ,,
341314,1049136175123804161, wildboarz ,Glocks are for poor people,
341315,1049136201812160513, Xye ,croatias pride,
341316,1049136298855759954, Sech ,What would you suggest then Glocks are nice because they re fairly reliable affordable and consistently high quality.,
341317,1049136325464424470, wildboarz ,,
341318,1049136405017796688, Sech ,Most handguns 1000 are going to be getting into custom range or like a SIG.,
341319,1049136749655359568, mZk ,People find it hard to come to terms that being addicted to drugs only for looser. But good thing is its never to late to quit being one,['coolbeans']
341320,1049136816416100362, Pusherman ,,['wildboarz']
341321,1049137092166430730, Swolsby ,Thats a bad ass zip gun lmao,['Pusherman']
341322,1049137092850106449, CAPT T. FRAUD ,I m gonna chop someone up with my new Estwing axe,
341323,1049137100496322610, chromeowl ,guys you dont have to talk about guns,
341324,1049137115285442580, CAPT T. FRAUD ,It s 26 and black,
341325,1049137127365029908, chromeowl ,the market is going to be green tomorrow i promise,
341326,1049137144708485120, CAPT T. FRAUD ,4 cutting edge,
341327,1049137232222625944, CAPT T. FRAUD ,Paid 65 ,
341328,1049137237448732732, james2 ,Good I will do put s then,
341329,1049137979916034108, ant ,I can stop anytime I want,['coolbeans']
341330,1049138719434752111, leash ,Did you know people put blue cheese on gingerbread cookies,
341331,1049138732332224522, mZk ,,
341332,1049138772111020112, ant ,Im calling the army,
341333,1049138822581063691, Hey , nopers ,['leash']
341334,1049138846056599584, ant ,figs and blue cheese,
341335,1049138868164771872, ant , wat ,
341336,1049139008254513193, leash ,,['Hey']
341337,1049139153561997353, s76.Petunia , ,['mZk']
341338,1049139208847097907, s76.Petunia ,You dirty ass stanky ass disgusting ass bitch,
341339,1049139233358614558, leash , ,
341340,1049139415114596392, Sech ,I hear that a lot.,['CAPT T. FRAUD']
341341,1049140091123150962, CAPT T. FRAUD ,Shut yo cracka ass up,['Sech']
341342,1049140142213963806, Skrt ,I always forget your black,
341343,1049140209121509396, CAPT T. FRAUD ,Youre,[' Skrt ']
341344,1049140294366527568, Sech ,You re ,
341345,1049140300674777088, Skrt ,Yo oure fucking idiot,['CAPT T. FRAUD']
341346,1049140315933651044, Sech ,Actually,
341347,1049140355259445381, CAPT T. FRAUD ,Yore ass bitch,[' Skrt ']
341348,1049140371906646166, Pusherman ,Jail,['leash']
341349,1049140407516274728, Skrt , Hmm ,['CAPT T. FRAUD']
341350,1049140422720634920, wildboarz ,My black dog hates white dogs is there some kind of racist hotline we can call for help,
341351,1049140573279367239, Pusherman ,,
341352,1049140579075895296, CAPT T. FRAUD ,My dog is yellow,
341353,1049140617210503190, CAPT T. FRAUD ,Must be trying to blend in with them,
341354,1049140669316345896, . ,it all makes sense now,['Pusherman']
341355,1049140698609360936, Skrt ,,['wildboarz']
341356,1049140699687288852, 1THC ,So he s Asian ,['CAPT T. FRAUD']
341357,1049141500669345873, I go by soundcloud ,Looks like something out of metro,['Pusherman']
341358,1049141708862013550, elrizzabeth ,Fuck you,[' Skrt ']
341359,1049141746061299793, elrizzabeth ,Ew,
341360,1049141928643547186, ant ,its RAW ,
