,uuid,user_name,text_clean,mentions_name
46121,1031356842007351396, skrvio ,This,['Thatskindawild']
46122,1031356865273143316, Thatskindawild ,Thiss,
46123,1031356892297035837, skrvio ,You agree,
46124,1031356894914285628, genuine ,You guys have a way with words,
46125,1031356898475253862, skrvio ,Yes ,
46126,1031356919924920320, Thatskindawild ,Yesss,
46127,1031356930964336741, Pusherman ,ordering ice cream,
46128,1031356932306518096, skrvio ,My man,
46129,1031356934856658974, NickJ ,Hey guys I worked really hard on this so I hope you enjoy it,
46130,1031356940942573588, Pusherman , Mona ,
46131,1031356948328751204, genuine , ,
46132,1031356963340165180, Thatskindawild ,Ordering ...ice cream,
46133,1031356977168785509, Fuckboy ,You found 380 ,['Miss Mu k']
46134,1031356981455360030, mik ,go to the store lazy,['Pusherman']
46135,1031356986673086504, skrvio ,What s this mean,['genuine']
46136,1031357000057114726, MotoMana ,Blonde looks really good on you leash,['leash']
46137,1031357019107635251, Fuckboy , Miss Mu k s Candy Bag ,['Miss Mu k']
46138,1031357033154355293, yungin ,hotdog flavored ,['Pusherman']
46139,1031357039538077726, Dashie , Pusherman HYPERSL ,['Pusherman']
46140,1031357044940353617, Thatskindawild ,Simp wtf,['MotoMana']
46141,1031357045233942528, Pusherman ,its Sunday. god says not to work this day,['mik']
46142,1031357075483283507, skrvio ,I might just be a catfish so I can talk to opposite genders without them thinking I m simping,
46143,1031357088917635082, mik ,so you make others work instead ,
46144,1031357105233473536, skrvio , awk ,
46145,1031357149131059281, MotoMana ,ok,['Thatskindawild']
46146,1031357153828667392, mik ,can t go a minute without seeing sinners,
46147,1031357159050575932, Pusherman ,,['yungin']
46148,1031357185755717763, skrvio ,Tf,
46149,1031357206270050344, Pusherman ,they can choose to go to hell. i aint going,['mik']
46150,1031357217426907218, yungin ,,
46151,1031357238595559474, skrvio ,Hotdog fetish ,
46152,1031357324973064212, Thatskindawild ,My bad. Nice bike tho. I sold mine,['MotoMana']
46153,1031357333399421010, skrvio ,Interesting,
46154,1031357341695742053, Pusherman ,,
46155,1031357361694191656, mik ,,
46156,1031357371072659488, Thatskindawild ,I m so hungry mommy,
46157,1031357391339536477, MotoMana ,What d you have ,['Thatskindawild']
46158,1031357398352416788, yungin ,is that Pusherman ,"['mik', 'Pusherman']"
46159,1031357415905579028, Thatskindawild ,R3,['MotoMana']
46160,1031357420078891050, Pusherman ,yes,
46161,1031357435740426260, yungin , kekw ,
46162,1031357451729113108, Fuckboy ,Ace s Avatar URL ,
46163,1031357465532575834, Swolsby , yungin,"['mik', 'yungin']"
46164,1031357492447412265, mik ,,
46165,1031357496067104870, yungin ,do not associate me with hotdogs,['Swolsby']
46166,1031357509723766784, skrvio ,,
46167,1031357518749900810, NickJ ,Who wants some dickled eggs ,
46168,1031357567449976863, Swolsby , degenkek ,
46169,1031357583153430618, Pusherman , ,
46170,1031357620021383218, Spear ,wtf,
46171,1031357622261133391, Pusherman , ,
46172,1031357635481567334, Spear ,Creative geniuses,
46173,1031357648030932992, yungin ,,
46174,1031357652233625630, Spear ,xd,
46175,1031357663625363516, yungin ,trying my first hot dog,
46176,1031357670512414791, NickJ ,,
46177,1031357672236257332, Swolsby ,Thought u liked glizzies,['yungin']
46178,1031357705656488017, yungin ,i m not Pusherman,"['Swolsby', 'Pusherman']"
46179,1031357723171901543, MotoMana ,Why d you sell Upgrade to a bigger bike ,['Thatskindawild']
46180,1031357741349998715, Spear ,psycho chat,
46181,1031357758760550501, mik ,,
46182,1031357762027913298, genuine ,Did he flush cola into the pipes before he dropped the two liter Jesus,['skrvio']
46183,1031357793883672586, Swolsby ,Oh no wtf lol,['mik']
46184,1031357834555838464, yungin ,,
46185,1031357846807384114, Thatskindawild ,No I just didn t ride again,['MotoMana']
46186,1031357883696300052, SixFigures ,pupppy,['yungin']
46187,1031357913584914502, SixFigures , ,
46188,1031357936594858064, skrvio ,Idk,['genuine']
46189,1031357967502688266, SixFigures , ,
46190,1031357994962784267, yungin ,,
46191,1031358013564518420, MotoMana ,Got rear ended and thrown 15 20ft off my Ninja 300 last year around this time,['Thatskindawild']
46192,1031358029549015081, yungin ,rare photo of Pusherman,['Pusherman']
46193,1031358062629503038, Spear ,daschund are so cute,
46194,1031358166178480239, mik ,,
46195,1031358166585311357, Pusherman ,,
46196,1031358183760990228, MotoMana ,My bike was totaled from it,
46197,1031358211330154506, MotoMana ,5k in damage,
46198,1031358231336980530, Thatskindawild ,Bruh,['MotoMana']
46199,1031358251461246987, Pusherman ,I am watching baseball but maybe after my ice cream gets here and I eat it,['leash']
46200,1031358292473163796, Thatskindawild ,Atleast you made it,['MotoMana']
46201,1031358309082607656, Pusherman , prayge ,['leash']
46202,1031358317269889054, yungin ,fortnite,
46203,1031358358135001098, Dashie ,Hi,
46204,1031358400317108254, Dashie ,I ve gotta go gym,
46205,1031358402523312128, xLucifer ,,
46206,1031358438162305036, Dashie ,I ll be back in a bit,
46207,1031358448572575884, yungin ,vegans are acting up rn,['xLucifer    ']
46208,1031358481321689179, skrvio ,,
46209,1031358501513080903, MotoMana ,thicc,['xLucifer    ']
46210,1031358534501277706, Thatskindawild ,Thatss my word tho,['leash']
46211,1031358547419746304, MotoMana ,Hows the marriage leash,['leash']
46212,1031358623386959943, skrvio ,How long,
46213,1031358679695499375, xLucifer ,,
46214,1031358801120608397, yungin , leash is marriage stressful ,['leash']
46215,1031358843650838569, yungin ,7 11,
46216,1031358872939675668, BakingDream ,8 11,
46217,1031358877981212692, Pusherman ,7 11,
46218,1031358902337544242, yungin ,fair point,['leash']
46219,1031358911439196170, xLucifer ,1 11,
46220,1031358917747408988, MotoMana ,11 11,
46221,1031358952065224775, MotoMana , prayge ,
46222,1031358975477829662, yungin ,all my friends are getting married and i m 21 tryna figure out if i need to change my oil or not,
46223,1031358984239726683, yungin , kekw ,
46224,1031359098542899201, xLucifer ,,
46225,1031359277576769536, MotoMana ,How many miles is on it,['yungin']
46226,1031359280537927702, MotoMana ,lol,
46227,1031359289392103535, MotoMana ,on the oil,
46228,1031359328545951824, MotoMana ,not that hard,
46229,1031359377115992146, chromeowl ,I definitely need to change my oil,
46230,1031359407025557535, skrvio ,How muc,['chromeowl']
46231,1031359407646310410, chromeowl ,if I lived by myself I would do it myself,
46232,1031359459169140786, MotoMana ,what car is every 5 lol,['theta']
46233,1031359480807563365, MotoMana ,mines like 7 10,
46234,1031359522754805841, skrvio ,This chat is so fucking distracting,
46235,1031359544644878386, skrvio ,My clothes are getting cold,
46236,1031359604141068328, chromeowl ,go take out your clothes the messages will still be here,
46237,1031359655387074681, yungin ,like 36k,['MotoMana']
46238,1031359676178239519, skrvio , kekw ,['chromeowl']
46239,1031359685128880208, MotoMana ,on the oil ,['yungin']
46240,1031359689327386624, MotoMana ,bro,
46241,1031359700614262784, MotoMana ,change that shit,
46242,1031359720524632115, MotoMana ,or the car ,
46243,1031359737431851158, yungin ,i don t remember the last time but i ll prolly change it within the next thousand just to be safe,['theta']
46244,1031359766972350484, yungin ,36k miles,['MotoMana']
46245,1031359772949237830, skrvio , kekw kekw kekw kekw ,
46246,1031359807455756368, MotoMana ,BRUUUUUH,['yungin']
46247,1031359849725952051, yungin ,no like i ve been adamant ab changing it in the past but i forgot the last time i changed it,
46248,1031359875973926922, MotoMana ,36k on the oil he certainly is,['theta']
46249,1031359890859495475, MotoMana ,probably none,
46250,1031359902175744140, MotoMana ,in there,
46251,1031359909243129958, yungin ,no,
46252,1031359914477629522, yungin ,no,
46253,1031359918265090080, yungin ,no,
46254,1031359928666947614, Spear ,how is that even a question wtf,
46255,1031359941824483388, yungin ,i said it all wrong,
46256,1031359951093911622, yungin ,i give up,
46257,1031359966596050975, yungin , ree ,
46258,1031359992810442853, Deleted User ,cars go brrrrm,
46259,1031359993204715591, yungin ,let me rephrase,
46260,1031360068756717669, yungin ,i ve been adamant about changing my oil in the past but i forgot the last time i did change the oil,
46261,1031360130450722946, Pusherman ,Jalen Hurts bout to do some Jalen Hurts shit,
46262,1031360219822960740, yungin , gigachad ,['theta']
46263,1031360272012681257, MotoMana ,Telling me I shouldn t have been doing this ,['leash']
46264,1031360331932499968, MotoMana , 3xoafml ,
46265,1031360376903843880, yungin ,olive oil,['theta']
46266,1031360469379846275, MotoMana ,To a degree but it doesn t have the same viscosity weight to it meant for engines...,['theta']
46267,1031360471556690002, Yellow Monkie Man ,based miata,['MotoMana']
46268,1031360534311866469, yungin ,what s your favorite type of oil,
46269,1031360556772376636, yungin , kekw ,
46270,1031360571985105007, MotoMana , ,['Yellow Monkie Man']
46271,1031360595020230686, ScottieRippen ,peanut,
46272,1031360606663622736, yungin ,olive oil,
46273,1031360612338507848, yungin ,on top,
46274,1031360665924927541, Fuckboy , ScottieRippen s Candy Bag ,['ScottieRippen']
46275,1031360678130368663, MotoMana ,I use Mobil1,
46276,1031360685843685376, Fuckboy ,After all that candy sugar doesn t sound so good.,['ScottieRippen']
46277,1031360687269744650, Fuckboy ,You begin to think you don t need all this candy maybe... 492 candies are left behind ,['ScottieRippen']
46278,1031360702876766248, yungin ,okay that s enough degeneracy for the night,
46279,1031360719326814218, yungin ,i m out,
46280,1031360728222924961, yungin ,adios gn,
46281,1031360739455287316, yungin , moneyrain ,
46282,1031360773282332752, Fuckboy ,You found 780 ,
46283,1031360791909249164, Pusherman ,Gn,['leash']
46284,1031360792756502588, Bigbossu ,My fantasy winning for once,
46285,1031360810787807263, Fuckboy ,You toss your candies on the ground in disgust. 826 candies are left behind ,['theta']
46286,1031360818777968703, Fuckboy ,You snuck up on theta 1281 and tried picking their pockets but there was nothing there ,['Pusherman']
46287,1031360865414418513, Fuckboy ,You stole 35 from leash 3435 ,
46288,1031360887879106611, Fuckboy , theta s Candy Bag ,['theta']
46289,1031360921131569213, Fuckboy ,You stole 108 from Pusherman 1234 ,
46290,1031360934297481317, ScottieRippen ,Rotella T4 in subaru turbo,
46291,1031360952974725160, Fuckboy ,You found 262 ,['roll1D20']
46292,1031360954656620685, Bigbossu ,Gn,
46293,1031360961065525321, Fuckboy ,You hear a sound behind you When you turn back your target is gone.,['leash']
46294,1031360973581336716, Fuckboy ,You found 28 ,['leash']
46295,1031360977389756466, Bigbossu ,STOP,
46296,1031361011334262804, MotoMana ,Can I schedule to bring my car into your shop ,['leash']
46297,1031361064241201174, Fuckboy ,,
46298,1031361191701921883, Fuckboy , bubu s Candy Bag ,['      bubu']
46299,1031361227793911848, MotoMana ,No lol iDiivil showed me that awhile back,['theta']
46300,1031361245577740348, MotoMana ,whatever happened to her,
46301,1031361252238303334, MotoMana ,I miss her,
46302,1031361269376233532, MotoMana , pepehands ,
46303,1031361320689340596, MotoMana ,she was a g,
46304,1031361414285242478, Bigbossu ,Your first mistake was talking to a woman,
46305,1031361427291766846, MotoMana ,Also what happened to WSBooba ,
46306,1031361453812363336, MotoMana ,She still alive or what,
46307,1031361484380438568, MotoMana , FeelsStrongMan ,
46308,1031361507591729234, elrizzabeth ,Miss musk ,
46309,1031361519365140570, elrizzabeth ,Wait,
46310,1031361533009219694, elrizzabeth ,Where did she go,
46311,1031361561891192892, MotoMana ,anyone care ,['elrizzabeth']
46312,1031361599438589993, elrizzabeth ,I do obviously,
46313,1031361622335311972, MotoMana ,Well I dont,
46314,1031361636176515092, MotoMana ,thats what matters,
46315,1031361641973022781, elrizzabeth ,No one asked you,
46316,1031361651632513024, elrizzabeth ,Tf,
46317,1031361659798814810, elrizzabeth , kekw ,
46318,1031361662655143938, MotoMana ,shut up,['elrizzabeth']
46319,1031361701603455026, elrizzabeth ,Make me f4gget,
46320,1031361718288388096, Bigbossu ,Based,
46321,1031361927844212777, MotoMana ,I have this urge to buy all new motorcycle gear,
46322,1031361931812024430, skrvio , ,['       ']
46323,1031362009595379743, chromeowl ,i made an appointment for oil change and I will wash my car tomorrow,
46324,1031362048728244224, elrizzabeth ,I need to do this,['chromeowl']
46325,1031362152335933540, elrizzabeth ,I have the mister carwash unlimited pass tho so I ll go through it more than enough,
46326,1031362161710206986, chromeowl ,why dont they make cars that do this themselves,['elrizzabeth']
46327,1031362211551133788, elrizzabeth ,Yeah wtf oil change come on now,['chromeowl']
46328,1031362233684476014, chromeowl ,oooh is the pass worth ,['elrizzabeth']
46329,1031362263480811540, chromeowl ,they always try to upsell,
46330,1031362320099721336, Bigbossu ,Oil change is when you fill your bladder with clean piss,
46331,1031362328026951800, elrizzabeth ,Idk my step dad gave it to me along w the car,
46332,1031362403046260746, elrizzabeth ,He just replaced it the other day,
46333,1031362419664105542, chromeowl ,how often do you use it though ,
46334,1031362443689074688, elrizzabeth ,With he would change my oil instead of pay for midos,
46335,1031362475087638548, elrizzabeth ,And I use it almost every time I come to town,
46336,1031362490619138078, elrizzabeth ,Which is daily,
46337,1031362501255897098, elrizzabeth ,So yeah a lot,
46338,1031362502115741756, chromeowl , gigachad ,
46339,1031362515248107551, elrizzabeth , kekw ,
46340,1031362536500633630, skrvio ,Liz pay for mine,
46341,1031362548399874118, skrvio ,While you re at it,
46342,1031362582797353010, elrizzabeth ,It s not me paying for it kekw ,
46343,1031362610538483862, skrvio ,Lol,
46344,1031362679518007347, elrizzabeth ,My car would be dirty af if I didn t have that pass to flash,
46345,1031362807620456508, elrizzabeth ,I have a lot of trees around mi casa,
46346,1031362815233105920, chromeowl ,when I get working again i will get it,
46347,1031362844148645919, elrizzabeth ,A free carwash,['hate2doit']
46348,1031362885382840340, chromeowl ,man I am wondering if I should just go back to flipping burgers,
46349,1031362904324325457, elrizzabeth ,No no no,
46350,1031362940105928714, elrizzabeth ,An unlimited pass silly goose,
46351,1031362962759352450, elrizzabeth ,Ok three hundo,['hate2doit']
46352,1031362998708736020, elrizzabeth , kekw kekw kekw ,
46353,1031363040895057920, Pusherman , Mona ,
46354,1031363043369685083, elrizzabeth ,For three hundo,
46355,1031363082783567933, chromeowl ,the internet made titcoin worthless. OF rugpull,
46356,1031363092233338950, elrizzabeth ,No,
46357,1031363108263956542, elrizzabeth , facepalm ,
46358,1031363151452713050, elrizzabeth ,Nvm keep the three hundo and lemme drive your car,
46359,1031363197741051994, elrizzabeth , pepeclap ,
46360,1031363209980022844, elrizzabeth ,Everyone wins,
46361,1031363718879117333, SixFigures , ,
46362,1031363749728227328, elrizzabeth ,How are the cowboys doing,
46363,1031363814295339068, elrizzabeth ,Stylux china,
46364,1031364018906087434, PP ,Gm does any women here want to give me head ,
46365,1031364031321227364, Tibby Tubbs ,anyone voting for republicans in this coming election is a russian agent,
46366,1031364046777221221, PP ,I hope they lose by at least 7,['elrizzabeth']
46367,1031364101663887440, elrizzabeth ,Ok I don t care but I hope you win if you get,['P P ']
46368,1031364143023935498, PP ,Man,['elrizzabeth']
46369,1031364275366809660, elrizzabeth ,Bet ,
46370,1031364398419288064, chromeowl ,i am kinda hungry going to make mac and cheese,
46371,1031364453909938256, chromeowl ,the spongebob ones because they are yummier in my tummy,
46372,1031364458762739762, chromeowl ,mmmm,
46373,1031364481311330365, chromeowl ,goodbye wsb,
46374,1031364534188900363, Fuckboy ,,
46375,1031364562307514418, MotoMana , elrizzabeth You ll show me tits pay me 300 and wash my car ,['elrizzabeth']
46376,1031364606507106315, MotoMana , Jammies ,
46377,1031364619417161859, MotoMana ,cool,
46378,1031364884899844128, elrizzabeth ,No,
46379,1031365047416533042, genuine ,Dagel can afford a car ,
46380,1031365171525976074, elrizzabeth ,He s got a motorcycle,
46381,1031365189003645079, MotoMana ,Will you cook dinner at least ,['elrizzabeth']
46382,1031365212139421736, elrizzabeth ,Not for you,
46383,1031365217281654854, Fuckboy ,Ace s Avatar URL ,
46384,1031365274106069094, MotoMana , Jammies ,
46385,1031365303860482048, MotoMana ,So what good r u,['elrizzabeth']
46386,1031365331891011614, elrizzabeth ,Nothing to you shoo,
46387,1031365335619751967, LavaRocks ,Liz stay off motorcycles you re a mother,
46388,1031365362844962866, LavaRocks , typing ,
46389,1031365398039384207, elrizzabeth ,I don t have one and I could drive one either way,['LavaRocks']
46390,1031365438308876348, elrizzabeth ,They re scary,
46391,1031365456935780442, MotoMana ,You couldnt drive one,['elrizzabeth']
46392,1031365465798344704, MotoMana ,fuck outta here,
46393,1031365499394719744, elrizzabeth ,Bruh,
46394,1031365513856696350, elrizzabeth ,Can you read,
46395,1031365522727645184, LavaRocks ,I had an r1 stored in my garage,
46396,1031365534094196816, Tibby Tubbs ,my wife said if she finds out that i m cheating she will cut off my balls and stuff it in my mouth. at same time she refuses to have sex with me. someone help. is she nuts,
46397,1031365546786177115, genuine ,I like motorcycles but it s not worth it,
46398,1031365569619963914, MotoMana ,can you type it says I could,['elrizzabeth']
46399,1031365594169225277, MotoMana , you mistyped,
46400,1031365640168149063, LavaRocks ,Make sure she doesn t find out,['Tibby Tubbs']
46401,1031365647973756938, MotoMana ,I was thrown 20ft off my bike last year,['genuine']
46402,1031365653279555584, elrizzabeth ,I did but why would you think I thought I could,
46403,1031365666441285793, MotoMana ,when I was rear ended,
46404,1031365677996589166, MotoMana ,but survived,
46405,1031365678504104097, genuine ,A fender bender on a motorcycle is a broken back or your head splattered on the concrete,
46406,1031365690357194782, genuine ,Yeah,
46407,1031365707641929728, MotoMana ,not true,['genuine']
46408,1031365733109731378, genuine ,For what To have the wind through your hair ,
46409,1031365738935623762, MotoMana ,again I got thrown 20ft and was fine when rear ended,
46410,1031365759097643048, Tibby Tubbs ,is there classes i can take,['LavaRocks']
46411,1031365811622908024, genuine ,You are lucky and it won t happen again,['MotoMana']
46412,1031365829733924944, elrizzabeth ,I couldn t hold one between my legs,
46413,1031365887539818576, MotoMana ,It s hard to explain unless you ve ever done it.,['genuine']
46414,1031365900982550618, MotoMana ,its more than that,
46415,1031365949678420049, MotoMana ,I ll take you for a ride on mine,['elrizzabeth']
46416,1031365949821046944, Tibby Tubbs ,have your vag hold it,['elrizzabeth']
46417,1031365986353418270, genuine ,I know a guy who had his penis destroyed in a motorcycle accident,
46418,1031366019341631498, elrizzabeth ,It s strong af but I don t think it would do that,['Tibby Tubbs']
46419,1031366029227589642, genuine ,He has to use a pump now,
46420,1031366049188302878, genuine ,Screw that,
46421,1031366060856844378, elrizzabeth ,You d have to have some sort of suction,
46422,1031366066590453790, MotoMana ,I ve sat on my balls by accident before when riding my sport bike,['genuine']
46423,1031366072458281010, MotoMana ,that sucks,
46424,1031366081320849418, MotoMana ,hurts,
46425,1031366095480828036, Yellow Monkie Man ,Did he get a dildo installed,['genuine']
46426,1031366101663219723, Tibby Tubbs , kekw ,['elrizzabeth']
46427,1031366165697663097, MotoMana , Yellow Monkie Man ever do that on the FZ6 ,['Yellow Monkie Man']
46428,1031366187482894406, MotoMana , 3xoafml ,
46429,1031366255170572400, elrizzabeth ,Yellow monkey man has a motorcycle kekleo ,
46430,1031366265018798174, genuine ,I didn t ask for details but the funny thing was he was able to find a wife after that so to all the single guys in the chat you have zero excuses,['Yellow Monkie Man']
46431,1031366284950126632, genuine ,,
46432,1031366314155069440, MotoMana , Yellow Monkie Man Is a chad,"['Yellow Monkie Man', 'elrizzabeth']"
46433,1031366322694664223, MotoMana ,thats my bro,
46434,1031366341577424948, elrizzabeth ,He lives near me,
46435,1031366406496866304, MotoMana , Yellow Monkie Man elrizzabeth and MotoMana hangout pogU ,"['Yellow Monkie Man', 'MotoMana', 'elrizzabeth']"
46436,1031366407478325288, Yellow Monkie Man ,yesssir,['MotoMana']
46437,1031366444182675586, MotoMana , elrizzabeth see its common,"['Yellow Monkie Man', 'elrizzabeth']"
46438,1031366454735548466, MotoMana , 3xoafml ,
46439,1031366472594903110, Yellow Monkie Man ,had these streets are too boring for bikes,['elrizzabeth']
46440,1031366482367627377, elrizzabeth ,Sitting on your balls ,
46441,1031366484200529960, Yellow Monkie Man ,too straight,
46442,1031366513564856330, MotoMana ,Happens on sport bikes,['elrizzabeth']
46443,1031366527980679208, elrizzabeth ,Ohhh yeah safety sucks trump ,
46444,1031366531709411338, MotoMana ,cus your bent over and the angle,
46445,1031366584243064832, elrizzabeth ,Dagel I don t wanna talk about what dangles,
46446,1031366690627395654, MotoMana ,Liz you love me shut up,['elrizzabeth']
46447,1031366704284061799, MotoMana ,you know it to,
46448,1031366814996910183, Amanda ,Heyo,
46449,1031366846949109810, MotoMana ,Ayooo,['Amanda ']
46450,1031366853374783608, MotoMana ,Mandy,
46451,1031366863105568809, MotoMana ,wuddup,
46452,1031367210880479292, MotoMana , Amanda ,['Amanda ']
46453,1031367253356200037, Amanda ,Trying to negotiate a footrub,
46454,1031367278706556989, MotoMana ,From who,['Amanda ']
46455,1031367294871404624, MotoMana , gunn ,
46456,1031367306745479188, Amanda ,Mfer wants a bj to rub my feet,
46457,1031367329029836840, Amanda ,Not a fair trade,
46458,1031367348600447057, MotoMana ,Fair trade,['Amanda ']
46459,1031367356624162816, MotoMana ,I say so,
46460,1031367414983688202, Captain John Nadal ,Absolutely not a fair trade.,['Amanda ']
46461,1031367453281898506, MotoMana ,Nibba shut up,['Captain John Nadal']
46462,1031367467626410055, MotoMana ,dont cock block the dude,
46463,1031367489512296518, MotoMana ,he tryna get topped off,
46464,1031367524048195705, NickJ ,feet are disgusting,
46465,1031367584064479343, CAPT T. FRAUD , ,['leash']
46466,1031367602339070073, MotoMana , Amanda married FeelsStrongMan ,['Amanda ']
46467,1031367633523720203, MotoMana ,eww,
46468,1031367642818289715, MotoMana ,yuck,
46469,1031367659318685707, MotoMana ,tingers,
46470,1031367670580383754, Pusherman ,shouldnt have had ice cream,
46471,1031367691707097159, Pusherman ,my tummy hurted,
46472,1031367704713642014, CAPT T. FRAUD ,Lactose,['Pusherman']
46473,1031367709063139418, MotoMana ,you lactose intolerant ,['Pusherman']
46474,1031367739845115944, Pusherman ,no im not lactose intolerant,
46475,1031367918098862120, Amanda ,Maybe I ll just pay an Asian lady with strong tiny hands to satisfy my needs,
46476,1031367967193190431, Amanda ,Yeah,['MotoMana']
46477,1031368198756511744, MotoMana ,Two questions How long have you had that issue and could he beat me up ,['Amanda ']
46478,1031368251738951710, Amanda ,17 years and probs not,
46479,1031368284358062131, MotoMana ,Ok so your single,['Amanda ']
46480,1031368295003209908, MotoMana ,Cool,
46481,1031368297712734289, LavaRocks , cozypepe ,['leash']
46482,1031368334408679474, Lovelace ,just beat halo 1 on heroic difficulty,
46483,1031368359171858502, Lovelace ,let s FUCKING GO,
46484,1031368407049842688, Pusherman ,nobody cares,
46485,1031368409599975464, Fuckboy ,You daintily partake of 10 candies. Total eaten 10 ,['Lovelace']
46486,1031368411344814160, CAPT T. FRAUD ,Pretty sure I got an std while I was over there,
46487,1031368416151470191, MotoMana ,and married 17 years You could pass for mid 20s wtf,['Amanda ']
46488,1031368418848415804, Pusherman ,now do halo 2,
46489,1031368426125545562, Pusherman ,bet you cant,
46490,1031368488201236510, Lovelace ,i was thinking halo 2 on legendary,
46491,1031368507897696266, genuine ,Dagels on the prowl,['MotoMana']
46492,1031368510267465769, Lovelace ,like hell i can t,
46493,1031368541972205638, pyth , Amanda is dagel,['Amanda ']
46494,1031368589699203072, Amanda ,I married young and usually get 30,['MotoMana']
46495,1031368624079900743, Lovelace ,it s gonna be awhile before i run halo ce legendary,
46496,1031368673849511978, Pusherman ,halo ce is halo 1.....,
46497,1031368700529487944, Amanda ,I m 39,
46498,1031368908315303936, MotoMana ,Wanna get married ,['Amanda ']
46499,1031369026447884329, MotoMana ,bit of an age gap im 26,['Amanda ']
46500,1031369061252206672, Pusherman ,4 3 4s,['wildboarz']
46501,1031369110237487164, MotoMana ,Is the other one missing a leg or something ,['Pusherman']
46502,1031369120618393642, MotoMana ,or a midget ,
46503,1031369132408574093, Amanda ,My next marriage will be for money. You rich ,
46504,1031369143842259025, Pusherman ,no its like u,['MotoMana']
46505,1031369168227930194, Pusherman ,mildly retarded,
46506,1031369210175172648, MotoMana , LMFAOOO ,['Pusherman']
46507,1031369214193324042, Tibby Tubbs ,i would like to marry a rich woman,
46508,1031369222137327746, ,No,['Amanda ']
46509,1031369226474229800, Tibby Tubbs ,where do i find out,
46510,1031369233696829564, Tibby Tubbs ,one,
46511,1031369243297595464, elrizzabeth ,How many babies do you hab,
46512,1031369275627282462, MotoMana ,I do ok PepeJam ,['Amanda ']
46513,1031369298603671563, Amanda ,3 and a step kid,['wildboarz']
46514,1031369325673722006, elrizzabeth , pepeclap pepeclap pepeclap ,
46515,1031369370372419645, elrizzabeth , kekw ,
