,uuid,user_name,text_clean,mentions_name
346890,1049480055010639902, peepee ,i don t remember this episode of sesame street,['Swolsby']
346891,1049480083032772681, Swolsby , degenkek ,
346892,1049480221335769238, . ,wait is that him actually talking ,['Swolsby']
346893,1049480242059804805, Swolsby ,If you make alex jones break character you must be doing something wrong lmao,
346894,1049480266802003968, Swolsby ,Yeah dude,['. ']
346895,1049480288679493722, . ,LOL,
346896,1049480317385314385, peepee ,it was elmo,['. ']
346897,1049480364655116358, . ,Lmfaooo,['peepee']
346898,1049480466065002516, . ,I like how he just had that in his pocket and it came out of no where ,
346899,1049480466979373166, ant ,def elmo,['peepee']
346900,1049480553583353877, Swolsby ,Low key tho kanye needs help,
346901,1049480593475391528, ant ,high key,
346902,1049480609220808784, Swolsby ,He s getting bat shit crazier by the day,
346903,1049480655416864829, Swolsby ,Lmao,
346904,1049480660135444591, vDew ,Honestly,
346905,1049480685984940102, vDew ,What he said there wasn t all that crazy,
346906,1049480839634878484, Swolsby ,Explain,
346907,1049480899202400416, Swolsby ,No seriously i want to hear your thoughts about it,
346908,1049480932505174086, Swolsby ,Always 2 sides to a picture,
346909,1049480958224629842, vDew ,I mean most of the shit he said there was stuff that happened to him,
346910,1049480984048976033, vDew ,His issue is this,
346911,1049481068278972486, vDew ,He tries to make points for 40 different arguments at the same time rather than several points for one,
346912,1049481211216674956, vDew ,If he could reasonably explain a stance with more than 1 reason he wouldn t be insane,
346913,1049481286403756143, Swolsby ,Hes blaming jews for losing his family,
346914,1049481323837927454, Sylas ,floor will be level and solid now,
346915,1049481338408935445, Swolsby ,Hes blaming the jews for losing his money,
346916,1049481370705072218, vDew ,Well to be fair,
346917,1049481437088329748, vDew ,And maybe Kim s now Jewish Idk,
346918,1049481462476439642, Swolsby ,If the jews where really in charge how come people like the mersers and do volts Dont have their money frozen ,
346919,1049481464066097152, vDew , kekw ,
346920,1049481539907494029, vDew ,Who froze his money,
346921,1049481565765390377, Swolsby ,No one did,
346922,1049481573470314537, vDew ,A bank,
346923,1049481593984659516, vDew ,Whose the bank owned by,
346924,1049481631477547108, Swolsby ,Addidas terminated his contract forfeiting him of his income,
346925,1049481634879111209, xLucifer ,Froze deez nuts on all ya chins,
346926,1049481652000264222, peepee ,ppl blindly defending antisemitic rhetoric aot ,
346927,1049481678898331672, peepee ,classic discord user,
346928,1049481693960093717, vDew ,Right he should blame the bank,
346929,1049481717985058946, vDew ,Not a Jewish culture,
346930,1049481767226183700, Swolsby ,Chase ended his account because they do not want do business with him,
346931,1049481792278757446, Sylas ,saying i love everyone i love jews i love hitler i love white people is not the same as just saying i love hitler ,
346932,1049481891868323900, Sylas ,drastric stretch of loving everyone but that was the point,
346933,1049482013830295552, vDew ,Did chase give him whatever was in that account,
346934,1049482019337416714, Swolsby ,If he really thinks jews did alll that to him there very powerful political people that have money how come they dont have their money frozen too,
346935,1049482038740275322, Swolsby ,It makes no sense dude,
346936,1049482078389010602, Swolsby ,Yeah threw his ass out,['vDew']
346937,1049482113604395070, Yellow Monkie Man ,Dear Wall Street Bets I am writing to inform you that I Yellow Monkie Man have more money than you do. I am not sure what motivated you to bet against me but I can assure you that it was a mistake. I have built my wealth through cunning intelligence and a deep understanding of the financial markets. I have always been one step ahead of my rivals and I have never been afraid to take bold and decisive action in pursuit of my goals. In contrast it seems that you have taken a more haphazard and clueless approach to investing. You have relied on luck chance and sheer stupidity and you have ignored the most basic rules of finance and economics. As a result you have found yourselves on the losing end of many trades and your financial position is now weaker than mine. I regret that you have chosen to take such a foolish approach but I hope that you will learn from your mistakes and make better decisions in the future. Sincerely Yellow Monkie Man,
346938,1049482141488119888, vDew ,But what did they do with his money,
346939,1049482152795971634, 1THC ,Because they support Israel,['Swolsby']
346940,1049482220366213130, Swolsby ,Yeah mersers deefff do,['1THC']
346941,1049482231569207346, Lovelace ,Dear Wall Street Bets I am writing to inform you that I Yellow Monkie Man have more money than you do. I am not sure what motivated you to bet against me but I can assure you that it was a mistake. I have built my wealth through cunning intelligence and a deep understanding of the financial markets. I have always been one step ahead of my rivals and I have never been afraid to take bold and decisive action in pursuit of my goals. In contrast it seems that you have taken a more haphazard and clueless approach to investing. You have relied on luck chance and sheer stupidity and you have ignored the most basic rules of finance and economics. As a result you have found yourselves on the losing end of many trades and your financial position is now weaker than mine. I regret that you have chosen to take such a foolish approach but I hope that you will learn from your mistakes and make better decisions in the future. Sincerely Yellow Monkie Man,
346942,1049482276544720936, CAPT T. FRAUD ,I m Hitler,['Sylas']
346943,1049482329439076372, vDew ,Everything in America and the world is motivated by money,
346944,1049482330433142795, . ,Hey guys this isn t easy to say and a lot of you might not care but I m actually not going to be on discord for a while I m in the hospital. I was on a flight to NYC and somehow I don t know how Yungin was on my flight. We tried to stop him but he was able to detonate his hot dog bomb and we landed in Rowows corn field in Iowa. 36 people died I m lucky to be alive I love you guys,['Lovelace']
346945,1049482431318720542, Swolsby ,,['CAPT T. FRAUD']
346946,1049482445004742837, vDew ,Kanye just getting fucked over by someone with more money. And probably being antisemetic because r they re Jewish,
346947,1049482490714267708, Swolsby ,Naw kanye fucked himself up,
346948,1049482541440176138, Swolsby ,We live in a modern world where you cant even say fat anymore,
346949,1049482585463607326, Lovelace ,im trying to get unmuted because these fucks don t believe me when i say my dumbass retarded brother came in my room and started playing shit on my mic this isn t the first time this shit has happened and im starting to get pissed off and these fucking dumbass admins think that it s ok for someone who isn t even black to use the n word but when i try to plead my case they just say no you kids are fucking weird I hope you lose all of your money in these dumbass stocks during the recession keep posting about how you are different to all of your peers,['. ']
346950,1049482630413942814, Sylas ,shut up fatass,['Swolsby']
346951,1049482631433162802, CAPT T. FRAUD ,Kanye got ass raped by everyone and then he starting iecing Piecing it together,
346952,1049482647371526236, vDew ,Well that society,
346953,1049482668674396190, Swolsby , lipbite ,['Sylas']
346954,1049482676924588073, vDew ,Eventually it will implode,
346955,1049482713838657646, Swolsby ,This forsure,['CAPT T. FRAUD']
346956,1049482727537250404, Sylas ,cant even say nigga on discord anymore,
346957,1049482735061848064, Lovelace ,SOCIETY,['Sylas']
346958,1049482752967327794, 1THC ,Kanye got cucked by a heroin addict,
346959,1049482762182197248, vDew ,Soon cops will be abolished and everyone will be getting shit,
346960,1049482780985262184, CAPT T. FRAUD ,Nigga isn t blocked,
346961,1049482816083210360, Sylas ,im actually shooketh,['CAPT T. FRAUD']
346962,1049482893711384686, Swolsby ,Kanye just mad his bitch got dicked down,
346963,1049482907871359027, CAPT T. FRAUD ,Threatening to k ll someone is blocked,['Sylas']
346964,1049482928628969593, vDew ,His bitch got left too,
346965,1049482934878490634, CAPT T. FRAUD ,Which is stupid,
346966,1049482935436320768, xLucifer ,Who Dat ,['1THC']
346967,1049482941052489799, Swolsby ,Kanye like 5 8 fam u know he aint packing,
346968,1049482981577854997, Lovelace ,block all mods,
346969,1049482987282120774, vDew ,Kim kardasian isn t a prize,
346970,1049483014738030592, CAPT T. FRAUD ,He s 8 5 when he sits on his money,['Swolsby']
346971,1049483072434884658, peepee ,that s why he s always acting out overcompensating fr,['Swolsby']
346972,1049483076197171280, Sylas ,more than that,
346973,1049483076692090939, vDew ,Well it s frozen,
346974,1049483104479355040, slushy ,IMPORTANT LETTER,
346975,1049483107637669959, CAPT T. FRAUD ,She s the participation trophy. Everyone gets her,['vDew']
346976,1049483110363955262, slushy ,TO LAKAI,
346977,1049483127782907964, slushy ,IMPORTANTTTTT,
346978,1049483136477691914, slushy ,READ ASAP,
346979,1049483166383087717, xLucifer ,Kourtney Kardashian can get it,
346980,1049483203632693278, Lovelace ,absolutely fucking not,['slushy']
346981,1049483204417048646, xLucifer ,I d put a in it,
346982,1049483207319502848, vDew ,I mean hell I ve seen Kim kardashians tits and pussy,
346983,1049483217394225173, peepee ,he doxxed and he s weird let him stay banned,['slushy']
346984,1049483288387014768, CAPT T. FRAUD ,Caitlyn Jenner couldn t,['xLucifer    ']
346985,1049483298973421568, SixFigures ,who did he dox,
346986,1049483329612808242, vDew ,Fuck of,['slushy']
346987,1049483349896466532, vDew ,No one likes Pyth,
346988,1049483377645994085, Swolsby ,Most prob kim kay used to date athletic men from basketball to nfl those men are 6 4 ,['peepee']
346989,1049483397845749860, xLucifer ,You speaking from personal experience. Dam my dude,['CAPT T. FRAUD']
346990,1049483438488559686, CAPT T. FRAUD ,Nigga,['xLucifer    ']
346991,1049483456909934662, vDew ,Kris Humphries kekw ,['Swolsby']
346992,1049483475058692257, vDew ,40 days,
346993,1049483543107080262, ant ,oh yeah bring Pyth back he contributed so much to this server.,
346994,1049483545342656543, Swolsby , PepeLaugh ,
346995,1049483558458241075, vDew ,Kanye the only one to get her pregnant,
346996,1049483631514636328, CAPT T. FRAUD ,They re DONT Not his kids,['vDew']
346997,1049483631560773702, Swolsby ,Baby dick yetler or chris humpries anaconda,
346998,1049483643770384504, vDew ,I m surprised all that plastic could birth a child,
346999,1049483657368318002, Lovelace ,guess OJ left an impression from a young age,['Swolsby']
347000,1049483708798877736, peepee ,i mean she didn t she had a surrogate,['vDew']
347001,1049483730223374456, 1THC ,Pete Davidson,['xLucifer    ']
347002,1049483740545556580, peepee ,for some of the kids at least,
347003,1049483762775359548, CAPT T. FRAUD ,Hahaha,
347004,1049483781888823296, vDew ,She was pregnant at least once,
347005,1049483800662515752, Lovelace ,skeetie davidson,
347006,1049483803506257980, slushy ,,
347007,1049483817515221093, slushy ,IMPORTANT,
347008,1049483834657357835, Swolsby ,Kanye bitched about that dude having a 10 inch dick,['1THC']
347009,1049483853607219330, Swolsby , agonylmfaoo ,
347010,1049483874662613002, vDew ,2 and 2 peepee,['peepee']
347011,1049483885932728381, vDew ,2 surrogate,
347012,1049483979679613048, peepee ,yeah she was prob too coked out to carry the other two,
347013,1049483980333928468, vDew ,Slushy seriously stfu,
347014,1049483988386979952, CAPT T. FRAUD ,Skinny white niggas be Enid acking,['Swolsby']
347015,1049483995311767552, Deleted User ,no fat chicks allowed,
347016,1049483998172303430, vDew ,No one wants Pyth back here,
347017,1049484048545882154, Swolsby ,I do,
347018,1049484051540627486, xLucifer ,Nah he didn t cuck him bro. Chris Paul fucked Kim K bro,['1THC']
347019,1049484072134656060, Swolsby ,Hes funny as shit,
347020,1049484090979668050, vDew ,No,
347021,1049484105215131739, Deleted User ,pete davidson is not funny,
347022,1049484114807492690, vDew ,He s creepy as fuck now,
347023,1049484129084911696, CAPT T. FRAUD ,Pete dated Kim after kanyekim,['xLucifer    ']
347024,1049484130376753232, rainpizza ,I do too,['vDew']
347025,1049484155215421450, Swolsby ,What he do tho Pyth shit ,
347026,1049484169954209832, Deleted User ,who the fuck is pyth,
347027,1049484173569691658, xLucifer ,You slow mfs,
347028,1049484183489216522, vDew ,Did u see his toilet paper roll masturbation Swolsby,['Swolsby']
347029,1049484209116422176, ant ,community troll,['Deleted User']
347030,1049484214787125328, rainpizza ,Post phat chicks as always,['Swolsby']
347031,1049484239298625636, vDew ,He doxxed people,
347032,1049484252435198092, Swolsby ,Dude literally sleeps with a pig corpse hes been creepy joking ,
347033,1049484264275714170, Deleted User ,i thought that was wowtard,['ant']
347034,1049484366004359209, ant ,Rowow has a legitimate medical condition,
347035,1049484411193798736, Deleted User ,uhhh,
347036,1049484415845281813, xLucifer ,Bro drake was telling us low key agessss ago,['CAPT T. FRAUD']
347037,1049484430030426132, CAPT T. FRAUD ,Don t forget Rowow is only 22,
347038,1049484439010426911, Swolsby ,Rowow is okay just gotta ignore his im always right mentality ,
347039,1049484519146786898, Deleted User ,thats a very hitler kind of mentality,
347040,1049484528672055327, ant ,He talks like nobodies ever beat his ass before but that could just mean he got hands,
347041,1049484534518927540, Deleted User ,but go off,
347042,1049484541477269525, CAPT T. FRAUD ,He got scared from the camera flash happens to the best of us,['xLucifer    ']
347043,1049484625120075859, CAPT T. FRAUD ,No,['Yellow Monkie Man']
347044,1049484642941665330, vDew ,Rowow or whatever is meh,
347045,1049484655801401456, xLucifer ,,['Yellow Monkie Man']
347046,1049484676781318144, vDew ,He doesn t even talk like a person he s an AI,
347047,1049484711216545892, Deleted User ,rowowgpt,
347048,1049484917429510214, AyyLamo ,What s your address,['Deleted User']
347049,1049484918008324166, Rowow ,talk shit me,
347050,1049484959481602119, genuine ,He became pro sex work after people made fun of him for losing his virginity to a hooker so he could stay logically consistent in online debates,['Swolsby']
347051,1049484978423087225, CAPT T. FRAUD , Rowow,['Rowow']
347052,1049485025042772019, genuine ,L o l,
347053,1049485057775112262, AyyLamo , Deleted User I will fuck your loins up if you mess with Mr row,['Deleted User']
347054,1049485132282740826, Rowow ,always been pro sex work,['genuine']
347055,1049485169809166387, Rowow ,always been opened to marrying a stipper,
347056,1049485210670084116, Rowow ,would be glad to pimp out a girl on onlyfans,
347057,1049485239971500045, . ,wait im actually going to watch the matrix again thanks for posting this,['xLucifer    ']
347058,1049485244597817345, Rowow ,men make the best OF managers,
347059,1049485263698669639, vDew ,Here s my thought of the day. Humans were made by aliens. They made us to extract the minerals in the earth for their use which they will eventually take. Think about it humans go into caves and dig into the ground for gold and diamonds even though they serve no real purpose.,
347060,1049485300889555035, Swolsby ,Thats the rowow i like pimp shit,
347061,1049485325262667867, Swolsby , ,
347062,1049485347999977512, Rowow ,heres my thought of the day. You are coping and projecting your insecurities onto everyone else,['vDew']
347063,1049485356271157368, vDew , that s something Rowow would say,
347064,1049485392237314148, genuine ,He s trying to steal your career hate2doit,"['Rowow', 'hate2doit']"
347065,1049485393596264509, xLucifer ,Yous sleeping on Rowow. He s a porn star and you mfs didn t even know.,
347066,1049485438462722090, vDew ,I ve never seen a bitch boy farmer,
347067,1049485457198686318, vDew ,Grow some muscle,
347068,1049485509572968528, Swolsby ,Dude he is a inventor not a lifter,
347069,1049485549922173009, vDew ,What s he invented,
347070,1049485589730299904, Swolsby ,Legit besides all the bs he does some wild shit with machinery,
347071,1049485591265423390, vDew ,Pussy repellant,
347072,1049485670063808613, Swolsby ,Dude just finished making his own battery,
347073,1049485682957099169, xLucifer ,Haven t scene the new one yet. You watched it yet ,['. ']
347074,1049485688904617994, Rowow ,I am looking for a girlfriend. My only requirerments are 1 be under 150lbs and 5 10 2 like anime and drugs 3 not be british or chinese I am a 23 year old male thats 155lbs 6 0. I own 5 acres in florida lakeland with a small pig farm and hydroponics. i own my own house solar workshop etc. I like to build CNC machines and gardening. I also do spearfishing and tons of other outdoor water sports like bowfishing and camping. I consider myself to be the smartest person on earth however elon musk does not count cause he is from mars. If anyone is single and meets my requirements then please DM me. I am looking for a partner I can spend my future with and grow together with my business and passions.,
347075,1049485693564485754, ThickGary Dell Abate G.E.D. ,rowow built his own venus 2000 fuck machine,
347076,1049485719325913218, Rowow , computer nerd chat,['vDew']
347077,1049485725772554322, ThickGary Dell Abate G.E.D. , trumpsalute ,
347078,1049485733326495794, peepee ,he be making shit all the time it s pretty cool,['vDew']
347079,1049485752729350145, Rowow ,build a battery today,
347080,1049485770748080199, . ,yea its good watch it.,['xLucifer    ']
347081,1049485802222133348, Rowow ,just finished a buisness proposal,
347082,1049485836485406731, Rowow ,on making electric excavators,
347083,1049485863454781551, Rowow ,I always live stream my projects,
347084,1049485871268773970, vDew ,Better be careful with that,
347085,1049485881448349726, xLucifer ,Saaa sweeettt,['. ']
347086,1049485886049505341, Swolsby , weirdcringe ,
347087,1049485891229450331, Rowow ,idk who you are and dont know anything about you,
347088,1049485907562070088, Rowow ,yet here you are hating on me,
347089,1049485913614458930, vDew ,Could be interpreted as a bomb,
347090,1049485924779688027, Rowow ,someone who doesnt know you,
347091,1049485927707324447, Swolsby ,There going to lobby to stop rowow inventing those,
347092,1049485942643249223, vDew ,Pretty sure you hated in me first,
347093,1049485971483271289, Rowow ,idk who you are,
347094,1049485973353930762, vDew ,But sure buddy,
347095,1049485984510775366, Rowow ,I dont hate anyone,
347096,1049485995566964756, Rowow ,idgaf about anyone,
347097,1049486006803513404, vDew ,This,['Rowow']
347098,1049486016559460402, Rowow ,digit got me banned and I dont hate her,
347099,1049486032367788062, xLucifer ,Noone is stopping rowow on his vision.,
347100,1049486050810134558, Rowow ,how is helping you hating you ,['vDew']
347101,1049486063678259200, Rowow , wat ,
347102,1049486073077706832, Swolsby ,Rowow is a man on a mission,
347103,1049486134226460722, vDew ,Lmao,
347104,1049486156414341140, vDew ,Ok brother,
347105,1049486183283032135, Rowow ,Cope,
347106,1049486196109226024, Swolsby ,,
347107,1049486227977556018, vDew ,Wait,
347108,1049486239583195166, vDew ,What s the story now,
347109,1049486355111092284, Pusherman ,,
347110,1049486406063489094, peepee ,santa hat pfp supremacy,
347111,1049486488053755915, xLucifer , hesright ,['peepee']
347112,1049486540637753414, xLucifer ,Hoe hoe hoeee mfs,
347113,1049486580747862127, Fuckboy ,peepee s Avatar URL ,
347114,1049486711551443046, . ,how is he standing there so menacingly,
347115,1049486723958177894, xLucifer ,Woof woof in Scottish accent.,
347116,1049486811057094780, genuine ,What do people call this 8th grader syndrome ,['Rowow']
347117,1049486850299007016, Rowow , wat ,
347118,1049486874034577531, Rowow ,its called main character syndrome,
347119,1049486884251901982, Rowow ,npc,
347120,1049486896893546598, CA H COW , Chinelon Hybrid The Curse of Obama Intro Am I the only one who thinks Elon could be half Chinese Back up church choir Half chineeeese Have you ever seen his pics as a child As a chiiild Verse 1 Talk a Chinese genius and mate them with a South African super model Chorus And we have an Elon I say an Elon Because they probably made 10 to 30 Elon s and he s the first genetic Hybrid that stuck Verse 2 Well Instrumental Bridge Beat Switch Verse 3 Let s not forget about Obama I m sorry for using curse words in church But I don t have another word for Obama yet Chorus Outro YE24 Let s Unify And Find out Choir Ell You Ay Eff Ohhhhh ,['Deleted User']
347121,1049486897543647242, xLucifer ,,['genuine']
347122,1049486992636919829, peepee ,W F,['xLucifer    ']
347123,1049487221109035058, CAPT T. FRAUD ,Cn yieen durr mnul ,['xLucifer    ']
347124,1049487424096583730, CAPT T. FRAUD ,Translati can You even drive a manual ,
347125,1049487859666653235, Deleted User ,show us your cock,['Rowow']
347126,1049487872304099478, Deleted User ,chickens,
347127,1049487894009614346, Deleted User ,show us your cocks,
347128,1049487972787032207, Deleted User ,this dude has chicken,
347129,1049488044182483069, Rowow , ,
347130,1049488079603380224, Rowow ,if this was another server I wouldve posted both,
347131,1049488111845003284, Rowow ,becareful what you ask,
347132,1049488135265988678, Pusherman ,Don t post it,
347133,1049488159890739260, Rowow ,,
347134,1049488186675572736, Deleted User ,i told you,
347135,1049488187204051014, Rowow ,ik ik smh,['Pusherman']
347136,1049488195890450553, Deleted User ,he has chickens,
347137,1049488290048397383, CAPT T. FRAUD ,Can you even drive a manual,['Pusherman']
347138,1049488354783277158, Pusherman ,How tf do you drive a piece of paper,['CAPT T. FRAUD']
347139,1049488382541181009, Rowow ,,
347140,1049488395921018990, Rowow ,I have some of the most colorful silkies,
347141,1049488401885319238, Rowow , wholesome ,
347142,1049488409934184478, Rowow , leash,['leash']
347143,1049488455735980163, CAPT T. FRAUD ,So the first thing you do is turnt it on,['Pusherman']
347144,1049488484152377444, CAPT T. FRAUD ,Second flip to page 32,
347145,1049488517719400518, CAPT T. FRAUD ,Third go bang gears,
347146,1049489416323870810, ab tract ,whats ur fav drug,['Rowow']
347147,1049489446724186213, Rowow ,life,
347148,1049489630787014676, peepee ,who high on life rn,
347149,1049489678342029342, Fuckboy ,That command is disabled.,
347150,1049489678862143498, ParoleBot ,User 1025971020437401671 is already banned.,
347151,1049489777889644544, Deleted User ,do you eat those chickens,
347152,1049489846537830400, Deleted User ,they look healthy and taken care of,
347153,1049490085004988478, Deleted User ,he seems like a smart guy,
347154,1049490113572376596, Deleted User ,probably gets no pussy,
347155,1049490152730402907, Deleted User ,thats how it usually goes,
347156,1049490285421412412, Rowow ,,
347157,1049490292895658014, Rowow ,Anyone can get pussy,
347158,1049490348239503390, Rowow ,if you think its hard you are projecting,
347159,1049490392892055652, Rowow ,theres more to life than chasing pussy,
347160,1049490539801747476, meggymoon ,,
347161,1049490590779310140, Rowow , meggymoon can u review my paper,['meggymoon ']
347162,1049490608399585360, Rowow ,I just finished,
347163,1049490696467382302, leash ,I really wish I could have chickens,['Rowow']
347164,1049490719464767568, leash , cozypepe wholesome ,
347165,1049490729887604787, xLucifer ,Definitely,['Rowow']
347166,1049490861857185863, ThickGary Dell Abate G.E.D. ,debatable,['Rowow']
347167,1049490956761714790, xLucifer , kekw ,['peepee']
347168,1049491008288735292, Pusherman ,,
347169,1049491211716669480, xLucifer ,Ye,['CAPT T. FRAUD']
347170,1049491292637368440, TM17 ,fuck the HOA,['leash']
347171,1049491339819110460, leash , woeisme ,['TM17']
347172,1049491363491762253, ScottieRippen ,wud you ,['Pusherman']
347173,1049491421066956810, Sylas ,thats a nice cock,['Rowow']
347174,1049491531666571344, JohnnyBoy , yuh yuh yuh ,['TM17']
347175,1049491562259808256, JohnnyBoy ,Keep that shit a buck G,
347176,1049491598645399622, xLucifer ,,
347177,1049491856683180064, Lovelace ,silkies pretty legit ngl,['Rowow']
347178,1049492252927479869, JohnnyBoy , Rowow scream as loud as you can in VC,['Rowow']
347179,1049492283021602936, JohnnyBoy ,First one to mute you is an NPC,
347180,1049492304815206401, clipperfrog ,,
347181,1049492320803885156, clipperfrog ,My poem,
347182,1049492400504061972, JohnnyBoy ,If you don t come back everyday I m gonna do something more and more outlandaish,['clipperfrog']
347183,1049492459329167450, Fuckboy ,.xTc s balance is 85 022 511 WSBux,
347184,1049492497971286026, Fuckboy ,You stole 297444 Ts tendies from .xTc ,
347185,1049492503457435649, clipperfrog ,Love you dude,['JohnnyBoy']
347186,1049492507106484276, JohnnyBoy , .xTc stimmy me mommy,['.xTc']
347187,1049492559728222309, Fuckboy ,. s balance is 26 008 036 WSBux,
347188,1049492568267821066, JohnnyBoy ,Hang with me it ll be lit,['clipperfrog']
347189,1049492570801193011, Fuckboy ,,
347190,1049492602220724226, Fuckboy ,JohnnyBoy s balance is 467 913 WSBux,
347191,1049492639113805834, . ,you cant rob,
347192,1049492663688241182, Sylas ,y no more rob,
347193,1049492673976873070, JohnnyBoy ,Yeah rob and wallets disabled,
347194,1049492676740911127, Rowow ,im not a dog who fights on command,['JohnnyBoy']
347195,1049492691865567255, JohnnyBoy ,Tendies only thing,
347196,1049492703106322442, . ,bc its dumb,
347197,1049492724623081522, JohnnyBoy ,Gimme 30 I ll fight too,['Rowow']
347198,1049492768680067136, JohnnyBoy ,IF YOU A DOG THAN WOOF IMMA DOG TOO,
347199,1049492796685438976, Rowow , thinkass ,
347200,1049492811394842704, JohnnyBoy , patgasm ,
347201,1049492871973187645, Rowow ,im way too tired,
347202,1049492904814575717, Rowow ,I spent almost 2 hours writing a buisness proposal,
347203,1049492910774702100, JohnnyBoy ,Tired is a state of mind,
347204,1049492920383840367, Fuckboy ,You got caught while trying to steal Sylas s Ts tendies Your penalty is 118257 Ts tendies which they got ,
347205,1049492953980223579, Sylas ,thx,
347206,1049492966647017582, JohnnyBoy ,Mental faculties diminish on under 6 hours of sleep,
347207,1049492972103811144, .xTc ,anytime,
347208,1049492994853699654, JohnnyBoy ,Physical after 48 hours,
347209,1049493029091823687, . , .xTc roll 2 mil ,['.xTc']
347210,1049493037916622888, JohnnyBoy ,You can still run 10 miles with a spear if neeeded,
347211,1049493042173845596, Rowow ,yeah ima sleep and recheck it tomorrow,
347212,1049493074168004648, .xTc ,you want a role ,['JohnnyBoy']
347213,1049493087648497755, Sylas ,how do i see how many tendies i got,
347214,1049493133441904721, .xTc ,. tendies,['Sylas']
347215,1049493150680485888, JohnnyBoy ,What kinda role,['.xTc']
347216,1049493173698826250, JohnnyBoy ,Don t change my name color,
347217,1049493199439278120, Rowow ,I also gotta edit some videos for yt and 3d model a case for my batteries,
347218,1049493205898498119, Rowow , rip ,
347219,1049493235673870336, .xTc ,in gangshit,['Sylas']
347220,1049493256565702737, Rowow ,I hate office work,
347221,1049493262957817937, Rowow , ree ,
347222,1049493290157875271, JohnnyBoy ,You re not made for it,['Rowow']
347223,1049493290384371722, Rowow ,I like building stuff,
347224,1049493308801568778, .xTc ,bet,['. ']
347225,1049493325994000414, Fuckboy , .xTc game die 23 game die ,['.xTc']
347226,1049493335724797962, Fuckboy , . game die 2 game die ,['. ']
347227,1049493363272978537, Rowow ,is this a insult,['JohnnyBoy']
347228,1049493363436552353, . ,omfg,
347229,1049493375520354314, JohnnyBoy ,If you want to excel to modern day c suite you need to understand all the foundations of communication,
347230,1049493380847128726, Deleted User ,thats your sister bud,['Rowow']
347231,1049493390812774520, JohnnyBoy ,No,['Rowow']
347232,1049493406885363802, Fuckboy ,. transferred 2 000 000 WSBux to .xTc,
347233,1049493412279238817, JohnnyBoy ,Just my view,
347234,1049493420395200625, Fuckboy ,.xTc transferred 2 000 000 WSBux to JohnnyBoy,
347235,1049493428620230706, .xTc ,gg,
347236,1049493442117500988, JohnnyBoy ,Thanks bb girl,
347237,1049493459574214666, JohnnyBoy , gigachad ,
347238,1049493463508467713, JohnnyBoy , zyzz zyzz zyzz ,
347239,1049493513194196992, JohnnyBoy ,XTC,
347240,1049493520173518879, JohnnyBoy ,WATCH,
347241,1049493536308994199, Fuckboy , JohnnyBoy,['JohnnyBoy']
347242,1049493544781484084, Rowow ,if you produce high quality enough work you can rise up through others communication for you,['JohnnyBoy']
347243,1049493574774968410, Fuckboy , You have just given leash a reputation point ,['leash']
