,uuid,user_name,text_clean,mentions_name
162388,1036430867125510266, Pusherman ,,
162389,1036430927838064691, bubu ,trick or treat,
162390,1036430929775828992, Fuckboy , I hear the next door neighbors have some pretty good candy too this year. ,['      bubu']
162391,1036430935895322624, clipperfrog , ,
162392,1036430950973853867, Fuckboy , bubu s Candy Bag ,['      bubu']
162393,1036430973044277339, Fuckboy ,You hastily chomp down on 1 star. You feel great Sickness has been reset ,['      bubu']
162394,1036430984314359818, Pusherman ,,
162395,1036430999766188132, Fuckboy , bubu You received 21 BONUS 2 BONUS 2 ,['      bubu']
162396,1036431003318751302, Fuckboy ,You scarf down 96 candies. Total eaten 4 025 ,['      bubu']
162397,1036431013749989397, clipperfrog ,Blow jobs are shit,
162398,1036431070603784233, Mantis Toboggan ,find a girl who deep throats,['uatemycookie']
162399,1036431076685533224, clipperfrog ,R unpopularopinion,
162400,1036431080040968282, Fuckboy ,,
162401,1036431085892026479, Sci Ops , FeelsOkayMan ,
162402,1036431109162029157, Fuckboy ,You take the time to savor 1 star. You feel great Sickness has been reset ,['NickJ']
162403,1036431125674999839, Fuckboy ,You found 45 ,['Sci Ops']
162404,1036431131962265620, Fuckboy ,You hastily chomp down on 96 candies. Total eaten 1 813 ,['NickJ']
162405,1036431158965186640, Sci Ops ,trick or treat,
162406,1036431160059887746, Fuckboy ,Don t eat all those at once ,['Sci Ops']
162407,1036431189709422613, Fuckboy , Sci Ops s Candy Bag ,['Sci Ops']
162408,1036431220143296582, Fuckboy ,You found 24 ,['Mantis Toboggan']
162409,1036431220931838032, Fuckboy , SnoopDOGGE s Candy Bag ,['SnoopDOGGE']
162410,1036431229614039061, Fuckboy , Sci Ops You received 11 ,['Sci Ops']
162411,1036431243878858843, Fuckboy ,You snuck around for a while but didn t find anything.,
162412,1036431251021766766, Fuckboy ,You leisurely enjoy 1 star. You feel great Sickness has been reset ,['Sci Ops']
162413,1036431282902679592, Fuckboy ,You leisurely enjoy 96 candies. Total eaten 715 ,['Sci Ops']
162414,1036431332185755708, Sci Ops , ,
162415,1036431568790618203, Fuckboy ,You snuck up on RAY 0979 and tried picking their pockets but there was nothing there ,['Sci Ops']
162416,1036431582396948501, Sci Ops , pepecheers ,
162417,1036431615209001100, Sci Ops , PepeLaugh ,
162418,1036431629767417907, Sci Ops , kekw ,
162419,1036431759979597864, AlaPro ,Hendon Hooker,['Pusherman']
162420,1036431948610019359, Copium Dealer PhD submit3r ,someone needs to leisurely enjoy deez nuts,
162421,1036432016901677086, s76.Petunia , ,['Pusherman']
162422,1036432104860438528, NickJ , ,
162423,1036432388777070662, Pusherman , ,
162424,1036432634974326975, s76.Petunia ,YESSSSS patgasm ,['coolbeans']
162425,1036432656197484584, iiconic. ,top kek,['Pusherman']
162426,1036432726330458172, Djian ,omfg feel you. You will never forget the best blowjob you ve received ever in life.,['hate2doit']
162427,1036432891988688996, uatemycookie , Djian This girl gave me a blowjob that I still think about. We were in my backseat and man she absolutely went to town pulling off ninja moves on my penis. She slurped sucked tongued moaned spat shoved my dick and balls down her throat everything. It was so good it made me cry. I was weeping tears of joy I felt all the love from my ancestors I saw Jesus Christ 10 meters down the road giving me a thumbs up. She s married now with kids and her husband always has a big smile on his face. His FB profile pic is basically his teeth.,['Djian']
162428,1036432896728256635, Mantis Toboggan ,imagine imagining another mans balls,
162429,1036432960989179995, NickJ , enter chat still talking about balls,
162430,1036432966911541330, Djian ,Tried hooking up with that same girl 2 years later then got bad news though...,
162431,1036432979460882483, desperate enuf ,yikes,['Mantis Toboggan']
162432,1036432979494449343, NickJ ,wtf is wrong with you weirdos,
162433,1036433031310872606, Copium Dealer PhD submit3r ,deez nuts,['NickJ']
162434,1036433061505667173, desperate enuf ,leave em alone they are our weirdo s,['NickJ']
162435,1036433274446286900, uatemycookie , spray ,['NickJ']
162436,1036433339525103688, uatemycookie , coomer ,
162437,1036433965558530148, NickJ , wiggle ,
162438,1036433995317129277, CAPT T. FRAUD ,Bitch why do you have a duck profile picture leash,['leash']
162439,1036434000199290961, Sci Ops , PepeSus ,
162440,1036434023389597767, CAPT T. FRAUD ,That is not yours,
162441,1036434090552995861, yungin ,no,
162442,1036434154436448398, yungin ,i m bored,
162443,1036434159205371924, Fuckboy ,Correct You got 120479 WSBux ,
162444,1036434173092700170, yungin ,64,
162445,1036434177983266916, Sci Ops ,48,
162446,1036434192151629894, yungin , kekw ,
162447,1036434201861439559, Sci Ops , kekw ,
162448,1036434260057399376, yungin ,is this the extent of my life,
162449,1036434266067828756, yungin ,work,
162450,1036434270618664990, yungin ,eat,
162451,1036434276239024138, yungin ,sleep,
162452,1036434282094268456, yungin ,repeat,
162453,1036434293767012384, Sci Ops ,rave,
162454,1036434305469141094, Mantis Toboggan , yeschad ,
162455,1036434306442219560, Sci Ops ,repeat,
162456,1036434330358140928, yungin , pepoRope ,
162457,1036434423526207519, Mantis Toboggan , noosethink ,
162458,1036434441175834704, NickJ ,LETS GO BIIIIIIIIIILLS,
162459,1036434505076064379, Sci Ops , PepeSus ,
162460,1036434678594424863, Pusherman ,Let s go Stephon Diggs specifically.,
162461,1036434708600471562, NickJ ,YA DIGG,['Pusherman']
162462,1036434757510234222, CAPT T. FRAUD ,Teach me how to diggy,
162463,1036434906538061915, NickJ , ,
162464,1036434955229732914, james2 ,Trick or treat,
162465,1036434956240552036, Fuckboy ,The thought of candy right now doesn t really sound like a good idea.,['james2   ']
162466,1036434986812850246, CAPT T. FRAUD ,Hahahaha,['NickJ']
162467,1036435008979742771, CAPT T. FRAUD ,God bless,
162468,1036435163632111636, NickJ ,JOSH ALLEN TIME,
162469,1036435193617195029, NickJ ,LETS FUUUUUCKING GO,
162470,1036435388211933234, Swolsby ,For the love of god please god dont let the bill mafia win today,
162471,1036435565102510190, Pusherman ,for the love of god do not let Gabe Davis or Singletary do anything this game,
162472,1036435576859148329, Pusherman ,just Diggs,
162473,1036435612682698873, Pusherman ,Diggs is the only one that needs to do shit,
162474,1036435645897383986, Pusherman ,my fantasy game depends on it,
162475,1036435767116967946, Pusherman ,yea Josh Allen that ain t gonna work on Jaire Alexander. that man got an X Factor on Madden for a reason,
162476,1036435832984313926, skrvio ,Yawn,
162477,1036435882653261824, james2 , ,
162478,1036435894590246934, Fuckboy , You have just given Swolsby a reputation point ,['Swolsby']
162479,1036435960235307048, NickJ ,I m guessing your opponent has both ,['Pusherman']
162480,1036436006020329552, Pusherman ,yes and theyre kicking my ass pepehands ,['NickJ']
162481,1036436047539748914, NickJ ,lol rip,['Pusherman']
162482,1036437197475303515, ab tract ,trick or treat,
162483,1036437199157219388, Fuckboy ,Look at that costume. Here you go.,['ab tract']
162484,1036437252693315625, Fuckboy , ab tract You received 19 BONUS 1 ,['ab tract']
162485,1036437420226383993, NickJ ,,
162486,1036437634924413028, zet ,that s the 5th time you ve posted that,['NickJ']
162487,1036437791724277831, Anon ,People who don t get enough calories and have excess calories to train and build up muscles use roids as a shortcut,['NickJ']
162488,1036437853640605716, AlaPro ,i made 4k,
162489,1036438042229092452, RighteousandWrath22 ,He s advertising he sells steroids. Let the man market,['zet']
162490,1036438186785767516, NickJ ,Prove the other 4 times,['zet']
162491,1036438215164428368, mik ,yes,
162492,1036438418252636201, mik ,what,
162493,1036438471612584056, mik ,no,
162494,1036438686784565249, NickJ ,Lol rip Pusherman,['Pusherman']
162495,1036438727666438196, Pusherman , ree ,['NickJ']
162496,1036439110820306974, xLucifer ,,
162497,1036439565055041596, NickJ ,God I love josh allen,
162498,1036439989791232030, NickJ , ,
162499,1036440753532043334, Zupe ,He s him,
162500,1036441027025846297, xLucifer ,,
162501,1036442120791277609, NickJ ,tf is everyone,
162502,1036442160750395492, wildboarz ,watching rodgers get gored,
162503,1036442168652468284, s76.Petunia ,On your mind,['NickJ']
162504,1036442208754217063, NickJ ,I m loving it,['wildboarz']
162505,1036442361733075014, NickJ ,Oh being losers,
162506,1036442370335592458, NickJ ,Got it,
162507,1036442500266737664, Anon ,Lmao wife finding out husband sucked 100 dicks,['xLucifer    ']
162508,1036443305791213609, Alatar , weirdkekw ,
162509,1036443816896499714, Fuckboy ,Here s a little something for you.,['theta']
162510,1036443881962750033, Fuckboy , theta You received 23 ,['theta']
162511,1036443896613445703, NickJ ,ITS DIGGIN TIME BABY,
162512,1036443903919915008, Fuckboy ,You found 95 ,['theta']
162513,1036443944847933490, Fuckboy , theta s Candy Bag ,['theta']
162514,1036443945560973343, roll1D20 ,damn son,
162515,1036444019770789948, Fuckboy ,You stole 419 from Calibre39 7901 ,
162516,1036444031246401629, Fuckboy ,,
162517,1036444044940816505, roll1D20 ,never thought I d see the day the Packers got worked by the Bills.,
162518,1036444112766906458, NickJ ,BEST BELIEVE IT,['roll1D20']
162519,1036444184502091906, wildboarz ,buffalo gonna win superbowl this year,
162520,1036444275963072543, Fuckboy ,You stole 1598 from notaricia 3435 ,
162521,1036444318581411840, roll1D20 ,i been running errands all day homie wyd ,['leash']
162522,1036444353406697592, Drivegol , ,
162523,1036444411212611614, roll1D20 ,which 1 ,
162524,1036444516716126249, Fuckboy ,You snuck around for a while but didn t find anything.,
162525,1036444626598514769, xLucifer ,Lol,
162526,1036444782404325461, Dashie ,Hi queen,['leash']
162527,1036444800318181426, Dashie ,The mp7 is insane,
162528,1036445049560518679, NickJ ,Don t jinx,['wildboarz']
162529,1036445146327293962, wildboarz , ,['Dashie']
162530,1036445300476354630, Dashie ,Not irl,
162531,1036445328251035708, Dashie ,In mw2 it s insane,
162532,1036445355975376998, Dashie ,Real one sucks kinda,
162533,1036445407636627456, xLucifer , ,
162534,1036445427270160524, xLucifer ,Interesting,
162535,1036446176867786812, Dashie , crypeepo ,
162536,1036446333743149136, Yellow Monkie Man ,skkrt,
162537,1036446362092437606, Pusherman ,i got one with 20 seconds left lol,
162538,1036446387191164958, Yellow Monkie Man ,gotta meet my new boss 2maro thumbsup ,
162539,1036446394870927430, Fuel the fire , peepoEnter ,
162540,1036446471630889061, Fuel the fire , Gluck Gluck 2000,
162541,1036446502832324718, Fuel the fire , pepegun ,
162542,1036446540262293523, Fuel the fire ,Have a nice Sunday ,
162543,1036446574651375728, Fuel the fire , peepoExit ,
162544,1036446825701445733, , angy ,
162545,1036446853627138160, Dashie ,Queen,['       ']
162546,1036446864389701703, NickJ , wiggle ,
162547,1036446869150236803, Dashie , prayge ,
162548,1036446891476533258, ,Hi,
162549,1036446968546861056, Fuel the fire ,,
162550,1036446974645383278, Alatar , peepoEnter ,
162551,1036447014713569342, NickJ ,Why is theta malding ,
162552,1036447068765573201, Alatar , Hmm ,
162553,1036447077758148608, Alatar , copium ,
162554,1036447155541528636, Alatar ,Interesting,
162555,1036447167298150482, NickJ ,You good dude ,
162556,1036447223145312296, Alatar , PepePopcorn ,
162557,1036447237238169671, Dashie , YEP ,
162558,1036447251888865321, Alatar , kekleo ,
162559,1036447257618288710, xLucifer , honk ,
162560,1036447283010609203, Alatar , feelsgreeman ,
162561,1036447299984957480, xLucifer ,,
162562,1036447340459999262, bubu ,,
162563,1036447354968092804, NickJ , theta listen man if you re going through something it always helps to talk to someone.,['theta']
162564,1036447374500974682, NickJ ,Not me but someone else,
162565,1036447557766881280, , honk ,
162566,1036447571285131324, Yellow Monkie Man ,not frenpilled,['NickJ']
162567,1036447586774700092, silly goose , maga ,
162568,1036447609142906991, Alatar ,This chat is somewhat self regulating,
162569,1036447657981394954, NickJ ,,['Yellow Monkie Man']
162570,1036447733160099880, Market Junkie ,Brilliant,['NickJ']
162571,1036447735903162510, ThickGary Dell Abate G.E.D. ,trick or treat,
162572,1036447737538941018, Fuckboy , I hear the next door neighbors have some pretty good candy too this year. ,[' ThickGary Dell Abate G.E.D.']
162573,1036447765326221362, ,Trick or treat,
162574,1036447765896642631, Fuckboy ,The wind starts to pick up as you look for the next house...,['       ']
162575,1036447792845045831, Yellow Monkie Man ,like its not true brainlet ,['NickJ']
162576,1036447799136497764, NickJ ,Trick or treat,
162577,1036447800310910996, Fuckboy ,Come back again later if you see the light on still.,['NickJ']
162578,1036447807038574592, Fuckboy , ThickGary Dell Abate G.E.D. You received 16 ,[' ThickGary Dell Abate G.E.D.']
162579,1036447831751405668, Fuckboy ,You found 76 ,['       ']
162580,1036447865708494879, Fuckboy , NickJ You received 19 ,['NickJ']
162581,1036447880812179496, Fuckboy , s Candy Bag ,['       ']
162582,1036447884620615701, n. , typing ,
162583,1036447897719422986, ThickGary Dell Abate G.E.D. ,is it time for irl pics,
162584,1036447914299498496, ThickGary Dell Abate G.E.D. ,are we doing it again,
162585,1036447983165775994, n. ,Lofi lookin pretty HiFi,
162586,1036447992951091261, Yellow Monkie Man ,lofi this is my emote thanks cowboygleep ,
162587,1036447995849363526, n. , typing ,
162588,1036447996348465202, ThickGary Dell Abate G.E.D. ,everyone has to do it though,
162589,1036448001947877447, ,You only get 5,
162590,1036448013981339768, Yellow Monkie Man ,ur not even a cowboy,
162591,1036448025981227118, , cowboygleep ,
162592,1036448037398126602, Yellow Monkie Man ,stop,
162593,1036448047661596682, n. , pepenotes ,
162594,1036448055303614582, , catsmirk ,
162595,1036448068121407488, n. ,Booba,
162596,1036448077353070692, n. , typing ,
162597,1036448087272591500, NickJ ,Oh so it s mid women hours ,
162598,1036448117425455214, FatAspirations , ,[' ThickGary Dell Abate G.E.D.']
162599,1036448132474613850, Yellow Monkie Man ,i drive a truck and live in Texas and your appropriating my culture,
162600,1036448141689499708, ThickGary Dell Abate G.E.D. ,emded fail,
162601,1036448144302542878, Yellow Monkie Man , cowboygleep ,
162602,1036448146538111096, n. , NickJ 1v1 Aricia v. Lofi Go,['NickJ']
162603,1036448148689793165, ThickGary Dell Abate G.E.D. ,sorry,
162604,1036448161264312330, Miss Mu k ,Nick is my favorite girl,
162605,1036448169430634586, ,No,
162606,1036448210094399528, bubu ,,
162607,1036448217757401149, ,I don t compete with egirls,
162608,1036448235990028388, Mona ,,
162609,1036448238456295445, NickJ ,Mid and midder,['n.']
162610,1036448252838543391, n. ,Lawd,
162611,1036448261432692876, n. , LMFAOO ,
162612,1036448292776706088, ,I love them,
162613,1036448316617138256, Miss Mu k ,Head massage is my favorite part when I got cut my hair,
162614,1036448365023612978, NickJ ,I ll bury you in a desert,['Miss Mu k']
162615,1036448366466437200, ThickGary Dell Abate G.E.D. ,its the best part of the massage,['Miss Mu k']
162616,1036448369981259856, ,I need a hair cut,
162617,1036448377455517848, ThickGary Dell Abate G.E.D. ,head and shoulder,
162618,1036448379040964698, Mona ,Omg this pfp eyesHyper eyesHyper eyesHyper patgasm ,['       ']
162619,1036448406828228669, Yellow Monkie Man ,dye blonde thanks,['       ']
162620,1036448412301791352, , catsmirk ,['Mona']
162621,1036448430278578197, ThickGary Dell Abate G.E.D. ,i just got a haircut beard lineup and it was 50 ugh,
162622,1036448519520788592, ThickGary Dell Abate G.E.D. ,actually 60 after tip fml,
162623,1036448531826884698, Miss Mu k ,I wish it would be longer,[' ThickGary Dell Abate G.E.D.']
162624,1036448534490267659, Mona ,I don t let them do it kekw ,['Miss Mu k']
162625,1036448571064602624, Mona ,Just get to the snip snip,
162626,1036448607697637428, Market Junkie ,Go home,
162627,1036448615767474226, xLucifer , 50 is pretty good,
162628,1036448654271197244, ThickGary Dell Abate G.E.D. ,meh he cut it too short on top,
162629,1036448701868163143, Miss Mu k ,I think it s 60 12 tips peeposcreech ,[' ThickGary Dell Abate G.E.D.']
162630,1036448720574754856, bubu ,,
162631,1036448744666824744, ThickGary Dell Abate G.E.D. ,it was 47 for beard and haircut,
162632,1036448750723412109, Mona ,,
162633,1036448759770529864, Miss Mu k ,Why not They don t wash your hair ,['Mona']
162634,1036448773242626078, yungin ,i ruined my life,
162635,1036448773913718845, Market Junkie ,These dumb bitches need their own channel,
162636,1036448776178638858, Yellow Monkie Man ,stop lofi,
162637,1036448776367378462, ThickGary Dell Abate G.E.D. ,i normally give around 20,
162638,1036448784558858250, Dashie ,Hi queen,['Miss Mu k']
162639,1036448801088606268, yungin ,i shaved my beard and have a porn stache,
162640,1036448806910300182, Yellow Monkie Man , cowboygleep mine,
162641,1036448814984351774, yungin ,pray for my recovery,
162642,1036448815726731294, Dashie ,Hi queen thumbsup ,['Mona']
162643,1036448818490773624, Miss Mu k ,I m gonna be Gatubela,['      bubu']
162644,1036448830524248065, xLucifer ,Agree.,['Market Junkie']
162645,1036448854599540806, Market Junkie ,They think we care about their stupid shit 24 7,
162646,1036448874816077894, Miss Mu k ,How much do you pay ,['theta']
162647,1036448887071850516, , angy ,['Yellow Monkie Man']
162648,1036448916075450408, Market Junkie ,Hi baby oh you look so hot smd,
162649,1036448924652818492, bubu ,Whats that ,['Miss Mu k']
162650,1036448961336197131, Fuckboy , You have just given Market Junkie a reputation point ,['Market Junkie']
162651,1036448961810149406, NickJ ,,
162652,1036448966369353788, . , yungin did u do the deed yet,['yungin']
162653,1036448991510024362, Market Junkie ,Tyty,
162654,1036448993250643998, yungin ,no kekw ,['. ']
162655,1036449009801371728, yungin ,i m stuck,
162656,1036449028021424138, Miss Mu k , ,['Market Junkie']
162657,1036449040335913021, Fuckboy , You have just given xLucifer a reputation point ,['xLucifer    ']
162658,1036449042311413760, . ,maybe the porn eta he will make her run yungin,['yungin']
162659,1036449050960089138, yungin ,manipulation sucks man,
162660,1036449053984182272, . , kekw ,
162661,1036449066105712660, yungin , kekw ,
162662,1036449069008171018, Mona ,Hi king,['Dashie']
162663,1036449073852600402, Market Junkie ,Especially you,['Miss Mu k']
162664,1036449084531277924, Yellow Monkie Man , kekw ,['NickJ']
162665,1036449102306738257, yungin ,i give up,
162666,1036449122540064768, xLucifer ,Cheers man ,['Fuckboy']
162667,1036449123651563570, yungin ,avis,
162668,1036449144044273684, NickJ ,Idk why so many women are here,
162669,1036449160053932032, yungin ,i think i m going to read a book,
162670,1036449163480682526, ThickGary Dell Abate G.E.D. , Miss Mu k why are you a juggalo for halloween,['Miss Mu k']
162671,1036449169772130396, NickJ ,It s Sunday night football hours,
162672,1036449170082517022, Miss Mu k ,That s the price you would pay,['theta']
162673,1036449204232540170, NickJ ,They should be in the kitchen making us snacks,
162674,1036449229809389649, Market Junkie ,Every night like chickens screaming at each other,
162675,1036449235484287087, NickJ ,and bringing us drinks,
162676,1036449245869379708, ThickGary Dell Abate G.E.D. ,ive got to read 45 pages for this dumb class,['yungin']
162677,1036449246074896474, Mona ,They ask but I always just ask to dampen. Go showered anyways,['Miss Mu k']
162678,1036449293109829745, ThickGary Dell Abate G.E.D. ,and write a 450 word essay which isnt hard but annoying,
162679,1036449294439432302, Miss Mu k ,Is spending time in discord what people do once they retire at 59 ,['Market Junkie']
162680,1036449295047602227, n. , LMFAOO ,['NickJ']
162681,1036449309396324442, Mona ,That s not much Gary,[' ThickGary Dell Abate G.E.D.']
162682,1036449322616762450, n. ,Fat women,
162683,1036449332775366717, n. , LMFAOO ,
162684,1036449340081848391, Mona ,Get a hold of urself,
162685,1036449340165722173, ThickGary Dell Abate G.E.D. ,not at all,['Mona']
162686,1036449350353682564, ThickGary Dell Abate G.E.D. ,im lazy af,
162687,1036449391982157914, Miss Mu k ,Gatubela,[' ThickGary Dell Abate G.E.D.']
162688,1036449418737627146, ThickGary Dell Abate G.E.D. ,i spent the whole day putting this fucking bed together,
162689,1036449427163971594, ThickGary Dell Abate G.E.D. ,im tired,
162690,1036449435523231764, ,Use one of those programs that reads it for you,[' ThickGary Dell Abate G.E.D.']
162691,1036449439679774802, s76.Petunia , ,['Market Junkie']
162692,1036449485196378155, NickJ ,Im going to give so much candy out tomorrow,
162693,1036449497389215874, ,I always did that in school,
162694,1036449521720381440, ThickGary Dell Abate G.E.D. ,i should but it will never materialize in my head,['       ']
162695,1036449523536506951, s76.Petunia , cozypepe ,['NickJ']
162696,1036449534806589512, Mona ,Ya done of my friends use those paraphrasing websites,['       ']
162697,1036449552984719380, ThickGary Dell Abate G.E.D. ,i like to be the main character when i read,
162698,1036449566196777010, ThickGary Dell Abate G.E.D. ,imagine myself,
162699,1036449574539247666, Miss Mu k ,It s the only time I actually get my hair styled so it better be clean,['Mona']
162700,1036449598513881198, ,Make notes as it reads lol,[' ThickGary Dell Abate G.E.D.']
162701,1036449607758135358, NickJ ,It s all going to be laced with fentanyl,
162702,1036449640737947759, Dashie , thumbsup ,
162703,1036449649260757002, Market Junkie ,And razor blades,
162704,1036449655761936474, ThickGary Dell Abate G.E.D. ,why give away free drugs,
162705,1036449674363678801, xLucifer , kekw kekw gigachad ,['Market Junkie']
162706,1036449680382500914, ThickGary Dell Abate G.E.D. ,aint nobody got time for that,
162707,1036449701630857367, NickJ ,Future customers,[' ThickGary Dell Abate G.E.D.']
162708,1036449707293151242, s76.Petunia , thetriggered We have some candy for you,"['NickJ', 'the']"
162709,1036449782543175701, bubu ,Did he actually leave Thank the lord,
162710,1036449809755807774, xLucifer ,Lmao,
162711,1036449826344292472, ThickGary Dell Abate G.E.D. ,also i can drown out anything with my thoughts shit will be playing and ill be somewhere else in my head,['       ']
162712,1036449842140037120, ,Bro I did it all the time bc all my classes were history or poli sci had to read a book in a week,['Mona']
162713,1036449842660134963, Swolsby , thetriggered,['the']
162714,1036449852814532669, Swolsby ,oh shit he left,
162715,1036449887153303582, Market Junkie ,Don t wake him,['      bubu']
162716,1036449887987957891, Swolsby ,he s still here with alts,
162717,1036449907227238511, ,Oh true,[' ThickGary Dell Abate G.E.D.']
162718,1036449932988645446, Miss Mu k ,He ain t going anywhere,
162719,1036449967075762257, Miss Mu k ,He loves the attention you guys give him,
162720,1036449982070399076, Swolsby ,oh unholy night please bring the horror of wsb back WE SUMMON THEE ,
162721,1036449996427497584, Swolsby ,WE SUMMON THEE ,
162722,1036449996855324723, Market Junkie ,Follow the trail of used syringes,
162723,1036450000378535986, Miss Mu k ,Probably the only attention he gets,
162724,1036450016350453810, Swolsby , theTRIGGERED AARISE,['the']
162725,1036450034662781019, Mona ,Triggered alt react to this,
162726,1036450053021237339, Mona ,Present yourself,
162727,1036450085745217607, james2 ,Trick or treat,
162728,1036450086961553439, Fuckboy ,Here you go.,['james2   ']
162729,1036450098353274880, Miss Mu k ,Triggered Digit Bunny hi ,
162730,1036450148072566804, Fuckboy , james2 You received 17 ,['james2   ']
162731,1036450166804320276, ,Trick or treat,
162732,1036450167542526023, Fuckboy ,You start to walk the long distance to the next house...,['       ']
162733,1036450173720743989, Miss Mu k , ,
162734,1036450194755158036, Swolsby ,trick or treat,
162735,1036450196311261276, Fuckboy ,Don t eat all those at once ,['Swolsby']
162736,1036450197120753674, Fuckboy ,You toss your candies on the ground in disgust. 15 candies are left behind ,['james2   ']
162737,1036450256864423957, Fuckboy ,You found 19 ,['james2   ']
162738,1036450262493184062, NickJ ,I live inside his walls dw,['xLucifer    ']
162739,1036450266913972265, Fuckboy , Swolsby You received 13 ,['Swolsby']
162740,1036450267341795438, Yellow Monkie Man ,is triggered banned ,
162741,1036450271976505344, melder Bald Takes ,,
162742,1036450275474542643, bubu ,,
162743,1036450306826981456, xLucifer ,Hahahah,['NickJ']
162744,1036450359293517874, Yellow Monkie Man ,is triggered banned ,
162745,1036450384128000032, Fuckboy ,You toss your candies on the ground in disgust. 18 candies are left behind ,
162746,1036450384987832331, Swolsby ,MONKEY MAN,
162747,1036450394622136370, Mona ,I love calling ppl zaddy,
162748,1036450414838698014, Mona ,Idek what it means,
162749,1036450429850091631, Fuckboy , Yellow Monkie Man ,
162750,1036450435222994944, bubu ,He was and came back. He left again,['Yellow Monkie Man']
162751,1036450451173945345, NickJ ,Zombie daddy,['Mona']
162752,1036450468131524710, ThickGary Dell Abate G.E.D. ,just daddy is fine,
162753,1036450474662043648, Yellow Monkie Man ,ok good,['      bubu']
162754,1036450475513479228, ThickGary Dell Abate G.E.D. ,so hot,
162755,1036450575098839101, Miss Mu k ,Do people still says daddy ,
162756,1036450586264080394, Pusherman , pepeoo ,
162757,1036450647010197616, bubu ,My son does ,['Miss Mu k']
162758,1036450653356175411, ,,['      bubu']
162759,1036450661748973669, s76.Petunia ,Yes,['Miss Mu k']
162760,1036450689729167370, xLucifer ,,
162761,1036450733458993193, ThickGary Dell Abate G.E.D. ,1minute is easy now,
162762,1036450757123260496, bubu ,,
162763,1036450770465345616, ThickGary Dell Abate G.E.D. ,i can do 120 seconds,
162764,1036450789218070638, Pusherman ,LAB is good too but I need ADS attachments,['leash']
162765,1036450806343417946, ThickGary Dell Abate G.E.D. ,so hard to plank,
