,raw,timestamp,user,message,file_ind
31,[01:58] <jamesstansell> kevb: I must have been wrong about it,01:58,jamesstansell, kevb: I must have been wrong about it,31
32,[01:58] <jason_> So does anyone know where in the apache2 config files I can enable the DELETE method? In the ubuntu apache package it is disabled by default and I cant find where to enable it.,01:58,jason_, So does anyone know where in the apache2 config files I can enable the DELETE method? In the ubuntu apache package it is disabled by default and I cant find where to enable it.,32
33,"[01:58] <kevb> jamesstansell: Ah, i think it's -b switch",01:58,kevb," jamesstansell: Ah, i think it's -b switch",33
34,=== fraiddo [n=fredo@AAmiens-151-1-61-21.w83-192.abo.wanadoo.fr]  has joined #ubuntu,,,,34
35,"[01:58] <kevb> jamesstansell: for ""build-dependencies""",01:58,kevb," jamesstansell: for ""build-dependencies""",35
36,"[01:58] <bigusdickus> tortho, yes if your diff is compressed and you have it stored in one directory above the directory with your sources",01:58,bigusdickus," tortho, yes if your diff is compressed and you have it stored in one directory above the directory with your sources",36
37,=== ruxpin [n=mikael@Catalyst-53.pspt.fi]  has joined #ubuntu,,,,37
38,[01:58] <hype> how can i be sure of the graphic chipset of a pc? ( a friend of mineis installing Beryl but hedoenst know what graphic card he has),01:58,hype, how can i be sure of the graphic chipset of a pc? ( a friend of mineis installing Beryl but hedoenst know what graphic card he has),38
39,[01:59] <kevb> jamesstansell: although it failed to get them : ),01:59,kevb, jamesstansell: although it failed to get them : ),39
40,=== [adw]  [n=adw@ti531210a080-8033.bb.online.no]  has joined #ubuntu,,,,40
41,[01:59] <jason_> hype: use lspci,01:59,jason_, hype: use lspci,41
42,"[01:59] <bigusdickus> tortho, if you have a non-compressed patch you don't need the gzip part and the pipe",01:59,bigusdickus," tortho, if you have a non-compressed patch you don't need the gzip part and the pipe",42
43,[01:59] <tortho> bigusdickus: and then i have to make some config and compile a new kernel?,01:59,tortho, bigusdickus: and then i have to make some config and compile a new kernel?,43
44,[01:59] <jamesstansell> kevb: did it at least list them?,01:59,jamesstansell, kevb: did it at least list them?,44
45,"[01:59] <hype> jason_ ,here is the output",01:59,hype," jason_ ,here is the output",45
46,=== byon is now known as deeem,,,,46
47,[01:59] <hype> VGA compatible controller: Intel Corporation 82852/855GM Integrated Graphics Device (rev 02),01:59,hype, VGA compatible controller: Intel Corporation 82852/855GM Integrated Graphics Device (rev 02),47
48,[01:59] <jason_> dont paste it here,01:59,jason_, dont paste it here,48
49,[01:59] <hype> how cani know if its i910 or anything else?,01:59,hype, how cani know if its i910 or anything else?,49
50,[01:59] <hype> sorry,01:59,hype, sorry,50
51,"=== jk_work [n=jk@persaunet.uninett.no]  has left #ubuntu [""Leaving""]",,,,51
52,"[01:59] <bigusdickus> tortho, you must be sure first the patch applies cleanly without rejects, you can do a make oldconfig and compile the new kernel",01:59,bigusdickus," tortho, you must be sure first the patch applies cleanly without rejects, you can do a make oldconfig and compile the new kernel",52
53,=== DerD [n=derd2@p54B3F736.dip.t-dialin.net]  has joined #ubuntu,,,,53
54,=== jdawson [n=dawson@user-5440e115.wfd80a.dsl.pol.co.uk]  has joined #ubuntu,,,,54
55,"[02:00] <jason_> where do we paste output, i forget the channel name",02:00,jason_," where do we paste output, i forget the channel name",55
56,[02:00] <johnema> i'm searching a sources.list with a lot of repository for Ubuntu Edgy (like a Trevino's sources.list)---- the google search has no important results,02:00,johnema, i'm searching a sources.list with a lot of repository for Ubuntu Edgy (like a Trevino's sources.list)---- the google search has no important results,56
57,"[02:00] <kevb> jamesstansell: Yeah, it listed them. Do I need to get them all as source?",02:00,kevb," jamesstansell: Yeah, it listed them. Do I need to get them all as source?",57
58,=== babwe2 [n=poul@0x3e42bcbd.adsl.cybercity.dk]  has joined #ubuntu,,,,58
59,[02:00] <tortho> bigusdickus: what i want to do is to add the patches for the p990i from this bug.. https://launchpad.net/distros/ubuntu/+source/linux-source-2.6.17/+bug/62469,02:00,tortho, bigusdickus: what i want to do is to add the patches for the p990i from this bug.. https://launchpad.net/distros/ubuntu/+source/linux-source-2.6.17/+bug/62469,59
60,=== Qew [n=qew@82-69-126-225.dsl.in-addr.zen.co.uk]  has joined #ubuntu,,,,60
61,[02:00] <hype> jason_ http://www.rafb.net/paste/,02:00,hype, jason_ http://www.rafb.net/paste/,61
62,=== Milchmann [n=david@DSL01.83.171.148.147.ip-pool.NEFkom.net]  has joined #ubuntu,,,,62
63,=== paracetamolo [n=paraceta@81-174-12-172.f5.ngi.it]  has joined #ubuntu,,,,63
64,[02:01] <jason_> ah ok,02:01,jason_, ah ok,64
65,[02:01] <jamesstansell> kevb: you probably don't need their source - just a regular install of them should do,02:01,jamesstansell, kevb: you probably don't need their source - just a regular install of them should do,65
66,[02:01] <hype> any one can help me determine if my buddy is using i915 or i810?,02:01,hype, any one can help me determine if my buddy is using i915 or i810?,66
67,=== flint [n=flint@71-80-45-220.dhcp.davl.vt.charter.com]  has joined #ubuntu,,,,67
68,=== kevu [i=aafs@ppp2-170.lar.forthnet.gr]  has joined #ubuntu,,,,68
69,=== MatthewV [n=MatthewV@202.183.115.122]  has joined #ubuntu,,,,69
70,=== mikl [n=mikl@pdpc/supporter/active/mikl]  has joined #ubuntu,,,,70
71,=== Psychobudgie [i=klaatu@82-71-44-108.dsl.in-addr.zen.co.uk]  has joined #Ubuntu,,,,71
72,[02:01] <jason_> hype: I just see an empty form though,02:01,jason_, hype: I just see an empty form though,72
73,[02:02] <jason_> oh recent pastes,02:02,jason_, oh recent pastes,73
74,"[02:02] <bigusdickus> tortho, be advised those patches are for the vanilla kernel, so it could be it doesn't applies cleanly with patch but i see the patch is small enough you can merge it if needed",02:02,bigusdickus," tortho, be advised those patches are for the vanilla kernel, so it could be it doesn't applies cleanly with patch but i see the patch is small enough you can merge it if needed",74
75,=== dkakon [n=dkakon@ASte-Genev-Bois-153-1-75-46.w86-203.abo.wanadoo.fr]  has joined #ubuntu,,,,75
76,"[02:02] <hype> jason_ , lol, i just pasted the revelent part of lspci from my mate",02:02,hype," jason_ , lol, i just pasted the revelent part of lspci from my mate",76
77,"[02:02] <tortho> bigusdickus: thanks, will try to break something :-)",02:02,tortho," bigusdickus: thanks, will try to break something :-)",77
78,[02:02] <johnema> do you have a sources.list with a lot of repository for Ubuntu Edgy (like a Trevino's sources.list) ??,02:02,johnema, do you have a sources.list with a lot of repository for Ubuntu Edgy (like a Trevino's sources.list) ??,78
79,"=== flint [n=flint@71-80-45-220.dhcp.davl.vt.charter.com]  has left #ubuntu [""Leaving""]",,,,79
80,=== das-q [n=das-q@p54BFF1B2.dip.t-dialin.net]  has joined #ubuntu,,,,80
81,[02:03] <MetaMorfoziS> how can i idnetify my ram's speed?,02:03,MetaMorfoziS, how can i idnetify my ram's speed?,81
82,"[02:03] <hype> jason_ http://www.rafb.net/paste/results/ZotmYt39.html , ifyou want (one line tho)",02:03,hype," jason_ http://www.rafb.net/paste/results/ZotmYt39.html , ifyou want (one line tho)",82
83,[02:03] <alek> how to copy my files to svnrepository svn add or svn import?:(,02:03,alek, how to copy my files to svnrepository svn add or svn import?:(,83
84,=== miranda82 [n=markitox@234.Red-83-35-161.dynamicIP.rima-tde.net]  has joined #ubuntu,,,,84
85,"[02:03] <hype> alek , you've setup your onw repo? :)",02:03,hype," alek , you've setup your onw repo? :)",85
86,=== _jordi [n=jordi@100.Red-83-55-63.dynamicIP.rima-tde.net]  has joined #ubuntu,,,,86
87,[02:03] <miranda82> hi people,02:03,miranda82, hi people,87
88,[02:03] <jason_> hype: well looks like you found it then,02:03,jason_, hype: well looks like you found it then,88
89,[02:03] <_jordi> hi,02:03,_jordi, hi,89
90,[02:03] <alek> hype: jest,02:03,alek, hype: jest,90
91,=== leonel [n=leonel@189.155.93.192]  has joined #ubuntu,,,,91
92,[02:04] <alek> wr,02:04,alek, wr,92
93,=== ajopaul [n=ajopaul@59.92.186.255]  has joined #ubuntu,,,,93
94,[02:04] <kevu> is rc.local executed after gnome is loaded?,02:04,kevu, is rc.local executed after gnome is loaded?,94
95,[02:04] <miranda82> is there any command to check what speed is actually working my cpu?,02:04,miranda82, is there any command to check what speed is actually working my cpu?,95
96,[02:04] <alek> hype: yes,02:04,alek, hype: yes,96
97,[02:04] <alek> Ive got repo in /var/www/framework and I want to copy files from /home/alek/framework to my repository,02:04,alek, Ive got repo in /var/www/framework and I want to copy files from /home/alek/framework to my repository,97
98,"[02:04] <hype> jason_ , the thing is: i need to enagle 3D on his pc: but most ""how to"" or done for i815 or i910, but i cant find which one hes using ;s",02:04,hype," jason_ , the thing is: i need to enagle 3D on his pc: but most ""how to"" or done for i815 or i910, but i cant find which one hes using ;s",98
99,=== mikeconcepts [n=mike@100.142.33.65.cfl.res.rr.com]  has joined #ubuntu,,,,99
100,=== reZo [n=reZo@124.197.12.55]  has joined #ubuntu,,,,100
101,[02:05] <ajopaul> miranda82: cat /proc/cpuinfo,02:05,ajopaul, miranda82: cat /proc/cpuinfo,101
102,"[02:05] <miranda82> ajopaul, let me see! thx :)",02:05,miranda82," ajopaul, let me see! thx :)",102
103,[02:05] <jamesstansell> hype: the Xorg logfile should have it,02:05,jamesstansell, hype: the Xorg logfile should have it,103
104,=== R2D3 [n=linuxtes@host81-129-122-225.range81-129.btcentralplus.com]  has left #ubuntu [],,,,104
105,=== binary_goofy [n=goofyz@dialpool-210-214-104-162.maa.sify.net]  has joined #ubuntu,,,,105
106,"[02:05] <miranda82> ajopaul, but, it's not changing..",02:05,miranda82," ajopaul, but, it's not changing..",106
107,"[02:06] <jason_> hype: Looks like thats the i810, but dont come hunt me down if im wrong",02:06,jason_," hype: Looks like thats the i810, but dont come hunt me down if im wrong",107
108,"[02:06] <miranda82> ajopaul, i mean, i want to see what speed is he using now, not what he's capable",02:06,miranda82," ajopaul, i mean, i want to see what speed is he using now, not what he's capable",108
109,[02:06] <binary_goofy> hi room! i need to give cdrom mount rights to user. can somebody pls help me going about this??,02:06,binary_goofy, hi room! i need to give cdrom mount rights to user. can somebody pls help me going about this??,109
110,=== dob1 [n=dob@62.211.182.54]  has joined #ubuntu,,,,110
111,[02:06] <miranda82> capable? do u say that in english?,02:06,miranda82, capable? do u say that in english?,111
112,"[02:06] <hype> jason_ , i'd like to be sure :)",02:06,hype," jason_ , i'd like to be sure :)",112
113,[02:06] <dob1> hi,02:06,dob1, hi,113
114,=== guillote_GNU [n=BrainDoo@host190.200-45-182.telecom.net.ar]  has joined #ubuntu,,,,114
115,=== gnufied [n=inxs-2@59.144.3.126]  has joined #ubuntu,,,,115
116,[02:07] <ajopaul> hmm! dono if dude changes speed everytime,02:07,ajopaul, hmm! dono if dude changes speed everytime,116
117,=== tortho [n=tortho@99.84-49-88.nextgentel.com]  has left #ubuntu [],,,,117
118,=== mygod [n=ch@222.183.69.72]  has joined #ubuntu,,,,118
119,[02:07] <dob1> are there any option to pass at boot for install ubuntu on sata disk?  i have problem to boot the installation cd,02:07,dob1, are there any option to pass at boot for install ubuntu on sata disk?  i have problem to boot the installation cd,119
120,"[02:07] <hype> binary_goofy , here is my line in fstab: /dev/hdc        /media/cdrom0   udf,iso9660 user,noauto     0       0",02:07,hype," binary_goofy , here is my line in fstab: /dev/hdc        /media/cdrom0   udf,iso9660 user,noauto     0       0",120
121,"[02:07] <jamesstansell> hype: from my Xorg.0.log file: (II) I810: Driver for Intel Integrated Graphics Chipsets: i810, i810-dc100,",02:07,jamesstansell," hype: from my Xorg.0.log file: (II) I810: Driver for Intel Integrated Graphics Chipsets: i810, i810-dc100,",121
122,"[02:07] <jamesstansell>         i810e, i815, i830M, 845G, 852GM/855GM, 865G, 915G, E7221 (i915),",02:07,jamesstansell,"         i810e, i815, i830M, 845G, 852GM/855GM, 865G, 915G, E7221 (i915),",122
123,"[02:07] <jamesstansell>         915GM, 945G, 945GM",02:07,jamesstansell,"         915GM, 945G, 945GM",123
124,[02:07] <jamesstansell> (,02:07,jamesstansell, (,124
125,"[02:07] <hype> ho cheers jamesstansell , will try that",02:07,hype," ho cheers jamesstansell , will try that",125
126,=== b-o-w [n=miro@heineken.suomenlinna.fi]  has joined #ubuntu,,,,126
127,[02:08] <jamesstansell> I have the 82865G,02:08,jamesstansell, I have the 82865G,127
128,=== jastarafi [n=sil@triwo070.gotadsl.co.uk]  has joined #ubuntu,,,,128
129,[02:08] <cyzie> how do i share my printer over the network using samba?,02:08,cyzie, how do i share my printer over the network using samba?,129
130,"[02:08] <hype> jamesstansell , did you determine that from Worg log?",02:08,hype," jamesstansell , did you determine that from Worg log?",130
131,"[02:08] <fnf> Hi, is there anyone here owning an Acer notebook ?. I can't seem to get my battery info.",02:08,fnf," Hi, is there anyone here owning an Acer notebook ?. I can't seem to get my battery info.",131
132,[02:09] <hype> (i do nt see any line about  82865G in your Xorg.log output o0),02:09,hype, (i do nt see any line about  82865G in your Xorg.log output o0),132
133,[02:09] <gnufied> i am unable to install msttcorefotns package..i remember i used to isnert a line to refer in /etc/apt/source.lst to refer that repo,02:09,gnufied, i am unable to install msttcorefotns package..i remember i used to isnert a line to refer in /etc/apt/source.lst to refer that repo,133
134,[02:09] <jamesstansell> hype: although when I enable 3D (on dapper) some programs will crash the whole system,02:09,jamesstansell, hype: although when I enable 3D (on dapper) some programs will crash the whole system,134
135,=== jdawson [n=dawson@user-5440e115.wfd80a.dsl.pol.co.uk]  has joined #ubuntu,,,,135
136,[02:09] <hype> ok :/,02:09,hype, ok :/,136
137,[02:09] <jamesstansell> hype: I think the 865G in the output refers to my card,02:09,jamesstansell, hype: I think the 865G in the output refers to my card,137
138,[02:09] <miranda82> is there any command to check what speed is actually working my cpu?,02:09,miranda82, is there any command to check what speed is actually working my cpu?,138
139,"[02:09] <binary_goofy> hype: mine reads - /dev/hdc        /media/cdrom0   auto ro,auto,user,exec     0       0",02:09,binary_goofy," hype: mine reads - /dev/hdc        /media/cdrom0   auto ro,auto,user,exec     0       0",139
140,[02:09] <gnufied> mstffcorefonts fails to install because its there in some ohter repo,02:09,gnufied, mstffcorefonts fails to install because its there in some ohter repo,140
141,=== m4steR [n=m4steR@host197-21-dynamic.11-87-r.retail.telecomitalia.it]  has joined #ubuntu,,,,141
142,[02:09] <binary_goofy> wat do i need to change here?,02:09,binary_goofy, wat do i need to change here?,142
143,[02:10] <hype> only difference i see is exec,02:10,hype, only difference i see is exec,143
144,"[02:10] <bigusdickus> miranda82, cat /proc/cpuinfo",02:10,bigusdickus," miranda82, cat /proc/cpuinfo",144
145,[02:10] <binary_goofy> hype: my drive is a dvd-burner,02:10,binary_goofy, hype: my drive is a dvd-burner,145
146,[02:10] <hype> me too :(,02:10,hype, me too :(,146
147,"[02:10] <miranda82> bigusdickus, that does not say the actual speed, but the top speed he's able..",02:10,miranda82," bigusdickus, that does not say the actual speed, but the top speed he's able..",147
148,=== Emess [n=matt@CPE-124-178-79-96.wa.bigpond.net.au]  has joined #ubuntu,,,,148
149,=== m4steR [n=m4steR@host197-21-dynamic.11-87-r.retail.telecomitalia.it]  has joined #ubuntu,,,,149
150,"[02:11] <binary_goofy> hype: so wit udf, iso9660 under type, does it allow u to load all types of cds, dvds?",02:11,binary_goofy," hype: so wit udf, iso9660 under type, does it allow u to load all types of cds, dvds?",150
151,"[02:11] <bigusdickus> miranda82, install the CPU Frequency Monitory GNOME Applet then.",02:11,bigusdickus," miranda82, install the CPU Frequency Monitory GNOME Applet then.",151
152,"[02:12] <miranda82> bigusdickus, i already have it, but it is not real..",02:12,miranda82," bigusdickus, i already have it, but it is not real..",152
153,"[02:12] <miranda82> bigusdickus, or 1,6 or 2.8",02:12,miranda82," bigusdickus, or 1,6 or 2.8",153
154,=== yah_ [n=yah@APoitiers-157-1-47-224.w83-193.abo.wanadoo.fr]  has joined #ubuntu,,,,154
155,=== bombero_ [n=bombero@e177170166.adsl.alicedsl.de]  has joined #ubuntu,,,,155
156,"[02:13] <fnf> miranda82: The CPU always run at full speed, unless you did some sort of scaling, how did you know it wasn't real ?",02:13,fnf," miranda82: The CPU always run at full speed, unless you did some sort of scaling, how did you know it wasn't real ?",156
157,[02:13] <scheuri> bigusdickus: what a nickname...,02:13,scheuri, bigusdickus: what a nickname...,157
158,=== TooTallJones [n=sdg@ppp-65-71-172-221.dialup.tpkaks.swbell.net]  has joined #ubuntu,,,,158
159,"[02:13] <hype> binary_goofy , nope, i've had issues with udf birnt dvds recnetly",02:13,hype," binary_goofy , nope, i've had issues with udf birnt dvds recnetly",159
160,=== jeang [n=jeang@dsl-242-164-236.telkomadsl.co.za]  has joined #ubuntu,,,,160
161,[02:13] <hype> i didnt look to much to fix it tho,02:13,hype, i didnt look to much to fix it tho,161
162,[02:13] <kevb> jamesstansell: I found the command dpkg-buildpackage but something odd happened... it tried to apply the patch in question (the one from the launchpad bug thread)... it couldn't do it cos i'd already changed the code :S,02:13,kevb, jamesstansell: I found the command dpkg-buildpackage but something odd happened... it tried to apply the patch in question (the one from the launchpad bug thread)... it couldn't do it cos i'd already changed the code :S,162
163,=== jeang [n=jeang@dsl-242-164-236.telkomadsl.co.za]  has left #ubuntu [],,,,163
164,"[02:13] <miranda82> fnf, cuz i can't be working at 1,6 while i'm not doing anything",02:13,miranda82," fnf, cuz i can't be working at 1,6 while i'm not doing anything",164
165,"[02:13] <bigusdickus> what do you mean with ""not real"" do you ant more accurate numbers?",02:13,bigusdickus," what do you mean with ""not real"" do you ant more accurate numbers?",165
166,[02:14] <jamesstansell> hype: yikes :),02:14,jamesstansell, hype: yikes :),166
167,"[02:14] <miranda82> bigusdickus, yeah, more acurate",02:14,miranda82," bigusdickus, yeah, more acurate",167
168,[02:14] <fnf> miranda82: You mean the average load ?,02:14,fnf, miranda82: You mean the average load ?,168
169,=== Alakazamz0r [n=Alakazam@cpe-72-177-237-129.houston.res.rr.com]  has joined #ubuntu,,,,169
170,"[02:14] <miranda82> fnf, yeah probably",02:14,miranda82," fnf, yeah probably",170
171,[02:14] <hype> ^^,02:14,hype, ^^,171
172,[02:14] <jamesstansell> kevb: I guess undo your changes?,02:14,jamesstansell, kevb: I guess undo your changes?,172
173,[02:14] <binary_goofy> hype: thanks pal. but wat i specifically need is how to give rights to user to mount from command line using mount.,02:14,binary_goofy, hype: thanks pal. but wat i specifically need is how to give rights to user to mount from command line using mount.,173
174,[02:14] <fnf> miranda82: 1.6 MHz/GHz ?,02:14,fnf, miranda82: 1.6 MHz/GHz ?,174
175,"[02:14] <kevb> jamesstansell: Doing that now, just wondering where the path came from!! : )",02:14,kevb," jamesstansell: Doing that now, just wondering where the path came from!! : )",175
176,[02:15] <kevb> jamesstansell: patch*,02:15,kevb, jamesstansell: patch*,176
177,[02:15] <TooTallJones> So I just bought this AGP 512MB geforce 7600 GS.  But 3D acceleration isn't working properly in windows or my linux OS.  Also my BIOS doesn't have the selection for 512MB ram on a graphics card.  Is this probably because my BIOS is out of date? Why 3D won't work that is,02:15,TooTallJones, So I just bought this AGP 512MB geforce 7600 GS.  But 3D acceleration isn't working properly in windows or my linux OS.  Also my BIOS doesn't have the selection for 512MB ram on a graphics card.  Is this probably because my BIOS is out of date? Why 3D won't work that is,177
178,"[02:15] <hype> binary_goofy , the ""user"" line should have done it :(",02:15,hype," binary_goofy , the ""user"" line should have done it :(",178
179,"[02:15] <hype> or mayben try ""users""",02:15,hype," or mayben try ""users""",179
180,"[02:15] <bigusdickus> miranda82, do this, try with xfce4-cpu-freq-plugin and with the  CPU Frequency Monitor GNOME Applet, if their output is similar, probably you are wrong.",02:15,bigusdickus," miranda82, do this, try with xfce4-cpu-freq-plugin and with the  CPU Frequency Monitor GNOME Applet, if their output is similar, probably you are wrong.",180
181,"[02:15] <hype> with a ""s""",02:15,hype," with a ""s""",181
182,[02:15] <hype> :p,02:15,hype, :p,182
183,=== Cimi [n=Cimi@host83-112.pool8250.interbusiness.it]  has joined #ubuntu,,,,183
184,=== coz_ [n=coz_@pool-70-17-176-216.pitt.east.verizon.net]  has joined #ubuntu,,,,184
185,[02:15] <Cimi> hi,02:15,Cimi, hi,185
186,"[02:15] <binary_goofy> hype: nah. wen i try to run mount as user, gives me an error saying only root can mount",02:15,binary_goofy," hype: nah. wen i try to run mount as user, gives me an error saying only root can mount",186
187,[02:16] <hype> you want any other user to mount it? or just your user?,02:16,hype, you want any other user to mount it? or just your user?,187
188,"[02:16] <miranda82> bigusdickus, i already have that applet",02:16,miranda82," bigusdickus, i already have that applet",188
189,[02:16] <Cimi> i need a french!!!,02:16,Cimi, i need a french!!!,189
190,=== infidel [n=ecc@210.188.150.155]  has joined #ubuntu,,,,190
191,"[02:16] <bigusdickus> miranda82, so?",02:16,bigusdickus," miranda82, so?",191
192,[02:16] <hype> ho,02:16,hype, ho,192
193,=== Zta [n=stephan@port572.ds1-arc.adsl.cybercity.dk]  has left #ubuntu [],,,,193
194,[02:16] <Cimi> anyone is french here?,02:16,Cimi, anyone is french here?,194
195,"[02:16] <miranda82> bigusdickus, nah, u're right",02:16,miranda82," bigusdickus, nah, u're right",195
196,[02:16] <hype> binary_goofy .. you have to be root to mount a device,02:16,hype, binary_goofy .. you have to be root to mount a device,196
197,"[02:16] <hype> Cimi , non",02:16,hype," Cimi , non",197
198,[02:16] <hype> :),02:16,hype, :),198
199,=== robert_ [n=hellspaw@objectx/robert]  has joined #ubuntu,,,,199
200,"[02:16] <infidel> Cimi, french yuck",02:16,infidel," Cimi, french yuck",200
201,"[02:16] <Cimi> i need translation of ""murrine configurator""",02:16,Cimi," i need translation of ""murrine configurator""",201
202,[02:16] <Cimi> and,02:16,Cimi, and,202
203,=== Emess [n=matt@CPE-124-178-79-96.wa.bigpond.net.au]  has joined #ubuntu,,,,203
204,[02:16] <Cimi> Configure themes based on the murrine engine,02:16,Cimi, Configure themes based on the murrine engine,204
205,=== livingdaylight [n=conrad@82-35-48-222.cable.ubr03.camd.blueyonder.co.uk]  has joined #ubuntu,,,,205
206,[02:17] <jamesstansell> kevb: sometimes there will be different patches with the same name.  Did you find the 2.1 source package?,02:17,jamesstansell, kevb: sometimes there will be different patches with the same name.  Did you find the 2.1 source package?,206
207,[02:17] <binary_goofy> hype: but can't i change dat. i just need to give user rights to mount cdrom only,02:17,binary_goofy, hype: but can't i change dat. i just need to give user rights to mount cdrom only,207
208,"[02:17] <hype> murrine...is a themme , no?",02:17,hype," murrine...is a themme , no?",208
209,[02:17] <TooTallJones> Also after xserver-xorg reconfig my computer is still only calling the geforce card an Nvidia default card,02:17,TooTallJones, Also after xserver-xorg reconfig my computer is still only calling the geforce card an Nvidia default card,209
210,[02:17] <livingdaylight> tar xvf tar.gz?,02:17,livingdaylight, tar xvf tar.gz?,210
211,"[02:17] <coz_> Cimi, no way to google the translations??",02:17,coz_," Cimi, no way to google the translations??",211
212,=== slinky_ [n=twh@hst-dhcp-142-166-156-179.cable.crrstv.net]  has left #ubuntu [],,,,212
213,"[02:17] <Cimi> hype, yes i'm the creator",02:17,Cimi," hype, yes i'm the creator",213
214,[02:17] <infidel> how do i make my terminal fonts color?,02:17,infidel, how do i make my terminal fonts color?,214
215,"[02:17] <hype> Cimi, au fait , #ubuntu-fr",02:17,hype," Cimi, au fait , #ubuntu-fr",215
216,[02:17] <kevb> jamesstansell: The source is just from the main source repository,02:17,kevb, jamesstansell: The source is just from the main source repository,216
217,"[02:17] <Cimi> coz_, i will take a look",02:17,Cimi," coz_, i will take a look",217
218,"[02:17] <hype> ho, :)",02:17,hype," ho, :)",218
219,[02:17] <livingdaylight> is it tar xvf photalbum.tar.gz ?,02:17,livingdaylight, is it tar xvf photalbum.tar.gz ?,219
220,[02:17] <infidel> !terminal,02:17,infidel, !terminal,220
221,[02:17] <ubotu> The linux terminal or command-line interface is very powerful. Open a terminal via applications -> accessories -> terminal (gnome) or kmenu -> system -> konsole (kde). Manuals: https://help.ubuntu.com/community/BasicCommands,02:17,ubotu, konsole (kde). Manuals: https://help.ubuntu.com/community/BasicCommands,221
