,raw,timestamp,user,message
123,"[10:01] <lgc> ompaul, hmmm... It was a clean 'uninstall' and even a clean icon upgrade on the panel, but linked to nothing...",10:01,lgc,"ompaul, hmmm... It was a clean 'uninstall' and even a clean icon upgrade on the panel, but linked to nothing..."
124,[10:01] <Occasus_> firepig: cat  /etc/network/interfaces  |grep gateway,10:01,Occasus_,firepig: cat  /etc/network/interfaces  |grep gateway
125,=== alberto [i=zecehi@nat-dom.aster.pl]  has joined #ubuntu,,,
126,"[10:02] <ompaul> nikitis, apt-cache search gps",10:02,ompaul,"nikitis, apt-cache search gps"
127,=== LinuxHelp [n=misha@dsl-243-52-05.telkomadsl.co.za]  has joined #ubuntu,,,
128,[10:02] <firepig> I was able to ping,10:02,firepig,I was able to ping
129,"[10:02] <AmaroqWolf> ompaul, use kernel framebuffer device interface? No is already highlighted.",10:02,AmaroqWolf,"ompaul, use kernel framebuffer device interface? No is already highlighted."
130,[10:02] <Occasus_> okay then its dns,10:02,Occasus_,okay then its dns
131,[10:02] <Occasus_> firepig: ping www.google.com :),10:02,Occasus_,firepig: ping www.google.com :)
132,=== Slasher [n=craig@host86-141-112-78.range86-141.btcentralplus.com]  has joined #ubuntu,,,
133,"[10:02] <Quessir> I got some strange thing with nvidia driver, it compiles and runs fine, but after restart modprobe cannot locate it. Any ideas?",10:02,Quessir,"I got some strange thing with nvidia driver, it compiles and runs fine, but after restart modprobe cannot locate it. Any ideas?"
134,[10:02] <nexousNET> Is anyone firmiliar with GTKwifi?,10:02,nexousNET,Is anyone firmiliar with GTKwifi?
135,=== jughead [n=jughead@c-75-66-252-151.hsd1.tn.comcast.net]  has joined #ubuntu,,,
136,"[10:02] <ompaul> AmaroqWolf, so that is a default - the only thing you want to change is numbers if you can help it",10:02,ompaul,"AmaroqWolf, so that is a default - the only thing you want to change is numbers if you can help it"
137,"[10:02] <hairulf1> So, the default spellchecker (I use Gnome), how do I set that up to include one more language? Is it enough downloading some package wit synaptic?",10:02,hairulf1,"So, the default spellchecker (I use Gnome), how do I set that up to include one more language? Is it enough downloading some package wit synaptic?"
138,=== Kajin [i=mverstee@shell2.skyberate.net]  has joined #ubuntu,,,
139,[10:02] <ziadoz> whats the minimum hard disk space ubuntu needs?,10:02,ziadoz,whats the minimum hard disk space ubuntu needs?
140,=== mr_daniel [n=daniel@e177148068.adsl.alicedsl.de]  has joined #ubuntu,,,
141,=== Matt____ [n=chatzill@cable-102-74.sssnet.com]  has joined #ubuntu,,,
142,[10:02] <LinuxHelp> Lets say I have a module installed in /usr/src/linux/modules/kqemu Now how do I build that module?,10:02,LinuxHelp,Lets say I have a module installed in /usr/src/linux/modules/kqemu Now how do I build that module?
143,=== haxality_ [n=cactus@c-71-63-44-167.hsd1.va.comcast.net]  has joined #ubuntu,,,
144,"[10:03] <ompaul> lgc, without the machine being in front of me I am not willing to make further guesses",10:03,ompaul,"lgc, without the machine being in front of me I am not willing to make further guesses"
145,=== macsim [n=macsim@cpc1-lewi5-0-0-cust261.bmly.cable.ntl.com]  has joined #ubuntu,,,
146,[10:03] <Slasher> 2gb according to the cd case,10:03,Slasher,2gb according to the cd case
147,"[10:03] <lgc> ompaul, what would be better to install, the gnome version or the GTK one?",10:03,lgc,"ompaul, what would be better to install, the gnome version or the GTK one?"
148,=== Trixsey [n=Trixsey@c-3a9072d5.012-2011-73746f31.cust.bredbandsbolaget.se]  has joined #ubuntu,,,
149,[10:03] <firepig> so what do I do with the dns?,10:03,firepig,so what do I do with the dns?
150,=== cburg [n=chris@modemcable178.77-70-69.static.videotron.ca]  has joined #ubuntu,,,
151,"[10:03] <ompaul> ziadoz, 2.3 but if you want to be able to use it do about 5",10:03,ompaul,"ziadoz, 2.3 but if you want to be able to use it do about 5"
152,[10:03] <Occasus_> firepig: cat /etc/resolv.conf,10:03,Occasus_,firepig: cat /etc/resolv.conf
153,[10:03] <Occasus_> tell me what your dns server is,10:03,Occasus_,tell me what your dns server is
154,[10:03] <Cyrus25801> how does one check your ip address,10:03,Cyrus25801,how does one check your ip address
155,"=== xez [n=xez@trust-it.gr]  has left #ubuntu [""Leaving""]",,,
156,"[10:03] <lgc> ompaul, I suppose there's never a perfect upgrade...:)!",10:03,lgc,"ompaul, I suppose there's never a perfect upgrade...:)!"
157,"[10:03] <ompaul> lgc, well I should do gnome",10:03,ompaul,"lgc, well I should do gnome"
158,[10:03] <Quessir> Cyrus25801: ifconfig,10:03,Quessir,Cyrus25801: ifconfig
159,=== KillerT [n=codename@ppp-70-243-33-10.dsl.hstntx.swbell.net]  has left #ubuntu [],,,
160,"[10:04] <Occasus_> sorry dudes, i have to go!",10:04,Occasus_,"sorry dudes, i have to go!"
161,[10:04] <Cyrus25801> Quessir: thanx,10:04,Cyrus25801,Quessir: thanx
162,[10:04] <firepig> search gateway.2wire.net,10:04,firepig,search gateway.2wire.net
163,[10:04] <firepig> nameserver 192.168.0.1,10:04,firepig,nameserver 192.168.0.1
164,=== NET||abuse [n=lukeab@87-198-27-172.ptr.magnet.ie]  has joined #ubuntu,,,
165,"[10:04] <lgc> ompaul, gnome is it, then. Thanks.",10:04,lgc,"ompaul, gnome is it, then. Thanks."
166,"[10:04] <nexousNET> Whats another way to get my linksys card working in ubuntu(gnome), ive tried using gtkwifi but no luck.",10:04,nexousNET,"Whats another way to get my linksys card working in ubuntu(gnome), ive tried using gtkwifi but no luck."
167,[10:04] <matlock> firepig: Are you using a router?,10:04,matlock,firepig: Are you using a router?
168,[10:04] <firepig> yes,10:04,firepig,yes
169,=== comradeC [i=comradeC@das186.das.psu.edu]  has joined #ubuntu,,,
170,=== ubunttvr [n=opera@cpc3-stkn1-0-0-cust479.midd.cable.ntl.com]  has left #ubuntu [],,,
171,[10:05] <Quessir> nexousNET: Have you tried wifi-radar?,10:05,Quessir,nexousNET: Have you tried wifi-radar?
172,=== xyr [i=xyrael@freenode/staff/wikimedia.xyrael]  has joined #ubuntu,,,
173,[10:05] <comradeC> is there a howto on how to get grub working again if you had to install windows again,10:05,comradeC,is there a howto on how to get grub working again if you had to install windows again
174,"[10:05] <nexousNET> Quessir: I installed the package, but didn't know where to go from there.",10:05,nexousNET,"Quessir: I installed the package, but didn't know where to go from there."
175,=== deafboy [n=deafboy@wlan-ems-quad-150.imt.uwm.edu]  has joined #ubuntu,,,
176,=== ZiG [i=ZiG@sr-136.srcc01.resnet.ubc.ca]  has joined #ubuntu,,,
177,=== xtknight [n=xtknight@c-68-43-122-102.hsd1.mi.comcast.net]  has joined #ubuntu,,,
178,"[10:06] <deafboy> amarok keeps replicating itself and the process ""gdb"" is hogging my cpu? what's going on?",10:06,deafboy,"amarok keeps replicating itself and the process ""gdb"" is hogging my cpu? what's going on?"
179,=== daviey [n=dave@cpc1-sout2-0-0-cust111.sotn.cable.ntl.com]  has joined #ubuntu,,,
180,=== lissom__ [n=lissom@64.94.178.99]  has joined #ubuntu,,,
181,"[10:06] <xtknight> deafboy: it seems to have crashed, and gdb is performing a backtrace (programmer debug info)",10:06,xtknight,"deafboy: it seems to have crashed, and gdb is performing a backtrace (programmer debug info)"
182,"[10:06] <LinuxHelp> comradeC, How many hard drives do you have?",10:06,LinuxHelp,"comradeC, How many hard drives do you have?"
183,[10:06] <comradeC> 1,10:06,comradeC,1
184,"[10:06] <LinuxHelp> comradeC, And how many partitions?",10:06,LinuxHelp,"comradeC, And how many partitions?"
185,[10:06] <comradeC> 3,10:06,comradeC,3
186,[10:06] <comradeC> windows swap and ext3,10:06,comradeC,windows swap and ext3
187,=== LittleMan2 is now known as Stapol,,,
188,[10:06] <Quessir> nexousNET: In gnome: Application menu > Internet > Wifi radar,10:06,Quessir> nexousNET: In gnome: Application menu > Internet ,Wifi radar
189,=== tschappi [n=tschappi@195.227.105.180]  has joined #ubuntu,,,
190,[10:06] <LinuxHelp> Ok..,10:06,LinuxHelp,Ok..
191,=== flx [n=flx@gprs-pool-1-027.eplus-online.de]  has joined #ubuntu,,,
192,"[10:07] <LinuxHelp> type ""sudo grub""",10:07,LinuxHelp,"type ""sudo grub"""
193,"[10:07] <deafboy> xtknight: how can i completely kill amarok it's ""sleeping"" but it has about 25 processes",10:07,deafboy,"xtknight: how can i completely kill amarok it's ""sleeping"" but it has about 25 processes"
194,"[10:07] <nexousNET> Quessir: i didn't even see that there, thanks",10:07,nexousNET,"Quessir: i didn't even see that there, thanks"
195,[10:07] <comradeC> i cant get into linux though,10:07,comradeC,i cant get into linux though
196,[10:07] <comradeC> cause of windows,10:07,comradeC,cause of windows
197,[10:07] <xtknight> deafboy: killall -9 amarok,10:07,xtknight,deafboy: killall -9 amarok
198,=== peresko [n=peresko@59pc233.sshunet.nl]  has joined #ubuntu,,,
199,[10:07] <comradeC> i reinstalled windows and it just boots right up into windows,10:07,comradeC,i reinstalled windows and it just boots right up into windows
200,"[10:07] <LinuxHelp> comradeC, boot disk? DSL? Knoppix? Ubuntu?",10:07,LinuxHelp,"comradeC, boot disk? DSL? Knoppix? Ubuntu?"
201,[10:07] <comradeC> ubuntu,10:07,comradeC,ubuntu
202,[10:07] <LinuxHelp> Insert the Ubuntu CD,10:07,LinuxHelp,Insert the Ubuntu CD
203,[10:07] <comradeC> i used the ubuntu cd to install it,10:07,comradeC,i used the ubuntu cd to install it
204,[10:07] <Quessir> Anyone has nvidia driver working in Edgy?,10:07,Quessir,Anyone has nvidia driver working in Edgy?
205,[10:07] <comradeC> inside windows?,10:07,comradeC,inside windows?
206,[10:07] <comradeC> or boot from the live cd,10:07,comradeC,or boot from the live cd
207,[10:07] <hasta2003_> my laptop freeze after wake up from stand by.. what can I do?,10:07,hasta2003_,my laptop freeze after wake up from stand by.. what can I do?
208,"[10:08] <LinuxHelp> Reboot, with the CD in your drive",10:08,LinuxHelp,"Reboot, with the CD in your drive"
209,[10:08] <matlock> firepig: And the ip of your router is 192.168.0.1?,10:08,matlock,firepig: And the ip of your router is 192.168.0.1?
210,[10:08] <hasta2003_> Acer Aspire 1356LCi,10:08,hasta2003_,Acer Aspire 1356LCi
211,[10:08] <Slasher> hmm,10:08,Slasher,hmm
212,[10:08] <Slasher> am i still on?,10:08,Slasher,am i still on?
213,=== ubunttvr [n=opera@cpc3-stkn1-0-0-cust479.midd.cable.ntl.com]  has joined #ubuntu,,,
214,[10:08] <deafboy> xtknight: what is the '-9' parameter?,10:08,deafboy,xtknight: what is the '-9' parameter?
215,"[10:08] <AmaroqWolf> ompaul, I've made the change. Can I attempt to play the games now, or should I ctrl+alt+backspace first?",10:08,AmaroqWolf,"ompaul, I've made the change. Can I attempt to play the games now, or should I ctrl+alt+backspace first?"
216,"[10:08] <LinuxHelp> comradeC, before you close your IRC..",10:08,LinuxHelp,"comradeC, before you close your IRC.."
217,[10:08] <Slasher> brb,10:08,Slasher,brb
218,[10:08] <nexousNET> Quessir: do you know if wifi-radar connects to the network on startup?,10:08,nexousNET,Quessir: do you know if wifi-radar connects to the network on startup?
219,"[10:08] <comradeC> LinuxHelp, and what do I do after it boots sudo grub? in the live cd enviroment?",10:08,comradeC,"LinuxHelp, and what do I do after it boots sudo grub? in the live cd enviroment?"
