,raw,timestamp,user,message,file_ind
115,[13:18] <Ascavasaion> I have a Gigabit controller in my laptop.  but in Network connection information it says it is 100Mb/s.  I plugged the same cable into a Windows 7 laptop and connection was 1Gb/s.  any ideas why the Ubuntu (Lubuntu actually) is not utilising the network card to its full potential?,13:18,Ascavasaion, I have a Gigabit controller in my laptop.  but in Network connection information it says it is 100Mb/s.  I plugged the same cable into a Windows 7 laptop and connection was 1Gb/s.  any ideas why the Ubuntu (Lubuntu actually) is not utilising the network card to its full potential?,115
116,[13:19] <ducasse> Ascavasaion: chipset?,13:19,ducasse, Ascavasaion: chipset?,116
117,"[13:19] <helllp> so, where else could I post a thread about data recovery? https://ubuntuforums.org/showthread.php?t=2370295&p=13682116#post13682116",13:19,helllp," so, where else could I post a thread about data recovery? https://ubuntuforums.org/showthread.php?t=2370295&p=13682116#post13682116",117
118,"[13:20] <Ascavasaion> ducasse: lspci gives ""Realtek... ... ... RTL8101/2/6E"" and connection Information gives ""Driver 8169""",13:20,Ascavasaion," ducasse: lspci gives ""Realtek... ... ... RTL8101/2/6E"" and connection Information gives ""Driver 8169""",118
119,"[13:22] <ducasse> Ascavasaion: that's a common problem with that chipset IIRC, try doing some searches like 'realtek 8169 only 100mbps' etc, and I'm sure you'll find something relevant. i'm a bit busy now, or i'd do it for you.",13:22,ducasse," Ascavasaion: that's a common problem with that chipset IIRC, try doing some searches like 'realtek 8169 only 100mbps' etc, and I'm sure you'll find something relevant. i'm a bit busy now, or i'd do it for you.",119
120,"[13:23] <Ascavasaion> ducasse: Aaah, thank you... will do... and come back and bother you again if I do not come right :-)",13:23,Ascavasaion," ducasse: Aaah, thank you... will do... and come back and bother you again if I do not come right :-)",120
121,"[13:23] <ducasse> Ascavasaion: iirc, there is an alternative driver available that works in some scenarios",13:23,ducasse," Ascavasaion: iirc, there is an alternative driver available that works in some scenarios",121
122,=== ShalokShalom_ is now known as ShalokShalom,,,,122
123,[13:43] <pankaj> What is the difference between usage of 'sudo' and 'sudo -'. I had studied that it has some minor difference and is related to login prompt,13:43,pankaj, What is the difference between usage of 'sudo' and 'sudo -'. I had studied that it has some minor difference and is related to login prompt,123
124,"[14:09] <Reventlov> Hi. Let's say my ubuntu loop at the login screen (even if my password is good), what logs should I read to find out what happens?",14:09,Reventlov," Hi. Let's say my ubuntu loop at the login screen (even if my password is good), what logs should I read to find out what happens?",124
125,"[14:09] <Reventlov> (ubuntu 17.04, migrated from 12.04, but the installation failed at the grub installation, but I can still manage to boot to ubuntu)",14:09,Reventlov," (ubuntu 17.04, migrated from 12.04, but the installation failed at the grub installation, but I can still manage to boot to ubuntu)",125
126,[14:10] <Ascavasaion> ducasse: I just checked the Lenovo website... This laptop only has a 10/100 Mbs network card... how sucky.,14:10,Ascavasaion, ducasse: I just checked the Lenovo website... This laptop only has a 10/100 Mbs network card... how sucky.,126
127,[14:10] <Ascavasaion> Anyone know if ethernet cards can be upgraded?,14:10,Ascavasaion, Anyone know if ethernet cards can be upgraded?,127
128,[14:10] <Ascavasaion> In a laptop.,14:10,Ascavasaion, In a laptop.,128
129,[14:12] <tgm4883> Ascavasaion: no. You could get a USB network card,14:12,tgm4883, Ascavasaion: no. You could get a USB network card,129
130,[14:13] <Ascavasaion> tgm4883: Sigh... what a disappointment.  Thank you.,14:13,Ascavasaion, tgm4883: Sigh... what a disappointment.  Thank you.,130
131,[14:18] <leftyfb> Reventlov: you went through 10 upgrades to get to 17.04?,14:18,leftyfb, Reventlov: you went through 10 upgrades to get to 17.04?,131
132,"[14:18] <Reventlov> well, yeah, sinec the 17.04 iso proposed so.",14:18,Reventlov," well, yeah, sinec the 17.04 iso proposed so.",132
133,[14:18] <Reventlov> <unconvertable> update to 17.04 <unconvertable>,14:18,Reventlov,,133
134,[14:18] <Reventlov> also bios -> uefi Ithink.,14:18,Reventlov, uefi Ithink.,134
135,[14:19] <leftyfb> Reventlov: was it a fresh install or did you go through 10 upgrades? because 12.04 will most certainly not prompt you to upgrade to 17.04,14:19,leftyfb, Reventlov: was it a fresh install or did you go through 10 upgrades? because 12.04 will most certainly not prompt you to upgrade to 17.04,135
136,"[14:19] <Reventlov> It was a boot to the ubuntu 17.04 iso, and they proposed me to update the 12.04 to ubuntu 17.04, in the installation prompt",14:19,Reventlov," It was a boot to the ubuntu 17.04 iso, and they proposed me to update the 12.04 to ubuntu 17.04, in the installation prompt",136
137,[14:19] <tgm4883> leftyfb: the 17.04 installer prompted the upgrade it sounds like,14:19,tgm4883, leftyfb: the 17.04 installer prompted the upgrade it sounds like,137
138,[14:20] <tgm4883> Reventlov: does guest mode work?,14:20,tgm4883, Reventlov: does guest mode work?,138
139,[14:20] <leftyfb> tgm4883: 12.04 will not prompt for 17.04,14:20,leftyfb, tgm4883: 12.04 will not prompt for 17.04,139
140,"[14:20] <leftyfb> ah, ok",14:20,leftyfb," ah, ok",140
141,[14:20] <tgm4883> leftyfb: that's not what I said,14:20,tgm4883, leftyfb: that's not what I said,141
142,"[14:21] <leftyfb> Reventlov: as tgm4883 suggestion, try guest mode or try creating a new user and logging in with that. If either of those work, then this might be an easy fix",14:21,leftyfb," Reventlov: as tgm4883 suggestion, try guest mode or try creating a new user and logging in with that. If either of those work, then this might be an easy fix",142
143,"[14:21] <ChaosD> Hello, my sd-card is randomly remounting as ro. because of a very small internal onchip ssd i moved my /home on an sd card. sometimes it goes ro and i have to restart my laptop. someone know this issue ?",14:21,ChaosD," Hello, my sd-card is randomly remounting as ro. because of a very small internal onchip ssd i moved my /home on an sd card. sometimes it goes ro and i have to restart my laptop. someone know this issue ?",143
144,[14:22] <leftyfb> ChaosD: possible bad SD card. I do not recommend putting your /home or anything important on an SD card.,14:22,leftyfb, ChaosD: possible bad SD card. I do not recommend putting your /home or anything important on an SD card.,144
145,"[14:23] <ChaosD> leftyfb i had to, my internal is just 16 gb",14:23,ChaosD," leftyfb i had to, my internal is just 16 gb",145
146,[14:23] <ChaosD> leftyfb can i check if the sdcard is bad ?,14:23,ChaosD, leftyfb can i check if the sdcard is bad ?,146
147,"[14:23] <leftyfb> ChaosD: ok, then this is the issue you're going to continue to run into",14:23,leftyfb," ChaosD: ok, then this is the issue you're going to continue to run into",147
148,[14:24] <leftyfb> ChaosD: look at dmesg,14:24,leftyfb, ChaosD: look at dmesg,148
149,[14:27] <ChaosD> I found something:,14:27,ChaosD, I found something:,149
150,[14:27] <ChaosD> [21006.415286] usb 2-4: string descriptor 0 read error: -22,14:27,ChaosD, [21006.415286] usb 2-4: string descriptor 0 read error: -22,150
151,[14:27] <ChaosD> [    3.419070] sd 2:0:0:0: [sdb] No Caching mode page found,14:27,ChaosD, [    3.419070] sd 2:0:0:0: [sdb] No Caching mode page found,151
152,[14:27] <ChaosD> [    3.419076] sd 2:0:0:0: [sdb] Assuming drive cache: write through,14:27,ChaosD, [    3.419076] sd 2:0:0:0: [sdb] Assuming drive cache: write through,152
153,[14:28] <ChaosD> for more i have maybe wait till the remount,14:28,ChaosD, for more i have maybe wait till the remount,153
154,=== juboxi is now known as jubo2,,,,154
155,[14:47] <ChaosD> leftyfb can it possibly have something to do with some usb energy saving features? i think it happens only on low bat.,14:47,ChaosD, leftyfb can it possibly have something to do with some usb energy saving features? i think it happens only on low bat.,155
156,[14:47] <ChaosD> but im not sure,14:47,ChaosD, but im not sure,156
157,[14:55] <tomreyn> ChaosD: can you not connect external storage using usb or something? which hardware is this?,14:55,tomreyn, ChaosD: can you not connect external storage using usb or something? which hardware is this?,157
158,[15:00] <ChaosD> tomreyn i have a toshiba chromebook cb 30 with an build in sd card reader. a usb storage is a bit unhandy for portable usage.,15:00,ChaosD, tomreyn i have a toshiba chromebook cb 30 with an build in sd card reader. a usb storage is a bit unhandy for portable usage.,158
159,"[15:00] <ChaosD> and a sdcard is internaly like an usb device or not ? so, where is the difference ?",15:00,ChaosD," and a sdcard is internaly like an usb device or not ? so, where is the difference ?",159
160,"[15:02] <kk4ewt> ChaosD, yes sdcard is  most likely useing usb to connect but the speed of the media is the real difference",15:02,kk4ewt," ChaosD, yes sdcard is  most likely useing usb to connect but the speed of the media is the real difference",160
161,"[15:03] <tomreyn> sd cards have quite limited write cycles. they are okay for storing medium to large files temporarily, but not for storing data in the long run, nor for extensive create / remove cycles.",15:03,tomreyn," sd cards have quite limited write cycles. they are okay for storing medium to large files temporarily, but not for storing data in the long run, nor for extensive create / remove cycles.",161
162,[15:04] <tomreyn> an external SSD or HDD could last much longer and provide faster writes,15:04,tomreyn, an external SSD or HDD could last much longer and provide faster writes,162
163,"[15:04] <tomreyn> well, just the SSD, not the HDD",15:04,tomreyn," well, just the SSD, not the HDD",163
164,[15:05] <kk4ewt> hdd would be faster than sdcard,15:05,kk4ewt, hdd would be faster than sdcard,164
165,"[15:06] <tomreyn> possibly, depends",15:06,tomreyn," possibly, depends",165
166,[15:06] <Ascavasaion> Later all,15:06,Ascavasaion, Later all,166
167,[15:07] <ChaosD> but sadly i neither can exchange my onchip ssd nor tape a usb device on the back of my laptop :D,15:07,ChaosD, but sadly i neither can exchange my onchip ssd nor tape a usb device on the back of my laptop :D,167
168,"[15:11] <tomreyn> 16 GB can actually be fine for ubuntu.you could place a subdirectory of your home directory (e.g. 'Downloads' or 'Music') on your SD card, as long as you regularly back that up",15:11,tomreyn," 16 GB can actually be fine for ubuntu.you could place a subdirectory of your home directory (e.g. 'Downloads' or 'Music') on your SD card, as long as you regularly back that up",168
169,[15:26] <CountryfiedLinux> I'm having issues installing the AMDGPU-Pro driver. https://pastebin.com/j1eytfEu any suggestions?,15:26,CountryfiedLinux, I'm having issues installing the AMDGPU-Pro driver. https://pastebin.com/j1eytfEu any suggestions?,169
170,[15:28] <CountryfiedLinux> Are these drivers compatible with 17.04+?,15:28,CountryfiedLinux, Are these drivers compatible with 17.04+?,170
171,"[15:30] <oerheks> CountryfiedLinux, did you run updates before installing? and did you add any ppa or used the driver from the amd site?",15:30,oerheks," CountryfiedLinux, did you run updates before installing? and did you add any ppa or used the driver from the amd site?",171
172,[15:30] <oerheks> sudo apt update && sudo apt full-upgrade,15:30,oerheks, sudo apt update && sudo apt full-upgrade,172
173,"[15:32] <CountryfiedLinux> oerheks, Just to rule out this issue, could it be because I'm on the 17.10 live session?",15:32,CountryfiedLinux," oerheks, Just to rule out this issue, could it be because I'm on the 17.10 live session?",173
174,"[15:32] <linuxnoob011> hi all, i'm having networking issues and I'm hoping someone can point me in the right direction. basically, I can't get internet over a wired ethernet connection. problem is specific to my ubuntu setup as the same ethernet cable works fine when plugged into my windows laptop. happy to provide details on what i have tried so far, if someone has a minute to help me sort this out",15:32,linuxnoob011," hi all, i'm having networking issues and I'm hoping someone can point me in the right direction. basically, I can't get internet over a wired ethernet connection. problem is specific to my ubuntu setup as the same ethernet cable works fine when plugged into my windows laptop. happy to provide details on what i have tried so far, if someone has a minute to help me sort this out",174
175,"[15:32] <yasonTR> Hi, question regarding rsync. I am executing rsync with options --backup and --backup-dir=.../`date +\%Y\%m\%d_\%H\%M\%S`/. Now, for every execution of rsync, all files are copied in the backup directory, and not only the changed files. Why is that? I also added the -a and --delete parameters.",15:32,yasonTR," Hi, question regarding rsync. I am executing rsync with options --backup and --backup-dir=.../`date +\%Y\%m\%d_\%H\%M\%S`/. Now, for every execution of rsync, all files are copied in the backup directory, and not only the changed files. Why is that? I also added the -a and --delete parameters.",175
176,[15:33] <CountryfiedLinux> And I more recently read that the AMD Carrizo chips have AMDGPU-Pro support by default.,15:33,CountryfiedLinux, And I more recently read that the AMD Carrizo chips have AMDGPU-Pro support by default.,176
177,"[15:33] <ChaosD> tomreyn, the problem is texlive, which let me alive with 700 mb on /",15:33,ChaosD," tomreyn, the problem is texlive, which let me alive with 700 mb on /",177
