,raw,timestamp,user,message
29,=== dikadika [n=larry@63-228-112-126.tukw.qwest.net]  has joined #ubuntu,,,
30,[04:39] <tritium> !tell atripathi about dualboot,04:39,tritium,!tell atripathi about dualboot
31,=== Bacala [n=TradinFo@pool-141-158-32-73.phil.east.verizon.net]  has joined #ubuntu,,,
32,[04:39] <dikadika> what do people use around here for playing DVD's? i'm having some problems with totem,04:39,dikadika,what do people use around here for playing DVD's? i'm having some problems with totem
33,[04:40] <ksmurf> drklogic..... the thing won't mount.... do I have to add it to fstab?,04:40,ksmurf,drklogic..... the thing won't mount.... do I have to add it to fstab?
34,[04:40] <bob2> dikadika: mplayer or xine,04:40,bob2,dikadika: mplayer or xine
35,=== kurtbec [n=kurt@ppp-70-226-103-103.dsl.toldoh.ameritech.net]  has joined #ubuntu,,,
36,[04:40] <durt> or vlc,04:40,durt,or vlc
37,[04:40] <_jason> no one can help me to get sound working flash?,04:40,_jason,no one can help me to get sound working flash?
38,[04:41] <kurtbec> question from a ubuntu newbie...  When breezy final comes out what is the procedure to go from hoary to breezy?,04:41,kurtbec,question from a ubuntu newbie...  When breezy final comes out what is the procedure to go from hoary to breezy?
39,[04:41] <dikadika> k thanks,04:41,dikadika,k thanks
40,[04:41] <durt> sudo apt-get dist-upgrade,04:41,durt,sudo apt-get dist-upgrade
41,[04:41] <kurtbec> durt: do you have to manually update the sources.list?,04:41,kurtbec,durt: do you have to manually update the sources.list?
42,[04:42] <sambagirl> how acn you identify breezy has updated your system/ is there breezy splash screen or something?,04:42,sambagirl,how acn you identify breezy has updated your system/ is there breezy splash screen or something?
43,"[04:42] <durt> kurtbec oh yeah - yes pretty much just change all the ""hoary""s to ""breezy""s",04:42,durt,"kurtbec oh yeah - yes pretty much just change all the ""hoary""s to ""breezy""s"
44,"[04:42] <none_-> sambagirl, the first X screen is different",04:42,none_-,"sambagirl, the first X screen is different"
45,"[04:42] <bob2> sambagirl: er, presumably you saw what the upgrade did?",04:42,bob2,"sambagirl: er, presumably you saw what the upgrade did?"
46,[04:42] <bob2> kurtbec: wiki.ubuntu.com/BreezyUpgradeNotes,04:42,bob2,kurtbec: wiki.ubuntu.com/BreezyUpgradeNotes
47,[04:43] <kurtbec> bob2: cool I will check that out,04:43,kurtbec,bob2: cool I will check that out
48,"[04:43] <bob2> kurtbec: yes, you of course have to change it, doing major upgrades of people's machines would be a terrible idea",04:43,bob2,"kurtbec: yes, you of course have to change it, doing major upgrades of people's machines would be a terrible idea"
49,=== [linner]  [n=linner@71.243.221.228]  has joined #ubuntu,,,
50,=== bleh [n=Harami@user6-142.wdw-res.utoronto.ca]  has joined #ubuntu,,,
51,"[04:43] <sambagirl> i dont see breezy, sneezy, weezy, grumpy, lumpy, balmy or slurpy. but i did see snow white :D",04:43,sambagirl,"i dont see breezy, sneezy, weezy, grumpy, lumpy, balmy or slurpy. but i did see snow white :D"
52,[04:43] <carrarro> bob2: it seems like it was a syntax error I was making. But thanks for the help.,04:43,carrarro,bob2: it seems like it was a syntax error I was making. But thanks for the help.
53,=== killapop [n=allan@203.145.183.210]  has joined #ubuntu,,,
54,[04:43] <sambagirl> no seriously i saw no difference.,04:43,sambagirl,no seriously i saw no difference.
55,[04:43] <kurtbec> thats what I figured but I just installed hoary on Friday and this is my first time with debian.  Been using linux for years just never debian.,04:43,kurtbec,thats what I figured but I just installed hoary on Friday and this is my first time with debian.  Been using linux for years just never debian.
56,[04:44] <bob2> kurtbec: ubuntu is not debian,04:44,bob2,kurtbec: ubuntu is not debian
57,=== benkong2 [n=benkong2@cpe-065-190-203-070.nc.res.rr.com]  has joined #ubuntu,,,
58,"[04:44] <nomasteryoda> kurtbec, so you are using a debian fork",04:44,nomasteryoda,"kurtbec, so you are using a debian fork"
59,[04:44] <nomasteryoda> way forked,04:44,nomasteryoda,way forked
60,[04:45] <nomasteryoda> but very good,04:45,nomasteryoda,but very good
61,[04:45] <cav> what exactly is a repository?,04:45,cav,what exactly is a repository?
62,"[04:45] <MadpilotPPC> cav, a giant collection of software and stuff, basically...",04:45,MadpilotPPC,"cav, a giant collection of software and stuff, basically..."
63,[04:45] <cav> Does every distro have one?,04:45,cav,Does every distro have one?
64,[04:46] <bob2> cav: no,04:46,bob2,cav: no
65,[04:46] <kurtbec> nomasteryoda: I mispoke.  I'm using ubuntu.  Just being doing a lot of reading in the debian documentation lately so i have debian in my head.,04:46,kurtbec,nomasteryoda: I mispoke.  I'm using ubuntu.  Just being doing a lot of reading in the debian documentation lately so i have debian in my head.
66,=== chorton [n=chorton@pcp0010702372pcs.manass01.va.comcast.net]  has joined #ubuntu,,,
67,"[04:46] <bob2> cav: in ubuntu, a repository is a large set of .debs with some index files that apt can use",04:46,bob2,"cav: in ubuntu, a repository is a large set of .debs with some index files that apt can use"
68,[04:46] <nomasteryoda> k,04:46,nomasteryoda,k
69,[04:46] <Plebeuz> cav is a server who have collections of packages for ur sistem(i meaning repository of servers for apt-get programs like),04:46,Plebeuz,cav is a server who have collections of packages for ur sistem(i meaning repository of servers for apt-get programs like)
70,=== ben__ [n=ben@pcp0011938702pcs.limstn01.de.comcast.net]  has joined #ubuntu,,,
71,"=== ben__ [n=ben@pcp0011938702pcs.limstn01.de.comcast.net]  has left #ubuntu [""My]",,,
72,=== Fidel_Castro [n=Harami@user6-142.wdw-res.utoronto.ca]  has joined #ubuntu,,,
73,[04:47] <cav> So the package manager uses the repositories to get all the software?,04:47,cav,So the package manager uses the repositories to get all the software?
74,[04:47] <bob2> yes,04:47,bob2,yes
75,[04:47] <Plebeuz> yes,04:47,Plebeuz,yes
76,[04:47] <kurtbec> anyone know where this a newer version of gaim for hoary?,04:47,kurtbec,anyone know where this a newer version of gaim for hoary?
77,[04:48] <cav> hmm,04:48,cav,hmm
78,[04:48] <Plebeuz> gaim suc amsn rulez,04:48,Plebeuz,gaim suc amsn rulez
79,[04:48] <kurtbec> not if you need meanwhile support.,04:48,kurtbec,not if you need meanwhile support.
80,"[04:48] <Bacala> I'm a newbie, could someone help me with an install? I have a live/install dvd that won't boot properly. It tries to load but my machine keeps rebooting. any ideas?",04:48,Bacala,"I'm a newbie, could someone help me with an install? I have a live/install dvd that won't boot properly. It tries to load but my machine keeps rebooting. any ideas?"
81,=== liquidten2 [i=1000@adsl-12-116-36.gsp.bellsouth.net]  has left #ubuntu [],,,
82,=== rock_lee [n=rock_lee@p54829993.dip0.t-ipconnect.de]  has joined #ubuntu,,,
83,"[04:49] <Plebeuz> Bacala, some linux have a kernel panic and reboot the machine whith some kinds of hardware like scsi hardware",04:49,Plebeuz,"Bacala, some linux have a kernel panic and reboot the machine whith some kinds of hardware like scsi hardware"
84,"[04:49] <kurtbec> amsn is alright if you use amsn, but its just too narrow compared to gaim that supports just about every protocol out there.",04:49,kurtbec,"amsn is alright if you use amsn, but its just too narrow compared to gaim that supports just about every protocol out there."
85,[04:49] <Plebeuz> amsn is more clean,04:49,Plebeuz,amsn is more clean
86,=== Abbaddon [i=snot@68-186-88-158.dhcp.wlwl.wa.charter.com]  has joined #ubuntu,,,
87,[04:50] <bob2> Bacala: are you sure the CD is fine?,04:50,bob2,Bacala: are you sure the CD is fine?
88,[04:50] <Plebeuz> amsn is for msn,04:50,Plebeuz,amsn is for msn
89,=== charly [n=charly@181-197.241.81.adsl.skynet.be]  has joined #ubuntu,,,
90,=== Abbaddon [i=snot@68-186-88-158.dhcp.wlwl.wa.charter.com]  has left #ubuntu [],,,
91,[04:50] <kurtbec> clean is great but doesn't do me much good if it doesn't do anything besides msn.,04:50,kurtbec,clean is great but doesn't do me much good if it doesn't do anything besides msn.
92,[04:50] <Bacala> Plebeuz it looks to me like a hardware issue. yes,04:50,Bacala,Plebeuz it looks to me like a hardware issue. yes
93,"=== b0ef [n=b0ef@062016141085.customer.alfanett.no]  has left #ubuntu [""ERC]",,,
94,[04:50] <Plebeuz> yeah or the dvd is damaged,04:50,Plebeuz,yeah or the dvd is damaged
95,"[04:50] <Plebeuz> Bacala, then u must set the properly modbrope",04:50,Plebeuz,"Bacala, then u must set the properly modbrope"
96,[04:50] <Bacala> dvd works in my kids machine,04:50,Bacala,dvd works in my kids machine
97,"[04:50] <Plebeuz> Bacala, when boot",04:50,Plebeuz,"Bacala, when boot"
98,[04:51] <kurtbec> kind of like ogg is a superior format but finding hardware that supports it makes it almost not worth it.,04:51,kurtbec,kind of like ogg is a superior format but finding hardware that supports it makes it almost not worth it.
99,=== none_ [n=none@d60-65-107-136.col.wideopenwest.com]  has joined #ubuntu,,,
100,"=== carrarro [n=carrarro@c-67-169-6-27.hsd1.ca.comcast.net]  has left #ubuntu [""Leaving""]",,,
101,=== dmlinux [n=dm@cpe-65-31-24-117.insight.res.rr.com]  has joined #ubuntu,,,
102,=== none_ is now known as none_-,,,
103,[04:51] <Bacala> Plebeuz modbrope???,04:51,Bacala,Plebeuz modbrope???
104,=== Skif [n=emschwar@c-67-176-11-90.hsd1.co.comcast.net]  has joined #ubuntu,,,
105,=== Korgan [n=steve@203-118-182-111.bliink.ihug.co.nz]  has joined #ubuntu,,,
106,[04:52] <Bacala> mobo...,04:52,Bacala,mobo...
107,"[04:52] <Plebeuz> Bacala, try to find in the messages on boot, what is wrong. then search at google the modprobe for the hardware, the u must boot like something linux modprobe VIA86x",04:52,Plebeuz,"Bacala, try to find in the messages on boot, what is wrong. then search at google the modprobe for the hardware, the u must boot like something linux modprobe VIA86x"
108,=== c0rrupt_ [n=joe@cpe-69-207-74-118.twcny.res.rr.com]  has joined #ubuntu,,,
109,=== Pablo_C [n=Pablo@3a.6b.d1c4.cidr.airmail.net]  has joined #ubuntu,,,
110,[04:53] <Plebeuz> u see the boot screen? (thet who tells u to press enter for linux etc..),04:53,Plebeuz,u see the boot screen? (thet who tells u to press enter for linux etc..)
111,[04:53] <Bacala> yes,04:53,Bacala,yes
112,=== mchugh24 [n=mchugh24@pcp01498958pcs.rte20201.de.comcast.net]  has joined #ubuntu,,,
113,[04:53] <Bacala> I hit enter..,04:53,Bacala,I hit enter..
114,=== catherine_ [n=catherin@203.213.192.137]  has joined #ubuntu,,,
115,[04:54] <Bacala> then I see loading moduel,04:54,Bacala,then I see loading moduel
116,"[04:54] <Plebeuz> the he starts to initializing the kernel, u see a kernel panic and reboot?",04:54,Plebeuz,"the he starts to initializing the kernel, u see a kernel panic and reboot?"
117,[04:54] <Plebeuz> ok,04:54,Plebeuz,ok
118,[04:54] <Plebeuz> then?,04:54,Plebeuz,then?
119,[04:54] <Bacala> no,04:54,Bacala,no
120,[04:54] <Bacala> just reboots,04:54,Bacala,just reboots
121,[04:54] <Plebeuz> try write linux text,04:54,Plebeuz,try write linux text
122,[04:55] <Plebeuz> then enter,04:55,Plebeuz,then enter
123,[04:55] <Bacala> back to splash screen,04:55,Bacala,back to splash screen
124,=== Trashcan [n=matt@ip70-176-253-127.ph.ph.cox.net]  has joined #ubuntu,,,
125,=== kevogod_ [n=kevogod@68-115-7-181.dhcp.stpt.wi.charter.com]  has joined #ubuntu,,,
126,[04:55] <sambagirl> still waiting :),04:55,sambagirl,still waiting :)
127,=== dabar [n=dbernar1@wnpgmb02dc1-186-48.dynamic.mts.net]  has joined #ubuntu,,,
128,[04:55] <Bacala> type linux text at prompt?,04:55,Bacala,type linux text at prompt?
129,[04:55] <Plebeuz> yes,04:55,Plebeuz,yes
130,[04:55] <CarlFK> sambagirl - its up! http://audio.foxshare.net:8000,04:55,CarlFK,sambagirl - its up! http://audio.foxshare.net:8000
131,[04:55] <Bacala> ok,04:55,Bacala,ok
132,[04:55] <Bacala> thanks,04:55,Bacala,thanks
133,[04:56] <bob2> Bacala: have you checked the CD yet?,04:56,bob2,Bacala: have you checked the CD yet?
134,[04:56] <Bacala> yes,04:56,Bacala,yes
135,"[04:56] <dabar> Is doing IRC as your sudoer as dangerous as running as root, if you identify with your sudoer's password?",04:56,dabar,"Is doing IRC as your sudoer as dangerous as running as root, if you identify with your sudoer's password?"
136,[04:56] <bob2> Bacala: the CD verified yourself?,04:56,bob2,Bacala: the CD verified yourself?
137,"[04:56] <none_-> dabar, same thing",04:56,none_-,"dabar, same thing"
138,"[04:56] <bob2> dabar: it's silly and the same, yes",04:56,bob2,"dabar: it's silly and the same, yes"
139,"[04:56] <mchugh24> Hey , I used synaptc to upate firefox to 1.0.7 and I get error: Error: No running window found",04:56,mchugh24,"Hey , I used synaptc to upate firefox to 1.0.7 and I get error: Error: No running window found"
140,[04:56] <mchugh24> auto selected locale: en-US,04:56,mchugh24,auto selected locale: en-US
141,[04:56] <Bacala> it works in another machine,04:56,Bacala,it works in another machine
142,[04:56] <mchugh24> any ideas what to do? Thanks,04:56,mchugh24,any ideas what to do? Thanks
143,[04:56] <dabar> how about without the identify part?,04:56,dabar,how about without the identify part?
144,[04:56] <bob2> Bacala: that's not the same thing,04:56,bob2,Bacala: that's not the same thing
145,[04:56] <Bacala> and I checked with md5,04:56,Bacala,and I checked with md5
146,[04:56] <glick> excuse me how do i change my default group when i login?,04:56,glick,excuse me how do i change my default group when i login?
147,[04:57] <bob2> Bacala: of the .iso file or the cd itself?,04:57,bob2,Bacala: of the .iso file or the cd itself?
148,"[04:57] <none_-> dabar, sudo == root",04:57,none_-,"dabar, sudo == root"
149,[04:57] <bob2> glick: why?,04:57,bob2,glick: why?
150,[04:57] <Bacala> .iso,04:57,Bacala,.iso
151,[04:57] <none_-> sudo runs the command as superuser,04:57,none_-,sudo runs the command as superuser
152,[04:57] <bob2> Bacala: then you need to check the cd itself,04:57,bob2,Bacala: then you need to check the cd itself
153,[04:57] <dabar> I dont mean running sudo irssi.,04:57,dabar,I dont mean running sudo irssi.
154,"[04:57] <glick> bob2, i need to be a default member of another group so cvs works properly",04:57,glick,"bob2, i need to be a default member of another group so cvs works properly"
155,"[04:57] <bob2> Bacala: boot into expert mode and choose ""verify cd"" or whatever it is",04:57,bob2,"Bacala: boot into expert mode and choose ""verify cd"" or whatever it is"
156,[04:57] <Bacala> I didn't know I could do that,04:57,Bacala,I didn't know I could do that
157,"[04:58] <bob2> glick: no, someone needs to make the cvs repository sticky",04:58,bob2,"glick: no, someone needs to make the cvs repository sticky"
158,[04:58] <dabar> just running as the sudoer user.,04:58,dabar,just running as the sudoer user.
159,"[04:58] <CarlFK> hmm, dead air... I suck as a dj...",04:58,CarlFK,"hmm, dead air... I suck as a dj..."
160,"[04:58] <glick> bob2, how do you do that?",04:58,glick,"bob2, how do you do that?"
161,=== dabar agrees with CarlFK,,,
162,=== mike1 [n=mike1@c-67-175-224-184.hsd1.il.comcast.net]  has joined #ubuntu,,,
163,"[04:58] <none_-> dabar, it shouldn't make a difference",04:58,none_-,"dabar, it shouldn't make a difference"
164,[04:58] <CarlFK> i need to get djbot working...,04:58,CarlFK,i need to get djbot working...
165,[04:58] <mike1> lo,04:58,mike1,lo
166,[04:58] <dabar> Thank you.,04:58,dabar,Thank you.
167,[04:58] <Plebeuz> glick do thet,04:58,Plebeuz,glick do thet
168,[04:58] <Bacala> k thanks,04:58,Bacala,k thanks
169,[04:58] <Plebeuz> glick vi passwd,04:58,Plebeuz,glick vi passwd
170,[04:58] <Plebeuz> glick find ur user,04:58,Plebeuz,glick find ur user
171,[04:59] <mike1> Problem: wireless network,04:59,mike1,Problem: wireless network
172,"[04:59] <mchugh24> Hey , I used synaptc to upate firefox to 1.0.7 and I get error: Error: No running window found",04:59,mchugh24,"Hey , I used synaptc to upate firefox to 1.0.7 and I get error: Error: No running window found"
173,=== Stricklin [n=charles@adsl-81-245-39.shv.bellsouth.net]  has joined #ubuntu,,,
174,"[04:59] <none_-> mchugh24, use apt-get",04:59,none_-,"mchugh24, use apt-get"
175,[04:59] <sambagirl> what should i use CARLfX music player?',04:59,sambagirl,what should i use CARLfX music player?'
176,[04:59] <glick> thanks Plebeuz,04:59,glick,thanks Plebeuz
177,=== Agrajag [n=Agrajag@66-215-172-61.dhcp.snbr.ca.charter.com]  has joined #ubuntu,,,
178,[04:59] <none_-> w,04:59,none_-,w
179,[04:59] <glick> how do i make the cvs repos sticky?,04:59,glick,how do i make the cvs repos sticky?
180,"[04:59] <none_-> sambagirl, ??",04:59,none_-,"sambagirl, ??"
181,[04:59] <Plebeuz> glick then u will see user:x:number:number:anithinmg,04:59,Plebeuz,glick then u will see user:x:number:number:anithinmg
182,[04:59] <mchugh24> I thouth synaptic was a front end to apt get?,04:59,mchugh24,I thouth synaptic was a front end to apt get?
183,=== ericz [n=eric@ip68-96-207-31.hr.hr.cox.net]  has joined #ubuntu,,,
184,"[05:00] <mike1> DWL-520 rev e  my system sees card, I give it essid --- no go?",05:00,mike1,"DWL-520 rev e  my system sees card, I give it essid --- no go?"
185,[05:00] <Plebeuz> glick the second number is the number of group,05:00,Plebeuz,glick the second number is the number of group
186,"[05:00] <none_-> mchugh24, it is but they are stilltwo different programs",05:00,none_-,"mchugh24, it is but they are stilltwo different programs"
187,[05:00] <Plebeuz> glick just set the properly number,05:00,Plebeuz,glick just set the properly number
188,"[05:00] <glick> Plebeuz, thanks, yeah i remimber now",05:00,glick,"Plebeuz, thanks, yeah i remimber now"
189,[05:00] <CarlFK> Segmentation fault!,05:00,CarlFK,Segmentation fault!
190,[05:00] <mchugh24> ok I'll try it,05:00,mchugh24,ok I'll try it
191,[05:00] <sambagirl> segmentation fault?,05:00,sambagirl,segmentation fault?
192,[05:00] <sambagirl> ok,05:00,sambagirl,ok
193,[05:00] <Plebeuz> glick in /etc/group u see the group number,05:00,Plebeuz,glick in /etc/group u see the group number
194,=== dabar [n=dbernar1@wnpgmb02dc1-186-48.dynamic.mts.net]  has left #ubuntu [],,,
195,[05:00] <CarlFK> its up again,05:00,CarlFK,its up again
196,[05:01] <Plebeuz> ok,05:01,Plebeuz,ok
197,[05:01] <CarlFK> now to find that IRC bot that lets you kick songs,05:01,CarlFK,now to find that IRC bot that lets you kick songs
198,=== netriver04 [n=netriver@210.213.233.108]  has joined #ubuntu,,,
199,[05:01] <none_-> kick songs?,05:01,none_-,kick songs?
200,=== Korgan [n=steve@203-118-182-111.bliink.ihug.co.nz]  has left #ubuntu [],,,
201,"[05:01] <Plebeuz> Hey people, are u tired to use sudo for config anything?",05:01,Plebeuz,"Hey people, are u tired to use sudo for config anything?"
202,[05:01] <Trashcan> sudo -i,05:01,Trashcan,sudo -i
203,[05:01] <sambagirl> ok,05:01,sambagirl,ok
204,"[05:01] <Stricklin> I've got backups of my Thunderbird directory containing my mail and such from my Windows XP install that I just gave up on. Now I have Ubuntu and Thunderbird installed, and I'd like to transfer everything over, but I'm told I don't have the permissions to do that. I'm kinda a newbie to Linux. Would somebody give me a hand?",05:01,Stricklin,"I've got backups of my Thunderbird directory containing my mail and such from my Windows XP install that I just gave up on. Now I have Ubuntu and Thunderbird installed, and I'd like to transfer everything over, but I'm told I don't have the permissions to do that. I'm kinda a newbie to Linux. Would somebody give me a hand?"
205,"[05:02] <none_-> Plebeuz, sudo bash",05:02,none_-,"Plebeuz, sudo bash"
206,[05:02] <KiwiKibi_> does ubuntu have SEL--Security Enhncd Linux?,05:02,KiwiKibi_,does ubuntu have SEL--Security Enhncd Linux?
207,[05:02] <CarlFK> none_- - i have an irc bot that has the ability to kick the current song,05:02,CarlFK,none_- - i have an irc bot that has the ability to kick the current song
208,[05:02] <none_-> kick?,05:02,none_-,kick?
209,[05:02] <Trashcan> sudo -i = full root enviroonment,05:02,Trashcan,sudo -i = full root enviroonment
210,[05:02] <Trashcan> -o,05:02,Trashcan,-o
211,=== atripathi [n=Abhishek@59.94.42.221]  has joined #ubuntu,,,
212,=== SymGeosis [n=SymGeosi@mtairy-motorola1-68-71-230-109.chvlva.adelphia.net]  has joined #ubuntu,,,
213,=== Aardvark [i=Aardvark@pewter-city-13.dynamic.rpi.edu]  has joined #ubuntu,,,
214,[05:02] <mchugh24> pat-get gives: mozilla-firefox is already the newest version.,05:02,mchugh24,pat-get gives: mozilla-firefox is already the newest version.
215,[05:02] <none_-> you mean send the file to someone else?,05:02,none_-,you mean send the file to someone else?
216,"[05:03] <Aardvark> I'm pretty new to Linux, so I need to ask...is Ubuntu difficult to install?",05:03,Aardvark,"I'm pretty new to Linux, so I need to ask...is Ubuntu difficult to install?"
217,"[05:03] <Plebeuz> Hey just vi /etc/passwd then find ur user, then set the numbers user:x:1000:1000:/something , set 0 where u see numbers",05:03,Plebeuz,"Hey just vi /etc/passwd then find ur user, then set the numbers user:x:1000:1000:/something , set 0 where u see numbers"
218,"[05:03] <CarlFK> none_- kinda, the song is being feed to my icecast server where others can dl the streem (normaly to listen to realtime)",05:03,CarlFK,"none_- kinda, the song is being feed to my icecast server where others can dl the streem (normaly to listen to realtime)"
219,"[05:03] <none_-> Aardvark, it is easy enough",05:03,none_-,"Aardvark, it is easy enough"
220,[05:03] <Plebeuz> then logoff and logon,05:03,Plebeuz,then logoff and logon
221,"[05:03] <Stricklin> Aardvark, I just did it and it was extremely painless.",05:03,Stricklin,"Aardvark, I just did it and it was extremely painless."
222,[05:03] <Trashcan> plebeuz you're so stupid,05:03,Trashcan,plebeuz you're so stupid
223,[05:03] <Plebeuz> and u are administrator of the machine,05:03,Plebeuz,and u are administrator of the machine
224,[05:03] <kurtbec> Aardvark: its not bad at all.,05:03,kurtbec,Aardvark: its not bad at all.
225,"[05:03] <none_-> CarlFK, ahhh",05:03,none_-,"CarlFK, ahhh"
226,"[05:04] <Aardvark> Nice...I tried installing Gentoo and it not only didn't work, but I also killed my Windows boot sector",05:04,Aardvark,"Nice...I tried installing Gentoo and it not only didn't work, but I also killed my Windows boot sector"
227,[05:04] <ericz> i installed ubuntu from those free cd's they ship and i had to do almost nothing,05:04,ericz,i installed ubuntu from those free cd's they ship and i had to do almost nothing
228,[05:04] <none_-> gentoo is much more difficult,05:04,none_-,gentoo is much more difficult
229,[05:04] <Aardvark> I didn't quite pull off the LILO thing correctly,05:04,Aardvark,I didn't quite pull off the LILO thing correctly
230,[05:04] <mchugh24> apt-get gives: mozilla-firefox is already the newest version.,05:04,mchugh24,apt-get gives: mozilla-firefox is already the newest version.
231,=== Gnuclear [n=jahbul0n@cpc3-stap5-6-0-cust188.nott.cable.ntl.com]  has joined #ubuntu,,,
232,[05:04] <sambagirl> CARLFX dont i have rhythmbox,05:04,sambagirl,CARLFX dont i have rhythmbox
233,[05:04] <Aardvark> Yeah but my friend says it's supposed to be one of the best distros,05:04,Aardvark,Yeah but my friend says it's supposed to be one of the best distros
234,[05:04] <kurtbec> Aardvark: Gentoo isn't hard just much more involved.,05:04,kurtbec,Aardvark: Gentoo isn't hard just much more involved.
235,[05:04] <Aardvark> So I gave it a try,05:04,Aardvark,So I gave it a try
236,[05:04] <Aardvark> Yeah,05:04,Aardvark,Yeah
237,[05:04] <none_-> it is one of the best. if not the best,05:04,none_-,it is one of the best. if not the best
238,[05:05] <durt> even though its slow,05:05,durt,even though its slow
239,[05:05] <CarlFK> djbot is in the hose!  (#vfp house that is),05:05,CarlFK,djbot is in the hose!  (#vfp house that is)
240,"[05:05] <kurtbec> Aardvark: I really like Gentoo, but the compiling just finally got to me so I'm either going with kubuntu or Fedora we'll see what wins out",05:05,kurtbec,"Aardvark: I really like Gentoo, but the compiling just finally got to me so I'm either going with kubuntu or Fedora we'll see what wins out"
241,[05:05] <CarlFK> hose?,05:05,CarlFK,hose?
242,[05:05] <none_-> you mean the installation?,05:05,none_-,you mean the installation?
243,=== Toma- [n=lin4me@203-59-251-215.dyn.iinet.net.au]  has joined #ubuntu,,,
244,[05:06] <none_-> use distcc to compile in gentoo,05:06,none_-,use distcc to compile in gentoo
245,"[05:06] <kevogod_> If Fedora wins, I'd laugh.",05:06,kevogod_,"If Fedora wins, I'd laugh."
246,[05:06] <Stricklin> Anybody?,05:06,Stricklin,Anybody?
247,[05:06] <flodine> breezy running like a champ,05:06,flodine,breezy running like a champ
248,[05:06] <none_-> redhat sucks,05:06,none_-,redhat sucks
249,"[05:06] <kurtbec> distcc helps, but things still take forever unless you have very fast hardware.",05:06,kurtbec,"distcc helps, but things still take forever unless you have very fast hardware."
250,[05:06] <none_-> has for a long time,05:06,none_-,has for a long time
251,[05:06] <kurtbec> none_-: that is one opinion.,05:06,kurtbec,none_-: that is one opinion.
252,"[05:07] <none_-> kurtbec, i think you should be surprised how well it works",05:07,none_-,"kurtbec, i think you should be surprised how well it works"
