,raw,timestamp,user,message,file_ind
43,"[02:58] <reka> background: i reinstalled ubuntu about 3 weeks ago becuase dpkg, among other things was borked.  i was prompted to run fsck on bootup, and i said yes to all the fixes.  upon loading gnome however, nautilus sorted my folders strangely, so i just reinstalled to fix everything.  so the system now should be clean.  i don't understand [1]  why i needed to fsck in the first place. [2]  where the errors are coming from",02:58,reka," background: i reinstalled ubuntu about 3 weeks ago becuase dpkg, among other things was borked.  i was prompted to run fsck on bootup, and i said yes to all the fixes.  upon loading gnome however, nautilus sorted my folders strangely, so i just reinstalled to fix everything.  so the system now should be clean.  i don't understand [1]  why i needed to fsck in the first place. [2]  where the errors are coming from",43
44,=== spacey [~spacey@145.33.144.151]  has joined #ubuntu,,,,44
45,"[02:58] <kev0r> pfp, does not matter",02:58,kev0r," pfp, does not matter",45
46,[02:58] <kev0r> only difference is that printf  does same as echo -n,02:58,kev0r, only difference is that printf  does same as echo -n,46
47,[02:58] <tuppa> can anyone suspend with mysqld running?,02:58,tuppa, can anyone suspend with mysqld running?,47
48,[02:59] <deng> have error screen when starting ubuntu,02:59,deng, have error screen when starting ubuntu,48
49,[02:59] <deng> ihave error screen when starting ubuntu,02:59,deng, ihave error screen when starting ubuntu,49
50,"[02:59] <tuppa> it seems like despite mysql is in STOP_SERVICES in /etc/default/acpi-support, mysqld doesn't seem to die",02:59,tuppa," it seems like despite mysql is in STOP_SERVICES in /etc/default/acpi-support, mysqld doesn't seem to die",50
51,"[02:59] <tuppa> yet if I do as prepare.sh says (invoke-rckd mysql stop), mysql stops properly",02:59,tuppa," yet if I do as prepare.sh says (invoke-rckd mysql stop), mysql stops properly",51
52,=== bowman^2 [johanf@h5n1fls308o1120.telia.com]  has joined #ubuntu,,,,52
53,"[03:00] <pfp> kev0r: you need to specify a format string, man printf",03:00,pfp," kev0r: you need to specify a format string, man printf",53
54,"[03:00] <Seveas> reka, it sounds like your disk is falling apart",03:00,Seveas," reka, it sounds like your disk is falling apart",54
55,"[03:01] <kev0r> pfp: i'm not using it to echo, i'm using it to unrar multiple files",03:01,kev0r," pfp: i'm not using it to echo, i'm using it to unrar multiple files",55
56,"[03:01] <Seveas> reka, that answers both [1]  and [2]",03:01,Seveas," reka, that answers both [1]  and [2]",56
57,"[03:01] <reka> Seveas: thanks for the reply.  hmm, that's not good :-(",03:01,reka," Seveas: thanks for the reply.  hmm, that's not good :-(",57
58,[03:01] <kev0r> so just need the var $i itself to be 2 chars,03:01,kev0r, so just need the var $i itself to be 2 chars,58
59,=== reka makes a note to backup his data soon,,,,59
60,"[03:01] <Seveas> reka, make that NOW instead of soon :)",03:01,Seveas," reka, make that NOW instead of soon :)",60
61,[03:02] <pfp> reka: or some trouble with the chipset  / ide drives / ram,03:02,pfp, reka: or some trouble with the chipset  / ide drives / ram,61
62,"[03:02] <reka> pfp: well, that narrows it down. :-/",03:02,reka," pfp: well, that narrows it down. :-/",62
63,[03:02] <reka> :-),03:02,reka, :-),63
64,=== nalioth_zZzZzZzZ is now known as nalioth_wrkn,,,,64
65,"[03:02] <pfp> kev0r: then why not something like for i in *.rar ; do rar x ""$i"" ; done",03:02,pfp," kev0r: then why not something like for i in *.rar ; do rar x ""$i"" ; done",65
66,=== jono [~jono@193.60.136.66]  has joined #ubuntu,,,,66
67,[03:03] <jono> hi all,03:03,jono, hi all,67
68,[03:03] <pfp> reka: yeah :) :(,03:03,pfp, reka: yeah :) :(,68
69,[03:03] <jono> how can I format my iriver to vfat?,03:03,jono, how can I format my iriver to vfat?,69
70,[03:03] <kev0r> pfp: that seems prety usefull :P,03:03,kev0r, pfp: that seems prety usefull :P,70
71,[03:03] <kev0r> haha,03:03,kev0r, haha,71
72,[03:03] <deng> hi jono,03:03,deng, hi jono,72
73,"[03:03] <Seveas> jono, mkfs.vfat /dev/your_iriver_disk",03:03,Seveas," jono, mkfs.vfat /dev/your_iriver_disk",73
74,[03:03] <reka> damn it.  well i'm not going back to *that* computer dealer.,03:03,reka, damn it.  well i'm not going back to *that* computer dealer.,74
75,[03:04] <deng> i try to run mirc with ubuntu but i have lagg ... i use winehq for running mirc applications,03:04,deng, i try to run mirc with ubuntu but i have lagg ... i use winehq for running mirc applications,75
76,[03:04] <jono> hi deng,03:04,jono, hi deng,76
77,"[03:04] <pfp> kev0r: or something like rar x file`printf ""%0d"" $n`.rar",03:04,pfp," kev0r: or something like rar x file`printf ""%0d"" $n`.rar",77
78,"[03:04] <jono> Seveas, cheers",03:04,jono," Seveas, cheers",78
79,"[03:05] <pfp> jono: if you want fat32 (large disk), mkfs.vfat -F 32 /dev/yourdisk",03:05,pfp," jono: if you want fat32 (large disk), mkfs.vfat -F 32 /dev/yourdisk",79
80,=== ealden is now known as ealden|dinner,,,,80
81,=== makoto [~pablo@toronto-HSE-ppp3951085.sympatico.ca]  has joined #ubuntu,,,,81
82,"[03:05] <jono> Seveas, should I unmount the disk first?",03:05,jono," Seveas, should I unmount the disk first?",82
83,=== orospakr [~orospakr@ip-182.81.126.206.dsl-cust.ca.inter.net]  has joined #ubuntu,,,,83
84,"[03:06] <goye2cz> seveas: I ran that command... the mount one. Was I supposed to replace ""somwhere"" with somethign else?",03:06,goye2cz," seveas: I ran that command... the mount one. Was I supposed to replace ""somwhere"" with somethign else?",84
85,[03:06] <makoto> Is anyone able to help me in KDE here? Kubuntu is dead silent....,03:06,makoto, Is anyone able to help me in KDE here? Kubuntu is dead silent....,85
86,[03:06] <pfp> jono: yes,03:06,pfp, jono: yes,86
87,=== rickie [~rickie@86.112.34.215]  has joined #ubuntu,,,,87
88,[03:07] <deng> anyone running mirc ubuntu here..,03:07,deng, anyone running mirc ubuntu here..,88
89,[03:07] <rickie> mIRC Ubuntu?,03:07,rickie, mIRC Ubuntu?,89
90,[03:07] <rickie> I thought it was windows only?,03:07,rickie, I thought it was windows only?,90
91,"[03:07] <kev0r> mIRC is a windows prog right, it's runnable under Wine",03:07,kev0r," mIRC is a windows prog right, it's runnable under Wine",91
92,[03:08] <Hatred> deng- you mean running mirc under wine in ubuntu ??,03:08,Hatred, deng- you mean running mirc under wine in ubuntu ??,92
93,[03:08] <kev0r> but still,03:08,kev0r, but still,93
94,"[03:08] <jono> Seveas, should it only take a few seconds",03:08,jono," Seveas, should it only take a few seconds",94
95,[03:08] <Siropel> is ubuntu suitable for a server ? ...,03:08,Siropel, is ubuntu suitable for a server ? ...,95
96,[03:08] <deng> ye Hatred,03:08,deng, ye Hatred,96
97,"[03:08] <rickie> lads, i can't get http://www.ubuntuguide.org/#codecs to work",03:08,rickie," lads, i can't get http://www.ubuntuguide.org/#codecs to work",97
98,[03:08] <Vjaz> why on earth would anyone want to run mIRC (on Ubuntu)?,03:08,Vjaz, why on earth would anyone want to run mIRC (on Ubuntu)?,98
99,"[03:08] <Hatred> deng- yea, i can use mirc under wine without any issues",03:08,Hatred," deng- yea, i can use mirc under wine without any issues",99
100,[03:08] <Hatred> oh,03:08,Hatred, oh,100
101,=== martinhj [~martinhj@host-81-191-103-214.bluecom.no]  has joined #ubuntu,,,,101
102,[03:08] <rickie> when i try the gstreamer lame thing i get an error,03:08,rickie, when i try the gstreamer lame thing i get an error,102
103,[03:08] <Hatred> i can't open the remotes windw,03:08,Hatred, i can't open the remotes windw,103
104,[03:08] <deng> but i have lagg when i connecting it,03:08,deng, but i have lagg when i connecting it,104
105,=== Fleck [~Fleck@2001:618:400:d782:211:11ff:febc:4fc1]  has joined #ubuntu,,,,105
106,"[03:09] <Vjaz> Siropel: Well yes you can use Ubuntu for a server, but I would probably recommend vanilla Debian for servers.",03:09,Vjaz," Siropel: Well yes you can use Ubuntu for a server, but I would probably recommend vanilla Debian for servers.",106
107,=== leonel [~leonel@201.135.55.161]  has joined #ubuntu,,,,107
108,=== ilba7r [~ilba7r@d141-64-4.home.cgocable.net]  has joined #ubuntu,,,,108
109,[03:10] <Siropel> Vjaz i`m talking about a router for let`s say 25 computers ... routing with iptables,03:10,Siropel, Vjaz i`m talking about a router for let`s say 25 computers ... routing with iptables,109
110,=== seby [~seby@p54A24BE2.dip.t-dialin.net]  has joined #ubuntu,,,,110
111,=== jind [~jind@216-220-56.7002.adsl.tele2.no]  has joined #ubuntu,,,,111
112,"[03:11] <pfp> debian tends to have older s/w, but maybe it's not an issue for a router",03:11,pfp," debian tends to have older s/w, but maybe it's not an issue for a router",112
113,[03:11] <jind> Is there a startup script I can use to put som custom boot stuff in Ubuntu?,03:11,jind, Is there a startup script I can use to put som custom boot stuff in Ubuntu?,113
114,"[03:12] <steven> jind, update-rc.d ?",03:12,steven," jind, update-rc.d ?",114
115,[03:12] <reka> rickie: what problems are you having?,03:12,reka, rickie: what problems are you having?,115
116,[03:12] <Siropel> jind just make a bash script and ad it to rc.d,03:12,Siropel, jind just make a bash script and ad it to rc.d,116
117,[03:12] <jind> rc.d alright,03:12,jind, rc.d alright,117
118,[03:12] <Siropel> jind i`ll help you if you want,03:12,Siropel, jind i`ll help you if you want,118
119,"[03:12] <steven> siropel, it's not for fun guys have developed the update-rc.d",03:12,steven," siropel, it's not for fun guys have developed the update-rc.d",119
120,[03:12] <rickie> Errors were encountered while processing:,03:12,rickie, Errors were encountered while processing:,120
121,[03:12] <rickie>  /var/cache/apt/archives/liblame0_3.96.1-1_i386.deb,03:12,rickie,  /var/cache/apt/archives/liblame0_3.96.1-1_i386.deb,121
122,"[03:12] <rickie> E: Sub-process /usr/bin/dpkg returned an error code (1), that's what i get in terminal when i try it",03:12,rickie," E: Sub-process /usr/bin/dpkg returned an error code (1), that's what i get in terminal when i try it",122
123,"[03:12] <Seveas> jind, /etc/init.d/bootmisc.sh",03:12,Seveas," jind, /etc/init.d/bootmisc.sh",123
124,[03:13] <jind> I just need a fast way to add echo 1024 > /proc/sys/dev/rtc/max-user-freq to the boot :-),03:13,jind, /proc/sys/dev/rtc/max-user-freq to the boot :-),124
125,[03:13] <pfp> jind: make a script in /etc/init.d/myfoo and use update-rc.d to create a symlink from rc2.d to it,03:13,pfp, jind: make a script in /etc/init.d/myfoo and use update-rc.d to create a symlink from rc2.d to it,125
126,"[03:13] <steven> seveas, you still need to install thta script",03:13,steven," seveas, you still need to install thta script",126
127,[03:13] <steven> else it won't run,03:13,steven, else it won't run,127
128,"[03:13] <Seveas> steven, no",03:13,Seveas," steven, no",128
129,[03:13] <Seveas> bootmisc.sh is already there,03:13,Seveas, bootmisc.sh is already there,129
130,[03:13] <jind> Alright. I'm new with debian/ubuntu. I am used to /etc/rc.local :-),03:13,jind, Alright. I'm new with debian/ubuntu. I am used to /etc/rc.local :-),130
131,=== swarms [~swarm@host80-151.pool80181.interbusiness.it]  has joined #ubuntu,,,,131
132,=== BockBilbo [~Bock@85.84.43.70]  has joined #ubuntu,,,,132
133,[03:14] <reka> rickie: what command produces that?,03:14,reka, rickie: what command produces that?,133
134,[03:14] <rickie> sudo apt-get install gstreamer0.8-lame,03:14,rickie, sudo apt-get install gstreamer0.8-lame,134
135,=== tekkah [~tekk@209.213.64.215]  has joined #ubuntu,,,,135
136,=== swarms is now known as swarm,,,,136
137,=== mgalvin [~mgalvin@host-66-202-95-170.spr.choiceone.net]  has joined #ubuntu,,,,137
138,"[03:15] <reka> mhmm, i think the lame package has been removed from the repos",03:15,reka," mhmm, i think the lame package has been removed from the repos",138
139,[03:15] <reka> unless it's in marillat,03:15,reka, unless it's in marillat,139
140,[03:16] <jind> Am i supposed to use bootmisc.sh? Or should I leave it alone and make a new script?,03:16,jind, Am i supposed to use bootmisc.sh? Or should I leave it alone and make a new script?,140
141,[03:16] <reka> rickie: do you actually need it?,03:16,reka, rickie: do you actually need it?,141
142,"[03:16] <steven> reka, you won't find it in hoary",03:16,steven," reka, you won't find it in hoary",142
143,"[03:16] <Seveas> reka, it's in multiverse",03:16,Seveas," reka, it's in multiverse",143
144,=== TheNose [~TheNose@p83.129.199.239.tisdip.tiscali.de]  has joined #ubuntu,,,,144
145,[03:16] <BockBilbo> hello,03:16,BockBilbo, hello,145
146,[03:16] <rickie> Reka: any other way i can get media files working without those?,03:16,rickie, Reka: any other way i can get media files working without those?,146
147,"[03:16] <Seveas> steven, you will",03:16,Seveas," steven, you will",147
148,=== rickie is now known as Rickie,,,,148
149,[03:16] <BockBilbo> does anyone know where does mysql save its databases in the disk?,03:16,BockBilbo, does anyone know where does mysql save its databases in the disk?,149
150,[03:16] <TheNose> hi,03:16,TheNose, hi,150
151,"[03:16] <reka> Seveas: hmm, i have multiverse enabled.",03:16,reka," Seveas: hmm, i have multiverse enabled.",151
152,"[03:16] <Seveas> jind, you can use both",03:16,Seveas," jind, you can use both",152
153,[03:17] <Seveas> dennis@vsl1:~$ apt-cache policy lame,03:17,Seveas, dennis@vsl1:~$ apt-cache policy lame,153
154,[03:17] <Seveas> 500 http://nl.archive.ubuntu.com hoary/multiverse Packages,03:17,Seveas, 500 http://nl.archive.ubuntu.com hoary/multiverse Packages,154
155,"[03:17] <steven> seveas, ah, is there somekind of definitions on what multiverse, universe is?",03:17,steven," seveas, ah, is there somekind of definitions on what multiverse, universe is?",155
156,=== xxenon [xxenon@81.13.238.141]  has joined #ubuntu,,,,156
157,[03:17] <pfp> BockBilbo: /var/lib/mysql/,03:17,pfp, BockBilbo: /var/lib/mysql/,157
158,[03:17] <TheNose> respect! ubuntu is so great! just installed it tody!,03:17,TheNose, respect! ubuntu is so great! just installed it tody!,158
159,[03:17] <xxenon> hi,03:17,xxenon, hi,159
160,"[03:17] <Seveas> steven, www.ubuntulinux.org/ubuntu/components",03:17,Seveas," steven, www.ubuntulinux.org/ubuntu/components",160
161,[03:17] <xxenon> how do I prevent linux-image-*.deb to touch my grub.conf ?,03:17,xxenon, how do I prevent linux-image-*.deb to touch my grub.conf ?,161
162,"[03:17] <BockBilbo> pfp, will it backaup the whole server if i save that directory?",03:17,BockBilbo," pfp, will it backaup the whole server if i save that directory?",162
163,"[03:17] <Seveas> xxenon, you can't...",03:17,Seveas," xxenon, you can't...",163
164,[03:17] <BockBilbo> im chaging my server pc,03:17,BockBilbo, im chaging my server pc,164
165,[03:17] <xxenon> excellent...,03:17,xxenon, excellent...,165
166,[03:17] <BockBilbo> ...,03:17,BockBilbo, ...,166
167,=== TheNose [~TheNose@p83.129.199.239.tisdip.tiscali.de]  has joined #ubuntu,,,,167
168,[03:18] <reka> Rickie: you pretty much only need w32codecs (video) and gstreamer0.8-mad (mp3 support in totem) .  you can ditch the gstreamer ones if you install a seperate music player like beep-media-player,03:18,reka, Rickie: you pretty much only need w32codecs (video) and gstreamer0.8-mad (mp3 support in totem) .  you can ditch the gstreamer ones if you install a seperate music player like beep-media-player,168
169,"[03:18] <Seveas> xxenon, why would you want that, updating grub is very useful...",03:18,Seveas," xxenon, why would you want that, updating grub is very useful...",169
170,"[03:18] <steven> seveas, thanks!",03:18,steven," seveas, thanks!",170
171,"[03:18] <Seveas> BockBilbo, see the upgrade notes on the mysql site",03:18,Seveas," BockBilbo, see the upgrade notes on the mysql site",171
172,[03:18] <hondje> I bet he could chmod a-x `which update-grub`,03:18,hondje, I bet he could chmod a-x `which update-grub`,172
173,[03:18] <Seveas> a-w,03:18,Seveas, a-w,173
174,"[03:18] <pfp> BockBilbo: hmm, i've used mysqldump command",03:18,pfp," BockBilbo: hmm, i've used mysqldump command",174
175,"[03:18] <Seveas> ehm yeah, for update grub :)",03:18,Seveas," ehm yeah, for update grub :)",175
176,[03:18] <hondje> :),03:18,hondje, :),176
177,"[03:18] <BockBilbo> Seveas, im not upgrading mysql",03:18,BockBilbo," Seveas, im not upgrading mysql",177
178,[03:18] <Seveas> but that will cause dpkg to fail,03:18,Seveas, but that will cause dpkg to fail,178
179,=== Triffid_Hunter [~Splat@funkmunch.net]  has joined #ubuntu,,,,179
180,"[03:18] <xxenon> Seveas - the thing, I need to add  a particular boot option to my kernel",03:18,xxenon," Seveas - the thing, I need to add  a particular boot option to my kernel",180
181,=== Gesu`` [~kentoo@host241-170.pool80116.interbusiness.it]  has joined #ubuntu,,,,181
182,[03:19] <BockBilbo> im chaging my computer,03:19,BockBilbo, im chaging my computer,182
183,"[03:19] <Seveas> BockBilbo, i meant migration notes :)",03:19,Seveas," BockBilbo, i meant migration notes :)",183
184,"[03:19] <hondje> oh yes, that it would",03:19,hondje," oh yes, that it would",184
185,"[03:19] <Seveas> xxenon, you can add that in the default options",03:19,Seveas," xxenon, you can add that in the default options",185
186,[03:19] <xxenon> Seveas - the parameter is for one kernel only.,03:19,xxenon, Seveas - the parameter is for one kernel only.,186
187,"[03:19] <Seveas> there's a line that stats with #kopt, change that",03:19,Seveas," there's a line that stats with #kopt, change that",187
188,[03:19] <BockBilbo> i seee,03:19,BockBilbo, i seee,188
189,"[03:19] <Seveas> xxenon, ahh..",03:19,Seveas," xxenon, ahh..",189
190,"[03:19] <Seveas> well, put that kernel outside the automagic kernel list then :)",03:19,Seveas," well, put that kernel outside the automagic kernel list then :)",190
191,[03:20] <xxenon> yeah ..,03:20,xxenon, yeah ..,191
192,"[03:21] <Seveas> xxenon, you can also replace /sbin/update grub with a simple shell script that does nothing :)",03:21,Seveas," xxenon, you can also replace /sbin/update grub with a simple shell script that does nothing :)",192
193,=== sinnlos [~sinnlos@217-68-167-72.cable.primacom.net]  has joined #ubuntu,,,,193
194,[03:21] <Seveas>  /sbin/update-grub,03:21,Seveas,  /sbin/update-grub,194
195,[03:21] <sinnlos> hi,03:21,sinnlos, hi,195
196,[03:22] <xxenon> Seveas - :),03:22,xxenon, Seveas - :),196
197,[03:22] <xxenon> why not.,03:22,xxenon, why not.,197
198,=== flodine [~flodine@c-24-4-174-71.hsd1.ca.comcast.net]  has joined #ubuntu,,,,198
199,[03:22] <sinnlos> know anywhere goot servers where i can apt-get using to become mplayer ?,03:22,sinnlos, know anywhere goot servers where i can apt-get using to become mplayer ?,199
200,=== ealden|dinner is now known as ealden,,,,200
201,"[03:23] <Seveas> sinnlos, deb http://archive.ubuntu.com/ubuntu hoary multiverse",03:23,Seveas," sinnlos, deb http://archive.ubuntu.com/ubuntu hoary multiverse",201
202,[03:23] <sinnlos> so easy ?,03:23,sinnlos, so easy ?,202
203,"[03:23] <Seveas> sinnlos, ja",03:23,Seveas," sinnlos, ja",203
204,[03:23] <sinnlos> german ?,03:23,sinnlos, german ?,204
205,"[03:23] <Seveas> sinnlos, nein, hollndisch",03:23,Seveas," sinnlos, nein, hollndisch",205
206,[03:24] <sinnlos> ist ja das selbe lol,03:24,sinnlos, ist ja das selbe lol,206
207,[03:24] <Seveas> but i'm playing german music now ;),03:24,Seveas, but i'm playing german music now ;),207
208,[03:24] <sinnlos> :),03:24,sinnlos, :),208
209,[03:24] <Seveas> Rammstein - Los (inspiriert vin deine nickname ;)),03:24,Seveas, Rammstein - Los (inspiriert vin deine nickname ;)),209
210,[03:24] <xxenon> haha Rammstein,03:24,xxenon, haha Rammstein,210
211,[03:24] <sinnlos> macht es was wenn ich nicht hoary hab sondern eineltere version ?,03:24,sinnlos, macht es was wenn ich nicht hoary hab sondern eineltere version ?,211
212,"[03:24] <Seveas> sinnlos, do hast warty noch?",03:24,Seveas," sinnlos, do hast warty noch?",212
213,[03:24] <sinnlos> ja,03:24,sinnlos, ja,213
214,[03:24] <sinnlos> schlimm ?,03:24,sinnlos, schlimm ?,214
215,=== chrissturm [~chris@83-65-247-211.dynamic.xdsl-line.inode.at]  has joined #ubuntu,,,,215
216,[03:25] <theD3viL> Which programm can be used for net limmiter ?,03:25,theD3viL, Which programm can be used for net limmiter ?,216
217,"[03:25] <Seveas> hmm, dan musst du marillat bentzen",03:25,Seveas," hmm, dan musst du marillat bentzen",217
218,[03:25] <sinnlos> miri was ?,03:25,sinnlos, miri was ?,218
219,[03:25] <Seveas> oder upgraden nach hoary,03:25,Seveas, oder upgraden nach hoary,219
220,[03:25] <sinnlos> wie geht upgraden ?,03:25,sinnlos, wie geht upgraden ?,220
221,[03:25] <chrissturm> #ubuntu-de ?,03:25,chrissturm, #ubuntu-de ?,221
222,=== lurah|off is now known as lurah,,,,222
223,=== _4strO [~astro@AStrasbourg-251-1-49-120.w82-126.abo.wanadoo.fr]  has joined #ubuntu,,,,223
224,"[03:26] <Seveas> sehr einfach, nur ein kommando auf der kommandozeiele on 600 MB downloaden ;)",03:26,Seveas," sehr einfach, nur ein kommando auf der kommandozeiele on 600 MB downloaden ;)",224
225,[03:26] <Seveas> sinnlos: One-line upgrade: sudo sed -e 's/warty/hoary/' -i /etc/apt/sources.list && sudo aptitude update && sudo aptitude dist-upgrade,03:26,Seveas, sinnlos: One-line upgrade: sudo sed -e 's/warty/hoary/' -i /etc/apt/sources.list && sudo aptitude update && sudo aptitude dist-upgrade,225
226,"[03:26] <Seveas> chrissturm, that channel has been reported to be quite empty...",03:26,Seveas," chrissturm, that channel has been reported to be quite empty...",226
227,=== toran [~me@d6-75.rb3.clm.centurytel.net]  has joined #ubuntu,,,,227
228,[03:26] <sinnlos> well are there problems with ati ?,03:26,sinnlos, well are there problems with ati ?,228
229,=== exwindowsuser [~exwindows@65.173.12.60]  has joined #ubuntu,,,,229
230,"=== mgalvin [~mgalvin@host-66-202-95-170.spr.choiceone.net]  has left #ubuntu [""Leaving""]",,,,230
231,[03:27] <sinnlos> or knows anywhere of this ?,03:27,sinnlos, or knows anywhere of this ?,231
232,"[03:27] <Seveas> sinnlos, if you have the restricted-modules package installed, it will upgrade the ati drivers too",03:27,Seveas," sinnlos, if you have the restricted-modules package installed, it will upgrade the ati drivers too",232
233,=== Seveas has an ati card,,,,233
234,[03:27] <chrissturm> seveas: its not empty at all,03:27,chrissturm, seveas: its not empty at all,234
235,=== magog [~magog@68-168-15-129.miamfl.adelphia.net]  has joined #ubuntu,,,,235
236,[03:27] <sinnlos> i have a radeon 9200se (PCI),03:27,sinnlos, i have a radeon 9200se (PCI),236
237,"[03:27] <Seveas> chrissturm, ah, is there activity too or just idle people?",03:27,Seveas," chrissturm, ah, is there activity too or just idle people?",237
238,[03:27] <sinnlos> and i will 3d using like here,03:27,sinnlos, and i will 3d using like here,238
239,"[03:28] <Seveas> sinnlos, that'll work well with the restricted-modules driver",03:28,Seveas," sinnlos, that'll work well with the restricted-modules driver",239
240,[03:28] <chrissturm> seveas: schaut schon aktiv aus :),03:28,chrissturm, seveas: schaut schon aktiv aus :),240
241,[03:28] <sinnlos> well == good ?,03:28,sinnlos, well == good ?,241
242,"[03:28] <Seveas> sinnlos, ja",03:28,Seveas," sinnlos, ja",242
243,[03:29] <sinnlos> super,03:29,sinnlos, super,243
244,=== CarlFK [~CarlK@c-67-163-11-11.hsd1.il.comcast.net]  has joined #ubuntu,,,,244
245,[03:29] <sinnlos> upgrade runing .....,03:29,sinnlos, upgrade runing .....,245
